"","Código","Municipio","Cta Principal (Líquido)","Comisión Bancaria...4","SUMI/SSIEP","Comisión Bancaria...6","Total Ejecución...7","Salud (Líquido)","Comisión Bancaria...9","Educación (Líquido)","Comisión Bancaria...11","Infraestructura (Líquido)","Comisiones Bancarias","Total Ejecución...14","Coparticipación","Comisión Bancaria...16","Compensación y nivelación","Comisión Bancaria...18","Renta Digindad","Fondo E Cívica","Total Ejecución...21"
"31",1519,"Gobierno Autónomo Municipal de Tupiza",31946570.56,43829.1,5860387.31,7674.26,37858461.23,132375.72,220.84,318934.26,532.29,620794.09,1036.94,1073894.14,17571451.12,1259.58,0,0,7557675.82,50384.52,25180771.04
"32",1530,"Gobierno Autónomo Municipal de Uyuni",21127961.82,29665.24,3875908.77,5076.14,25038611.97,73979.33,123.37,200639.1,334.73,511239.8,852.26,787168.59,11622100.89,833.19,0,0,4996024.35,33306.84,16652265.27
"33",1537,"Gobierno Autónomo Municipal de Villazón",31962421.85,43856.77,5863294.88,7679.27,37877252.77,128247.74,213.97,299615.86,500.07,780910.8,1302.53,1210790.97,17582261.41,1260.52,0,0,7556321.78,50375.48,25190219.19
"34",1601,"Gobierno Autónomo Municipal de Tarija",146766603.78,194138.32,26922050.14,35245.73,173918037.97,561148.23,936,1100063.56,1835.14,148114.54,248.08,1812345.55,183029169.9,2732.78,0,0,78739657.66,524931.03,262296491.37
"35",1603,"Gobierno Autónomo Municipal de Bermejo",24606596.05,34215.92,4514001.02,5910.92,29160723.91,109685.02,183.02,198163.68,330.56,468570.44,783.79,777716.51,30693054.14,458.36,0,0,13190635.43,87937.58,43972085.51
"36",1604,"Gobierno Autónomo Municipal de Yacuiba",65802949.74,88158.58,12070728.9,15805.74,77977642.96,281907.15,470.45,539157.67,899.4,2008141.88,3352.12,2833928.67,82074430.32,1225.62,0,0,35276513.91,235176.74,117587346.59
"37",1606,"Gobierno Autónomo Municipal de Villamontes",28457819.98,39255.27,5220439.13,6835.25,33724349.63,96600.41,161.08,204512.19,340.8,1009208.8,1681.71,1312504.99,35493775.62,530,0,0,15261258.44,101741.72,50857305.78
"38",1609,"Gobierno Autónomo Municipal de San Lorenzo",16941294.46,24188.96,3107939.74,4071.67,20077494.83,72455.45,120.94,144223.8,240.74,1298076.4,2166.59,1517283.92,21140155.92,315.75,0,0,9064343.94,60428.94,30265244.55
"39",1701,"Gobierno Autónomo Municipal de Santa Cruz de La Sierra",1039074011.45,1362380.74,190599740.51,249538.99,1231285671.69,4066230.28,6783.03,7125302.9,11887.06,0,0,11210203.27,64526611.26,14261.58,279297609.32,5483.02,76306511.15,508710,420659186.33
"40",1702,"Gobierno Autónomo Municipal de Cotoca",32530781.53,44582.79,5967550.36,7812.42,38550727.1,129310.64,215.73,314443.2,524.09,562577.52,937.8,1008008.98,2019677.04,446.39,8745342.58,264.97,2389596.85,15930.64,13171258.47
"41",1703,"Gobierno Autónomo Municipal de Porongo (Ayacucho)",10887297.65,16255.84,1997443.61,2616.49,12903613.59,41114.18,68.56,69774.49,116.46,355182.89,592.93,466849.51,675826.07,149.4,2923670.34,152.82,798002.16,5320,4403120.79
"42",1704,"Gobierno Autónomo Municipal de La Guardia",63708157.79,85413.11,11686477.48,15302.19,75495350.57,188361.61,313.79,375899,626.23,588362.35,980.38,1154543.36,3956083.82,874.45,17120494.26,434.21,4676405.14,31176.03,25785467.91
"43",1705,"Gobierno Autónomo Municipal de El Torno",35484668.29,48449.86,6509387.39,8521.91,42051027.45,137426.51,229.23,320058.33,533.88,1052569.41,1755.24,1512572.6,2203110.44,486.88,9539413.76,280.31,2606565.65,17377.08,14367234.12
"44",1706,"Gobierno Autónomo Municipal de Warnes",68900106.48,92196.32,12638846.21,16546.29,81647695.3,208730.7,347.78,457901.3,762.67,1018738.01,1697.15,1688177.61,4278168.06,945.51,18522228.24,461.39,5060995.91,33739.96,27896539.07
"45",1707,"Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco)",37378610.45,50935.24,6856796.59,8977.83,44295320.11,147749.77,246.46,346857,578.66,1550240.8,2584.67,2048257.36,2321341.75,513.07,10045529.52,289.99,2744316.96,18295.43,15130286.72
"46",1711,"Gobierno Autónomo Municipal de San Carlos",14358626.74,20792.39,2634196.61,3448.58,17017064.32,57946.63,96.66,162833.79,271.83,479869.27,799.53,701817.71,891204.21,196.98,3860265.96,170.93,1054815.99,7032.11,5813686.18
"47",1712,"Gobierno Autónomo Municipal de Yapacaní",36132193.82,49297.61,6628164,8677.37,42818332.8,125370.73,208.98,280721.28,468,1374420.79,2289,1783478.78,2243321.14,495.77,9713483.1,283.7,2654127.64,17694.16,14629405.51
"48",1716,"Gobierno Autónomo Municipal de Portachuelo",12780552.75,18726.41,2344727.25,3069.63,15147076.04,55097.92,91.98,152491.48,254.64,127673.48,213.7,335823.2,793207.38,175.31,3436044.04,162.83,938903.3,6259.34,5174752.2
"49",1723,"Gobierno Autónomo Municipal de Camiri",24182283.02,33653.16,4436168.63,5807.75,28657912.56,103944.05,173.46,231231.06,385.89,69467.65,116.34,405318.45,1501243.5,331.77,6501085.9,221.82,1776382.98,11842.54,9791108.51
"50",1734,"Gobierno Autónomo Municipal de Montero",78271351.62,104464.75,14357832.3,18796.78,92752445.45,296185.02,493.98,671202.2,1119.38,225120.59,375.18,1194496.35,4860593.12,1074.18,21040950.24,509.86,5749332.48,38328.87,31690788.75
"51",1735,"Gobierno Autónomo Municipal de General Agustín Saavedra",10138816.75,15270.02,1860148.21,2435.52,12016670.5,51052.12,85.26,108408.54,180.86,435541.33,726.68,595994.79,629685.16,139.22,2724549.73,149.05,744403.09,4962.68,4103888.93
"52",1736,"Gobierno Autónomo Municipal de Mineros",16615673.26,23747.25,3048211.13,3990.59,19691622.23,68231.71,113.81,178443.44,297.94,364426.38,607.26,612120.54,1031844.6,227.99,4466530.91,182.54,1220600.55,8137.32,6727523.91
"53",1739,"Gobierno Autónomo Municipal de San Julián",33840172.82,46303.43,6207734.77,8128.14,40102339.16,134871.62,224.99,298791.14,498.29,1620947.64,2702.74,2058036.42,2101619.65,464.52,9094111.35,271.62,2484300.87,16561.99,13697330
"54",1743,"Gobierno Autónomo Municipal de Puerto Suárez",14154474.4,20527.24,2596748.45,3399.96,16775150.05,54982.71,91.75,136123.7,227.26,86220.85,143.25,277789.52,878576.8,194.2,3804470.17,169.84,1039329.47,6928.87,5729669.35
"55",1744,"Gobierno Autónomo Municipal de Puerto Quijarro",11904321.53,17579.31,2183998.44,2859.28,14108758.56,46449.46,77.49,82974.1,138.38,60267.44,100.16,190007.03,738794.28,163.29,3200493.27,158.24,874542.38,5830.29,4819981.75
"56",1745,"Gobierno Autónomo Municipal de Ascención de Guarayos",19345141.81,27320.59,3548882.43,4646.03,22925990.86,67326.69,112.29,162154.46,270.24,882084.63,1470.03,1113418.34,1200861.83,265.38,5200753.47,196.8,1421085.36,9473.93,7832636.77
"57",1753,"Gobierno Autónomo Municipal de Fernández Alonso",10802242.12,16136.48,1981841.98,2594.63,12802815.21,41800.64,69.7,57214.25,95.26,418767.77,698.69,518646.31,670836.26,148.22,2903749.6,152.56,793592.47,5290.63,4373769.74
"58",1756,"Gobierno Autónomo Municipal de Colpa Bélgica",4335568.23,7670.62,795647.5,1041.62,5139927.97,20139.94,33.59,19054.44,31.69,72388.31,120.81,111768.78,269262.2,59.47,1165361.92,119.78,318602.45,2124,1755529.82
"59",1801,"Gobierno Autónomo Municipal de Trinidad",76096146.68,101629.05,13958829.82,18276.61,90174882.16,291896.08,486.87,615579.38,1026.74,1678281,2804.19,2590074.26,81930047,2793.15,0,0,35217405.99,234782.74,117385028.88
"60",1803,"Gobierno Autónomo Municipal de Riberalta",63613223.92,85276.11,11669063.34,15276.92,75382840.29,262595.92,438.17,656277.96,1094.6,3464364.43,5781.52,4390552.6,68485114.89,2334.66,0,0,29453071.62,196353.83,98136875
"61",1805,"Gobierno Autónomo Municipal de Puerto Guayaramerín",29863328.44,41093.33,5478254.35,7172.4,35389848.52,133078.93,222.12,304946.61,508.91,756442.7,1263.92,1196463.19,32152525.51,1096.12,0,0,13824276.33,92161.86,46070059.82
"62",1807,"Gobierno Autónomo Municipal de Puerto Rurrenabaque",13716819.97,19952.2,2516468.27,3294.44,16256534.88,51066.06,85.13,118646.6,197.87,693553.67,1156.67,864706,14768391.5,503.47,0,0,6352052.29,42347.05,21163294.31
"63",1808,"Gobierno Autónomo Municipal de San Borja",29203818.29,40227.22,5357278.47,7013.54,34608337.52,119490.34,199.36,261131.97,435.46,2448639.01,4082.34,2833978.48,31440906.69,1071.83,0,0,13522806.17,90152.06,45054936.75
"64",1901,"Gobierno Autónomo Municipal de Cobija",33065383.12,45282.55,6065613.4,7940.94,39184220.01,101350.65,168.86,204087.27,339.99,841409.19,1407.85,1148763.81,135863613.02,3670.01,0,0,58394353.98,389295.76,194650932.77
