"","Código","Municipio","Cta Principal (Líquido)","Comisión Bancaria...4","SUMI/SSIEP","Comisión Bancaria...6","Total Ejecución...7","Salud (Líquido)","Comisión Bancaria...9","Educación (Líquido)","Comisión Bancaria...11","Infraestructura (Líquido)","Comisiones Bancarias","Total Ejecución...14","Coparticipación","Comisión Bancaria...16","Compensación y nivelación","Comisión Bancaria...18","Renta Digindad","Fondo E Cívica","Total Ejecución...21"
"13",1304,"Gobierno Autónomo Municipal de Tiquipaya",16269338.22,41463.66,1807926.5,4384.9,18123113.28,248918.32,169.8,526627.16,359.17,718276.03,489.9,1494840.38,911909.8,114.03,6579610.12,189.72,2197175.52,0,9688999.19
"14",1305,"Gobierno Autónomo Municipal de Vinto",13555941.25,34882.72,1506438.05,3653.78,15100915.8,207408.85,141.43,456077.1,311.1,966881.91,659.53,1631479.92,759824.39,94.98,5482367.03,174.12,1830776.01,0,8073236.53
"15",1306,"Gobierno Autónomo Municipal de Colcapirhua",18072958.86,45837.87,2008328.93,4870.9,20131996.56,276510.04,188.53,382410.54,260.83,0,0,659369.94,1013002.47,126.63,7308958.12,200.1,2440724.49,0,10763011.81
"16",1312,"Gobierno Autónomo Municipal de Sacaba",50416716.17,124282.79,5602079.68,13586.88,56156665.52,771303.6,526.13,1182748.48,806.76,2020281.03,1378.08,3977044.08,2825864.7,353.34,20388123.39,386.34,6808214.56,0,30022942.33
"17",1315,"Gobierno Autónomo Municipal de Punata",11252869.91,29296.93,1250541.03,3033.11,12535740.98,172176.55,117.48,456399.49,311.34,595009.69,405.84,1224420.39,630737.6,78.84,4551051.07,160.86,1519784.14,0,6701812.51
"18",1316,"Gobierno Autónomo Municipal de Villa Rivero",2519813,8100.27,280199.56,679.53,2808792.36,38578.34,26.23,117350.67,80.09,322229.08,219.79,478484.2,141250.29,17.67,1019571.99,110.52,340526.94,0,1501477.41
"19",1317,"Gobierno Autónomo Municipal de San Benito (Villa José Quintín Mendoza)",5474738.21,15283.01,608526.66,1475.89,6100023.77,83782.94,57.19,199291.92,135.91,441899.14,301.43,725468.53,306874.29,38.37,2214490.93,127.5,739543.02,0,3261074.11
"20",1320,"Gobierno Autónomo Municipal de Tarata",3750348.84,11092.74,416926.65,1011.18,4179379.41,57403.14,39.12,162593.01,110.88,492332.53,335.82,712814.5,210222.08,26.28,1517179.19,117.6,506691.6,0,2234236.75
"21",1322,"Gobierno Autónomo Municipal de Arbieto",4061636.37,11855.73,451515.25,1095.02,4526102.37,62165.36,42.41,85595.09,58.37,316842.19,216.12,464919.54,227670.17,28.47,1643060.92,119.4,548726.82,0,2419605.78
"22",1324,"Gobierno Autónomo Municipal de Cliza",8500292.07,22621.12,944699.04,2291.29,9469903.52,130067.7,88.73,317394.81,216.43,503907.16,343.74,952018.57,476456.06,59.55,3437963.94,144.96,1148093.89,0,5062718.4
"23",1326,"Gobierno Autónomo Municipal de Tolata",2286887.33,7527.23,254317.92,616.77,2549349.25,35014.95,23.93,68400.78,46.68,153478.49,104.7,257069.53,128194.41,15.99,925378.3,109.14,309073.22,0,1362771.06
"24",1336,"Gobierno Autónomo Municipal de Arani",4967537.49,14052.71,552170.76,1339.21,5535100.17,76023.81,51.91,176563.31,120.43,534974.01,364.92,788098.39,278445.75,34.8,2009389.02,124.62,671053.97,0,2959048.16
"25",1341,"Gobierno Autónomo Municipal de Tiraque",11949205.05,30948.43,1327911.77,3216.57,13311281.82,175548.91,123.48,356040.55,250.5,1723441.45,1212.61,2256617.5,655659.89,82.89,4585055.49,164.22,1537066.9,0,6778029.39
"26",1401,"Gobierno Autónomo Municipal de Oruro",86757803.53,212422.51,9639978.25,23380.42,96633584.71,1327248.11,905.39,3402792.88,2321.09,5763713.83,3931.61,10500912.91,101547578.47,1727.61,0,0,43520427.57,0,145069733.65
"27",1406,"Gobierno Autónomo Municipal de Huanuni",8362942.95,22287.89,929438.03,2254.19,9316923.06,127966.58,87.25,357693.83,243.95,1270028.71,866.28,1756886.6,9790618.92,166.56,0,0,4196020.16,0,13986805.64
"28",1501,"Gobierno Autónomo Municipal de Potosí",62453915.47,153477.06,6939546.22,16830.7,69563769.45,955448.18,651.78,2395479.4,1633.98,4472946.67,3051.12,7829211.13,40402830.21,766.26,0,0,17315538.14,0,57719134.61
"29",1505,"Gobierno Autónomo Municipal de Uncía",9611452.6,25299.45,1068161.4,2588.73,10707502.18,142883.35,99.05,312689.39,216.9,1915942.7,1327.62,2373159.01,6057000.87,117.24,0,0,2595898.53,0,8653016.64
"30",1507,"Gobierno Autónomo Municipal de Llallagua",15741470.14,40183.25,1749274.69,4242.47,17535170.55,243108.83,165.84,698193.39,476.27,1529681.04,1043.47,2472668.84,10184403.89,193.08,0,0,4364785.14,0,14549382.11
"31",1519,"Gobierno Autónomo Municipal de Tupiza",16504424.51,42033.84,1834047.17,4448.21,18384953.73,252514.66,172.32,644568.91,439.67,1420653.37,969.12,2319318.05,10677961.49,202.44,0,0,4576309.9,0,15254473.83
"32",1530,"Gobierno Autónomo Municipal de Uyuni",8051647.52,21532.93,894849.49,2170.39,8970200.33,123204.35,83.99,373061.17,254.4,830309.36,566.34,1327479.61,5209833.45,98.76,0,0,2232826.7,0,7442758.91
"33",1537,"Gobierno Autónomo Municipal de Villazón",15612732.16,39871.3,1734970.4,4207.77,17391781.63,238873.55,162.95,597983.28,407.93,1404063.88,957.84,2242449.43,10101122.98,191.52,0,0,4329093.38,0,14430407.88
"34",1601,"Gobierno Autónomo Municipal de Tarija",66070630.02,162248.98,7341403.24,17805.47,73592087.71,1010776.52,689.46,2029188.42,1384.14,476673.63,325.14,3519037.31,106570920.04,414.24,0,0,45673290.88,0,152244625.16
"35",1603,"Gobierno Autónomo Municipal de Bermejo",14339993.41,36784.4,1593554.87,3864.85,15974197.53,219403.25,149.65,366290.97,249.95,1300228.6,886.98,1887209.4,23132641.81,89.88,0,0,9914030.08,0,33046761.77
"36",1604,"Gobierno Autónomo Municipal de Yacuiba",35957610.16,89214.46,3995512.21,9690.55,40052027.38,550108.72,375.25,997373.11,680.4,4147524.5,2829.18,5698891.16,58000504.31,225.48,0,0,24857399.3,0,82858129.09
"37",1606,"Gobierno Autónomo Municipal de Villamontes",10230286.62,26816.87,1136920.87,2757.54,11396781.9,156533.1,106.79,309388.75,211.07,1481281.31,1010.46,1948531.48,16503942.26,64.2,0,0,7073159.07,0,23577165.53
"38",1609,"Gobierno Autónomo Municipal de San Lorenzo",9201245.7,24321.06,1022582.8,2480.09,10250629.65,140790.87,96.06,298212.48,203.39,2624410.09,1790.16,3065503.05,14844163.08,57.72,0,0,6361825.03,0,21206045.83
"39",1701,"Gobierno Autónomo Municipal de Santa Cruz de La Sierra",487297691.64,1183869.31,54144410.35,131318.95,542757290.25,7454691.91,5085.06,13287275.23,9063.67,0,0,20756115.87,37944810.78,2998.18,175052164.81,2537.32,47198684.85,0,260201195.94
"40",1702,"Gobierno Autónomo Municipal de Cotoca",15681191.65,40037.11,1742577,4226.32,17468032.08,239920.9,163.61,491916.3,335.53,890349.17,607.33,1623292.84,1221118.06,96.48,5633670.94,174.6,1519036.52,0,8374096.6
"41",1703,"Gobierno Autónomo Municipal de Porongo (Ayacucho)",4770770.92,13575.66,530307.65,1286.27,5315940.5,73013.63,49.85,141583.79,96.6,745749.59,508.68,961002.14,371548.69,29.4,1714327.46,119.88,462279.16,0,2548304.59
"42",1704,"Gobierno Autónomo Municipal de La Guardia",17027556.46,43302.39,1892172.97,4589.11,18967620.93,260517.51,177.73,533236.2,363.78,862067.51,587.99,1656950.72,1325956.43,104.76,6117324.71,181.32,1649442.34,0,9093009.56
"43",1705,"Gobierno Autónomo Municipal de El Torno",16342534,41641.08,1816059.11,4404.88,18204639.07,250038.06,170.53,583636.82,398.16,1816094.39,1238.78,2651576.74,1272615.24,100.56,5871244.36,177.84,1583092.44,0,8727230.44
"44",1706,"Gobierno Autónomo Municipal de Warnes",19510172.44,49323.47,2168019.12,5258.13,21732773.16,298496.49,203.65,597983.28,407.93,1409566.82,961.49,2307619.66,1519272.01,120,7009153.19,193.8,1889902.32,0,10418641.32
"45",1707,"Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco)",17828400.33,45245.1,1981155.81,4804.9,19859606.14,272768.76,186.12,648061.47,442.08,2561052.58,1746.96,3484257.97,1388316.29,109.68,6405011.3,185.28,1727009.79,0,9520632.34
"46",1711,"Gobierno Autónomo Municipal de San Carlos",7103120.98,19232.46,789457.84,1914.7,7913725.98,108693.85,74.17,345604.13,235.75,692599.87,472.44,1147680.21,553163.43,43.68,2552176.05,131.64,688185.11,0,3793699.91
"47",1712,"Gobierno Autónomo Municipal de Yapacaní",13577038.94,34933.78,1508782.33,3659.25,15124414.3,207731.59,141.61,453229.29,309.17,1756590.33,1198.2,2419200.19,1057272.55,83.52,4877797.51,164.04,1315233.25,0,7250550.87
"48",1716,"Gobierno Autónomo Municipal de Portachuelo",7062647.84,19134.17,784961.05,1903.8,7868646.86,108074.73,73.79,328409.92,223.99,381954.12,260.58,818997.13,550011.91,43.44,2537637.06,131.4,684265.01,0,3772088.82
"49",1723,"Gobierno Autónomo Municipal de Camiri",13301049.17,34264.49,1478116.56,3584.92,14817015.14,203509.51,138.84,454196.46,309.78,223566.3,152.51,881873.4,1035781.89,81.84,4778653.88,162.6,1288501.57,0,7103181.78
"50",1734,"Gobierno Autónomo Municipal de Montero",34589717.27,85896.92,3843524.05,9321.91,38528460.15,529182.73,360.97,1167972.16,796.69,334723.48,228.3,2033264.33,2693481.51,212.88,12426168.47,269.28,3350471.31,0,18470603.45
"51",1735,"Gobierno Autónomo Municipal de General Agustín Saavedra",7141871.52,19326.18,793763.42,1925.2,7956886.32,109286.64,74.52,208265.2,142.13,833819.06,568.75,1152156.3,556180.85,43.92,2566096.37,131.76,691938.15,0,3814391.05
"52",1736,"Gobierno Autónomo Municipal de Mineros",8467569.23,22541.59,941063.25,2282.34,9433456.41,130719.84,89.1,380852.28,259.75,540587.99,368.87,1052877.83,659409.87,52.08,3048953.89,138.66,820342.37,0,4528896.87
"53",1739,"Gobierno Autónomo Municipal de San Julián",16370950.39,41710.25,1819216.81,4412.5,18236289.95,250472.79,170.82,525552.56,358.5,2722622.96,1857.18,3501034.81,1274828.04,100.68,5881452.61,178.08,1585844.89,0,8742404.3
"54",1743,"Gobierno Autónomo Municipal de Puerto Suárez",6546405.25,17882.13,727600.75,1764.67,7293652.8,100177.25,68.34,291603.5,198.9,34232.43,23.29,426303.71,509813.28,40.32,2352187.44,128.76,634262.6,0,3496432.4
"55",1744,"Gobierno Autónomo Municipal de Puerto Quijarro",5553530.99,15474.26,617281.24,1497,6187783.49,84988.28,57.91,145774.86,99.42,25233.11,17.15,256170.73,432500.44,34.2,1995517.9,123.84,538095.53,0,2966271.91
"56",1745,"Gobierno Autónomo Municipal de Ascención de Guarayos",7310651.29,19735.78,812516.96,1970.51,8144874.54,111868.64,76.32,254528.4,173.63,1329416.07,906.79,1696969.85,569323.36,45,2626727.11,132.6,708285.99,0,3904514.06
"57",1753,"Gobierno Autónomo Municipal de Fernández Alonso",4965815.18,14048.71,551979.46,1338.73,5533182.08,74844.78,51.13,70335.17,47.94,788247.45,537.66,934064.13,386736.36,30.6,1777765.18,120.66,481170.66,0,2645823.46
"58",1756,"Gobierno Autónomo Municipal de Colpa Bélgica",2698918.42,8542.85,300100.96,727.89,3008290.12,41318.41,28.14,15098.68,10.31,133499.95,91.07,190046.56,210217.67,16.56,970054.31,109.56,261603.66,0,1442001.76
"59",1801,"Gobierno Autónomo Municipal de Trinidad",34426964.95,85502.05,3825440.71,9278.08,38347185.79,526692.96,359.22,1103923.67,752.99,4015165.73,2738.94,5649633.51,43556213.9,12876.07,0,0,18668413.45,0,62237503.42
"60",1803,"Gobierno Autónomo Municipal de Riberalta",32710748.03,81339.72,3634750.01,8815.43,36435653.19,500438.35,341.35,1171518.51,799.14,6858436.48,4678.37,8536212.2,41388176.45,12235.15,0,0,17737829.39,0,59138240.99
"61",1805,"Gobierno Autónomo Municipal de Puerto Guayaramerín",17411617.3,44234.2,1934846.38,4692.55,19395390.43,266392.85,181.73,604968.41,412.68,1808467.35,1233.6,2681656.62,22031667.4,6512.99,0,0,9442183.39,0,31480363.78
"62",1807,"Gobierno Autónomo Municipal de Puerto Rurrenabaque",5882910.43,16272.92,653879.11,1585.79,6554648.25,90027.1,61.44,202515.89,138.12,1216710.94,829.97,1510283.46,7442185.69,2199.9,0,0,3190974.24,0,10635359.83
"63",1808,"Gobierno Autónomo Municipal de San Borja",14793374.7,37883.86,1643930.37,3987.23,16479176.16,226339.06,154.43,447587.42,305.39,4009795.65,2735.21,4686917.16,18715732.92,5532.58,0,0,8022493.94,0,26743759.44
"64",1901,"Gobierno Autónomo Municipal de Cobija",9609848.22,25312.08,1067982.91,2590.31,10705733.52,147041.67,100.27,279997.39,191.1,2416374.44,1648.27,2845353.14,83933200.45,612,0,0,35971409.26,0,119905221.71
