"","Código","Municipio","Cta Principal (Líquido)","Comisión Bancaria...4","SUMI/SSIEP","Comisión Bancaria...6","Total Ejecución...7","Salud (Líquido)","Comisión Bancaria...9","Educación (Líquido)","Comisión Bancaria...11","Infraestructura (Líquido)","Comisiones Bancarias","Total Ejecución...14","Coparticipación","Comisión Bancaria...16","Compensación y nivelación","Comisión Bancaria...18","Renta Digindad","Fondo E Cívica","Total Ejecución...21"
"28",1501,"Gobierno Autónomo Municipal de Potosí",128242842.39,171808.66,23524204.71,31145.42,151970001.18,599041.41,916.44,1467112.52,2244.48,0,0,2069314.85,36612670.31,5323.65,0,0,15687311.84,104582.06,52409887.86
"29",1505,"Gobierno Autónomo Municipal de Uncía",14759731.09,21560.1,2707776.05,3584.98,17492652.22,68953.19,105.48,151272.37,231.48,729462.72,1116,951141.24,4213826.77,612.71,0,0,1816036.38,12106.92,6042582.78
"30",1507,"Gobierno Autónomo Municipal de Llallagua",27553245.73,38498.4,5054515.46,6692.01,32652951.6,128712.68,196.92,336288.06,514.44,363661.42,556.32,829929.84,7866309.22,1143.71,0,0,3380201.61,22534.68,11270189.22
"31",1519,"Gobierno Autónomo Municipal de Tupiza",30040351.97,41791.14,5510729.95,7296,35600169.06,140330.21,214.68,308835,472.44,466859.04,714.24,917425.61,8576365.27,1246.96,0,0,3693530.97,24623.53,12295766.73
"32",1530,"Gobierno Autónomo Municipal de Uyuni",19889471.96,28351.86,3648734.45,4830.89,23571389.16,92914.63,142.2,220516.32,337.32,659162.28,1008.36,974081.11,5678341.33,825.61,0,0,2441619.78,16277.47,8137064.19
"33",1537,"Gobierno Autónomo Municipal de Villazón",30102026.48,41872.93,5522043.65,7310.99,35673254.05,140618.2,215.16,296228.92,453.24,897043.74,1372.32,1335931.58,8593973.14,1249.44,0,0,3692869.25,24619.12,12312710.95
"34",1601,"Gobierno Autónomo Municipal de Tarija",137677087.41,184299.29,25254746.44,33436.59,163149569.73,643109.5,983.88,1222173.6,1869.72,0,0,1868136.7,87729193.66,2691.34,0,0,37804242.06,252028.26,125788155.32
"35",1603,"Gobierno Autónomo Municipal de Bermejo",23129414.12,32641.34,4243043.47,5617.62,27410716.55,108048.6,165.24,219548.6,335.88,168034.31,257.04,496389.67,14738879.63,452.16,0,0,6333047.28,42220.31,21114599.38
"36",1604,"Gobierno Autónomo Municipal de Yacuiba",61837102.56,83889.29,11343270,15018.26,73279280.11,288855.15,441.96,596710.81,912.84,1872528.15,2864.64,2762313.55,39403599.8,1208.77,0,0,16936851.27,112912.35,56454572.19
"37",1606,"Gobierno Autónomo Municipal de Villamontes",26723986.51,37400.5,4902403.02,6490.68,31670280.71,124839.12,191.04,282094.89,431.52,1428827.63,2185.92,1838570.12,17029358.17,522.46,0,0,7327188.44,48847.93,24405917
"38",1609,"Gobierno Autónomo Municipal de San Lorenzo",15995239.75,23195.97,2934407.6,3885.11,18956728.43,74724.41,114.36,134209.61,205.32,1256174.02,1921.8,1467349.52,10192950.44,312.6,0,0,4351944.91,29012.98,14574220.93
"39",1701,"Gobierno Autónomo Municipal de Santa Cruz de La Sierra",975090495.91,1293010.81,178863123.77,236809.79,1155483440.28,4554730.66,6968.04,7799871.93,11932.56,0,0,12373503.19,31264458.56,14244.6,136748095.61,5436.06,37291949.14,248613.01,205572796.98
"40",1702,"Gobierno Autónomo Municipal de Cotoca",30512969.64,42417,5597423.21,7410.87,36160220.72,142537.78,218.04,420608.45,643.44,744229.74,1138.56,1309376.01,977846.1,445.44,4281003,263.16,1167825.92,7785.52,6435169.14
"41",1703,"Gobierno Autónomo Municipal de Porongo (Ayacucho)",10266180.23,15610.78,1883515.33,2493.83,12167800.17,47963.57,73.32,67104.81,102.6,321352.94,491.64,437088.88,328659.97,149.75,1433930.44,151.8,389993.67,2599.96,2155485.59
"42",1704,"Gobierno Autónomo Municipal de La Guardia",59852109.12,81261.21,10979159.15,14536.08,70927065.56,279583.11,427.68,547152.56,837,834218.92,1276.2,1663495.47,1918566.3,874.09,8385822.38,423.24,2285417.86,15236.13,12606340
"43",1705,"Gobierno Autónomo Municipal de El Torno",33283645.35,46085.28,6105654.35,8083.66,39443468.64,155479.81,237.84,361041.75,552.36,1270898.91,1944.24,1790154.91,1066684.16,486,4669723.72,278.4,1273861.34,8492.42,7019526.04
"44",1706,"Gobierno Autónomo Municipal de Warnes",64626549.32,87582.4,11854944.16,15695.63,76584771.51,301884.86,461.88,708229.58,1083.48,1511632.81,2312.52,2525605.13,2071652.32,943.81,9067074.07,450.24,2473372.17,16489.12,13629981.73
"45",1707,"Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco)",35100373.52,48490.58,6438899.58,8524.89,41596288.57,163965.9,250.8,378690.16,579.36,1963774.84,3004.32,2510265.38,1125415.09,512.76,4919318.42,288,1341182.12,8941.2,7395657.59
"46",1711,"Gobierno Autónomo Municipal de San Carlos",13467911.13,19849.81,2470814.81,3271.23,15961846.98,62919.04,96.24,144319.92,220.8,688885.5,1053.84,897495.34,431319.14,196.44,1889613.38,169.8,515501.81,3436.67,2840237.24
"47",1712,"Gobierno Autónomo Municipal de Yapacaní",33891009.69,46889.45,6217063.83,8231.09,40163194.06,158316.86,242.16,364123.19,557.04,2156770.89,3299.52,2683309.66,1086158.44,494.87,4754935.66,281.76,1297105.45,8647.36,7147623.54
"48",1716,"Gobierno Autónomo Municipal de Portachuelo",11987713.86,17890.06,2199299.91,2911.83,14207815.66,56004.97,85.68,131306.44,200.88,23401.95,35.76,211035.68,383858.62,174.84,1681944.52,161.76,458853.8,3059.02,2528052.56
"49",1723,"Gobierno Autónomo Municipal de Camiri",22682270.87,32049.49,4161023.05,5509.07,26880852.48,105960.07,162.12,234523.07,358.8,0,0,341004.06,726765.27,331.08,3182370.81,220.32,868140.66,5787.58,4783615.72
"50",1734,"Gobierno Autónomo Municipal de Montero",73416559.55,99220.19,13467312.54,17830.34,87000922.62,342943.69,524.64,802431.03,1227.6,315246.37,482.28,1462855.61,2353972.24,1072.52,10299815.95,498.36,2809770.91,18731.81,15483861.79
"51",1735,"Gobierno Autónomo Municipal de General Agustín Saavedra",9523400.47,14627.47,1747265.96,2313.34,11287607.24,44493.89,68.04,113734.44,174,459288.48,702.6,618461.45,305323.7,139.2,1334104.43,148.08,363799.1,2425.32,2005939.83
"52",1736,"Gobierno Autónomo Municipal de Mineros",15584967.83,22652.65,2859151.01,3785.45,18470556.94,72807.97,111.36,156442.08,239.28,519670.93,795,750066.62,499679.74,227.64,2186152.51,181.32,596522.8,3976.87,3286740.88
"53",1739,"Gobierno Autónomo Municipal de San Julián",31784677.64,44100.69,5830695.68,7719.57,37667193.58,148478.06,227.16,352663.2,539.52,2017141.61,3085.92,2522135.47,1019101.75,464.32,4453741.27,269.76,1214108.99,8094.08,6695780.17
"54",1743,"Gobierno Autónomo Municipal de Puerto Suárez",13290930.78,19615.48,2438351.31,3228.31,15752125.88,62092.4,95.04,118471.22,181.2,196737.37,300.96,377878.19,425644.52,193.92,1863050.01,168.72,507933.36,3386.22,2800376.75
"55",1744,"Gobierno Autónomo Municipal de Puerto Quijarro",11165829.03,16801.87,2048539.4,2712.19,13233882.49,52165.81,79.8,98072.35,150,136461.75,208.8,287138.51,357505.97,162.85,1566635.65,157.2,427399.83,2849.35,2354710.85
"56",1745,"Gobierno Autónomo Municipal de Ascención de Guarayos",18145145.52,26042.3,3328769.46,4407.11,21504364.39,84766.77,129.72,216212.48,330.72,1220763.01,1867.56,1524070.26,581288.39,264.83,2545820.6,195.48,694502.27,4629.98,3826701.55
"57",1753,"Gobierno Autónomo Municipal de Fernández Alonso",10132104.74,15433.35,1858921.24,2461.14,12008920.47,47337.24,72.36,92036.76,140.76,444159.97,679.44,584426.53,324841.01,147.99,1421126.02,151.56,387838.6,2585.59,2136690.77
"58",1756,"Gobierno Autónomo Municipal de Colpa Bélgica",4066514.94,7402.54,746298.68,988.04,4821204.2,19004.39,29.04,37385.1,57.24,80446.47,123.12,137045.36,130356,59.4,570135.2,118.2,155704.99,1038.04,857411.83
"59",1801,"Gobierno Autónomo Municipal de Trinidad",71457711.81,96626.62,13107997.41,17354.65,84679690.49,333793.73,510.6,709451.98,1085.4,1120984.21,1714.92,2167540.84,40032417.38,2764.62,0,0,17211188.07,114741.24,57361111.31
"60",1803,"Gobierno Autónomo Municipal de Riberalta",59676469.63,81028.69,10946941.54,14493.59,70718933.45,278762.76,426.48,760716.54,1163.76,3470379.13,5309.16,4516757.83,33432358.96,2308.79,0,0,14394085.53,95960.56,47924713.84
"61",1805,"Gobierno Autónomo Municipal de Puerto Guayaramerín",28029214.61,39128.57,5141823.24,6807.6,33216974.02,130935.99,200.28,304454.64,465.72,506280.1,774.48,943111.21,15703011.24,1084.44,0,0,6756097.26,45040.63,22505233.57
"62",1807,"Gobierno Autónomo Municipal de Puerto Rurrenabaque",12865910.7,19052.85,2360388.51,3125.09,15248477.15,60107.06,91.92,145032.97,221.88,821190.54,1256.28,1027900.65,7208262.12,497.75,0,0,3104327.64,20695.51,10333783.02
"63",1808,"Gobierno Autónomo Municipal de San Borja",27392355.04,38285.34,5025002.69,6652.96,32462296.03,127961.13,195.72,317697.36,486,3130490.35,4789.2,3581619.76,15346231,1059.78,0,0,6608765,44058.43,22000114.21
"64",1901,"Gobierno Autónomo Municipal de Cobija",31014413.07,43080.83,5689403.83,7532.66,36754430.39,144880.13,221.64,304760.3,466.2,235772.36,360.72,686461.35,66397961.34,3620.08,0,0,28538053.26,190253.68,95129888.36
