"","Código","Municipio","Cta Principal (Líquido)","Comisión Bancaria...4","SUMI/SSIEP","Comisión Bancaria...6","Total Ejecución...7","Salud (Líquido)","Comisión Bancaria...9","Educación (Líquido)","Comisión Bancaria...11","Infraestructura (Líquido)","Comisiones Bancarias","Total Ejecución...14","Coparticipación","Comisión Bancaria...16","Compensación y nivelación","Comisión Bancaria...18","Renta Digindad","Fondo E Cívica","Total Ejecución...21"
"39",1701,"Gobierno Autónomo Municipal de Santa Cruz de La Sierra",232885009.13,828924.85,20251002.32,71948.7,254036885,4302123.81,75174.47,7666303.22,133954.94,0,0,12177556.44,"5480787.4400000004",27083.97,15227153.76,8688.43,0,0,20743713.6
"40",1702,"Gobierno Autónomo Municipal de Cotoca",7488516.73,28125.87,651306.27,2314.64,8170263.51,138426.13,2418.74,283818.88,4959.23,513700.99,8976,952299.97,"173660.32",757.92,487330.92,221.87,0,0,661971.03
"41",1703,"Gobierno Autónomo Municipal de Porongo (Ayacucho)",2277905.31,9588.83,198208.11,704.53,2486406.78,42126.4,736.11,81689,1427.4,430272,7518.24,563769.15,"50953.02",151.66,147767.31,82.48,0,0,198954.47
"42",1704,"Gobierno Autónomo Municipal de La Guardia",8131511.35,30417.13,707219.46,2513.33,8871661.27,150309.68,2626.38,307659.04,5375.84,497383.45,8690.91,972045.3,"188803.36",832.73,529402.35,245.88,0,0,719284.32
"43",1705,"Gobierno Autónomo Municipal de El Torno",7804356.39,29254.34,678771.2,2412.34,8514794.27,144263.4,2520.77,336738.47,5883.89,1047824.32,18308.88,1555539.73,"181098.67",794.67,507996.62,233.67,0,0,690123.63
"44",1706,"Gobierno Autónomo Municipal de Warnes",9156593.28,34338.79,796357,2854.61,9990143.68,171200.65,2988.97,345015.89,6028.56,813271.84,14210.51,1352716.42,"219424.19",1089.71,642960.64,350.05,0,0,863824.59
"45",1707,"Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco)",8513980.71,31776.35,740477.72,2631.63,9288866.41,157378.25,2749.92,373909.29,6533.37,1477639.71,25819.11,2044029.65,"200508.73",996.25,557125.25,317.88,0,0,758948.11
"46",1711,"Gobierno Autónomo Municipal de San Carlos",3840941.28,14490.68,334125.44,1129.67,4190687.07,66893.05,1194.89,202199.1,3550.48,434941.39,7820.36,716599.27,"79883.77",400.29,221991.96,126.67,0,0,302402.69
"47",1712,"Gobierno Autónomo Municipal de Yapacaní",6483609.58,24554.23,563923.12,2004.34,7074091.27,119854.03,2094.23,261497.79,4569.25,1013492.52,17708.98,1419216.8,"152698.19",760.01,424284.01,242.09,0,0,577984.3
"48",1716,"Gobierno Autónomo Municipal de Portachuelo",3681025.86,14130.61,320219.6,1098.39,4016474.46,65227.34,1157.65,190530.75,3335.76,229653.71,4070.74,493975.95,"79428.55",398.04,220727.26,125.94,0,0,300679.79
"49",1723,"Gobierno Autónomo Municipal de Camiri",6351801.53,24085.82,552461.62,1963.5,6930312.47,117418.03,2051.69,262055.84,4578.93,128990.09,2253.86,517348.44,"148754.03",707.63,414819.85,219.21,0,0,564500.72
"50",1734,"Gobierno Autónomo Municipal de Montero",16518891.48,60232.01,1436557.26,5105.54,18020786.29,305320.34,5334.87,673879.97,11774.82,193123.98,3374.46,1192808.44,"389023.1",1927.66,1080879.6,616.75,0,0,1472447.11
"51",1735,"Gobierno Autónomo Municipal de General Agustín Saavedra",3410290.25,13625.6,296677.31,1054.3,3721647.46,63054.65,1101.73,120161.87,2099.61,481085.08,8406.09,675909.03,"80319.600000000006",402.42,223202.85,127.38,0,0,304052.25
"52",1736,"Gobierno Autónomo Municipal de Mineros",5358688.9,18666.76,466104.34,1491.87,5844951.87,87327.52,1600.22,235753.48,4219.37,428436.03,8213.55,765550.17,"96077.67",480.29,266982.97,152.35,0,0,363693.28
"53",1739,"Gobierno Autónomo Municipal de San Julián",8712160.36,31155.63,757710.54,2577.89,9503604.42,152837,2722.46,314587.04,5567.75,1643187.61,29163.22,2148065.08,"184116.29",915.27,507535.6,234.14,0,0,692801.3
"54",1743,"Gobierno Autónomo Municipal de Puerto Suárez",3366643.66,13113.93,292881.99,1009.85,3673649.43,60039.46,1063.08,169877.33,2978.5,44731.04,937.48,279626.89,"73622.2",369.34,204601.63,116.74,0,0,278709.91
"55",1744,"Gobierno Autónomo Municipal de Puerto Quijarro",2651732.09,10923.43,230715.31,820.11,2894190.94,49035.34,856.8,84107.1,1469.61,14558.68,254.38,150281.91,"62454.98",314.15,173576.15,99.04,0,0,236444.32
"56",1745,"Gobierno Autónomo Municipal de Ascención de Guarayos",3490896.58,13912.07,303686.66,1079.31,3809574.62,64544.38,1127.77,146854.19,2566.05,767027.58,13402.47,995522.44,"79519.94",292.78,227127.9,127.78,0,0,307068.4
"57",1753,"Gobierno Autónomo Municipal de Fernández Alonso",1776515.39,8237.84,154574.56,621.27,1939949.06,37980.62,631.15,35692.17,593.16,400002.76,6647.36,481547.22,"54997.279999999999",277.32,152856.59,87.2,0,0,208218.39
"58",1756,"Gobierno Autónomo Municipal de Colpa Bélgica",980358.8,4922.8,85333.68,343.09,1070958.37,20967.4,348.41,7661.96,127.33,67745.66,1125.77,97976.53,"30360.07",156.08,84380.49,48.14,0,0,114944.78
"59",1801,"Gobierno Autónomo Municipal de Trinidad",16441163.57,59955.81,1429798.49,5081.58,17935999.45,303883.83,5309.78,636926.16,11129.14,2316613.26,40478.63,3314340.8,"5709423.3899999997",157.41,0,0,0,0,5709580.8
"60",1803,"Gobierno Autónomo Municipal de Riberalta",15621528.07,57042.76,1358525.81,4828.21,17041924.85,288735.8,5045.13,675926.09,11810.64,3957083.23,69143.01,5007743.9,"5424816.4500000002",149.89,0,0,0,0,5424966.34
"61",1805,"Gobierno Autónomo Municipal de Puerto Guayaramerín",8314932.21,31069.16,723169.16,2569.93,9071740.46,153699.57,2685.65,349046.09,6098.95,1043423.81,18231.94,1573186.01,"2887707.97",82.6,0,0,0,0,2887790.57
"62",1807,"Gobierno Autónomo Municipal de Puerto Rurrenabaque",2809038.17,11482.46,244393.9,868.8,3065783.33,51942.56,907.58,116844.7,2041.66,702000.58,12266.23,886003.31,"975857.62",31.87,0,0,0,0,975889.49
"63",1808,"Gobierno Autónomo Municipal de San Borja",7064510.49,26618.92,614436.21,2183.75,7707749.37,130589.9,2281.83,258242.63,4512.37,2313514.92,40424.52,2749566.17,"2453514.5699999998",71.08,0,0,0,0,2453585.65
"64",1901,"Gobierno Autónomo Municipal de Cobija",4588953.29,17814.74,399169.99,1418.6,5007356.62,84838.03,1482.38,161548.92,2822.81,1394165.4,24360.52,1669218.06,"11001317.720000001",267.23,0,0,0,0,11001584.95
