"","Código","Municipio","Cta Principal (Líquido)","Comisión Bancaria...4","SUMI/SSIEP","Comisión Bancaria...6","Total Ejecución...7","Salud (Líquido)","Comisión Bancaria...9","Educación (Líquido)","Comisión Bancaria...11","Infraestructura (Líquido)","Comisiones Bancarias","Total Ejecución...14","Coparticipación","Comisión Bancaria...16","Compensación y nivelación","Comisión Bancaria...18","Renta Digindad","Fondo E Cívica","Total Ejecución...21"
"39",1701,"Gobierno Autónomo Municipal de Santa Cruz de La Sierra",979642593.64,1184692.56,144597163.44,174862.85,1125599312.49,5192918.26,6650.88,9255880.04,11854.56,0,"0",14467303.74,89778793.4,14507.5,393658803.19,5373.39,107285013.27,"715233.25",591457724
"40",1702,"Gobierno Autónomo Municipal de Cotoca",30678353.02,39040.21,4528396.71,5476.36,35251266.3,167128.26,214.08,342667.61,438.84,620214.81,"794.4",1131458,2810971.22,454.26,12327542.15,261.78,3359712.38,"22398.080000000002",18521339.87
"41",1703,"Gobierno Autónomo Municipal de Porongo (Ayacucho)",10241424.67,14365.83,1512002.83,1828.48,11769621.81,50861.14,65.16,98626.9,126.36,519487.12,"665.28",669831.96,938362.5,151.55,4116635.88,151.75,1121970.74,"7479.79",6184752.21
"42",1704,"Gobierno Autónomo Municipal de La Guardia",59973340.6,74378.97,8854710.18,10705.01,68913134.76,181475.82,232.44,371450.91,475.68,600513.89,"769.08",1154917.82,5501541.38,888.98,24124998.75,419.98,6574906.59,"43832.73",36246588.41
"43",1705,"Gobierno Autónomo Municipal de El Torno",33460380.58,42397.41,4939155.65,5972.92,38447906.56,174175.86,223.08,406559.86,520.68,1265086.39,"1620.24",1848186.11,3066248.33,495.47,13446866.46,276.84,3664764.93,"24431.759999999998",20203083.79
"44",1706,"Gobierno Autónomo Municipal de Warnes",64910954.25,80340.05,9583505.01,11586.41,74586385.72,207931.88,266.28,416553.55,533.52,981900.41,"1257.5999999999999",1608443.24,5954035.99,962.18,26109070.88,446.66,7115631.52,"47437.66",39227584.89
"45",1707,"Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco)",35231784.05,44537.11,5200511.1,6289.13,40483121.39,190010.01,243.36,451437.85,578.16,1784022.21,"2284.92",2428576.51,3228761.17,521.72,14157074.24,286.33,3858439.77,"25722.78",21270806.01
"46",1711,"Gobierno Autónomo Municipal de San Carlos",13541798.91,18351.81,1999022.52,2417.57,15561590.81,75715.88,96.96,240746.95,308.28,482463.18,"617.88",799949.13,1240519.69,200.44,5441517.23,169.53,1483044.38,"9887.06",8175338.33
"47",1712,"Gobierno Autónomo Municipal de Yapacaní",34056247.07,43110.22,5027644.27,6079.25,39133080.81,144705.29,185.28,315718.33,404.4,1223636.04,"1567.2",1686216.54,3122207.93,504.5,13692234.99,280.17,3731635.97,"24877.59",20571741.15
"48",1716,"Gobierno Autónomo Municipal de Portachuelo",12057041.69,16560.72,1779746.99,2152.52,13855501.92,75284.58,96.48,228769.48,293.04,266068.23,"340.8",570852.61,1104141.3,178.44,4843533.14,161.58,1320074.13,"8800.4699999999993",7276889.06
"49",1723,"Gobierno Autónomo Municipal de Camiri",22813121.33,29548.02,3367205.97,4072.48,26213947.8,141764.23,181.56,316392.03,405.24,155735.69,"199.44",614678.19,2089487.53,337.68,9164022.23,219.45,2497549.28,"16650.21",13768266.38
"50",1734,"Gobierno Autónomo Municipal de Montero",73799352.17,91093.38,10893574.02,13173.16,84797192.73,368627.23,472.08,813606.22,1042.08,233167.39,"298.68",1417213.68,6764346.23,1093.07,29659702.97,494.21,8083415.15,"53889.46",44562941.09
"51",1735,"Gobierno Autónomo Municipal de General Agustín Saavedra",9566342.38,13556.6,1411883.91,1707.93,10993490.82,76128.81,97.56,145076.95,185.76,580836.12,"743.88",803069.08,875739.86,141.51,3839682.32,148.07,1046611.78,"6977.45",5769300.99
"52",1736,"Gobierno Autónomo Municipal de Mineros",15671656.79,20923.65,2313339.78,2797.72,18008717.94,90256.15,115.56,265300.72,339.84,369400.85,"473.16",725886.28,1436015.36,231.97,6296346.07,180.91,1716133.23,"11440.91",9460348.45
"53",1739,"Gobierno Autónomo Municipal de San Julián",31894598.77,40508.68,4707901.87,5693.51,36648702.83,174478.63,223.44,366098.5,468.84,1896571.73,"2429.04",2440270.18,2922836.3,472.34,12815672.48,268.31,3492863.85,"23.285,81 ",19255399.09
"54",1743,"Gobierno Autónomo Municipal de Puerto Suárez",13340778.76,18108.12,1969431.79,2381.74,15330700.41,69783.24,89.4,203130.17,260.16,23846.22,"30.6",297139.79,1222298.84,197.5,5361623.51,168.46,1461270.73,"9741.86",8055300.9
"55",1744,"Gobierno Autónomo Municipal de Puerto Quijarro",11225481.33,15554.46,1657200.23,2004.13,12900240.15,59202.62,75.84,101546.36,130.08,17577.34,"22.56",178554.8,1028416.71,166.21,4511500.37,157.08,1229584.24,"8197.17",6778021.78
"56",1745,"Gobierno Autónomo Municipal de Ascención de Guarayos",18233827.28,24011.72,2691947.06,3255,20953041.06,77927.43,99.84,177303.76,227.04,926067.62,"1.186,08 ",1182811.77,1671458.1,270.11,7331071.05,194.9,1998010.07,"13320.04",11014324.27
"57",1753,"Gobierno Autónomo Municipal de Fernández Alonso",10185883.25,14299.27,1503766.23,1818.5,11705767.25,52939.61,67.8,48995.32,62.76,556262.32,"712.44",659040.25,933614.2,150.82,4093446.49,151.51,1115770.9,"7438.47",6150572.39
"58",1756,"Gobierno Autónomo Municipal de Colpa Bélgica",4091509.71,6943.35,604092.13,730.63,4703275.82,28782.34,36.84,10517.74,13.44,92995.72,"119.16",132465.24,374759.26,60.5,1643011.76,119.34,447946.98,"2986.3",2468884.14
"59",1801,"Gobierno Autónomo Municipal de Trinidad",71716954.6,88581.21,10586055.07,12801.57,82404392.45,366892.92,469.92,768990.2,984.84,2796953.51,"3582.24",3937873.63,115203845.12,2813.66,0,0,49514776.96,"330098.5",165051534.24
"60",1803,"Gobierno Autónomo Municipal de Riberalta",59996931.26,74440.65,8855437.37,10709.65,68937518.93,348603.97,446.52,816076.62,1045.2,4777568.19,"6118.92",5949859.42,96347357.59,2353.2,0,0,41410269.37,"276068.45",138036048.61
"61",1805,"Gobierno Autónomo Municipal de Puerto Guayaramerín",28169366.21,36017.5,4157542.59,5028.54,32367954.84,185568.55,237.72,421419.35,539.76,1259773.46,"1613.52",1869152.36,45221908.8,1104.56,0,0,19436580.93,"129577.09",64789171.38
"62",1807,"Gobierno Autónomo Municipal de Puerto Rurrenabaque",12932160.08,17613.77,1909199.74,2308.69,14861282.28,62712.62,80.28,141072.05,180.72,847557.57,"1085.52",1052688.76,20778514.34,507.55,0,0,8930823.93,"59538.89",29769384.71
"63",1808,"Gobierno Autónomo Municipal de San Borja",27544267.86,35258.04,4065682.47,4916.92,31650125.29,157667.16,201.96,311788.2,399.36,2793212.71,"3577.44",3266846.83,44235729.31,1080.46,0,0,19012721.48,"126751.5",63376282.75
"64",1901,"Gobierno Autónomo Municipal de Cobija",31152101.69,39598.77,4599431.59,5560.75,35796692.8,102428.87,131.16,195045.38,249.84,1683239.87,"2155.8000000000002",1983250.92,191021068.7,3619.67,0,0,82100976.28,"547339.92000000004",273673004.57
