"","Código","Municipio","Cta Principal (Líquido)","Comisión Bancaria...4","SUMI/SSIEP","Comisión Bancaria...6","Total Ejecución...7","Salud (Líquido)","Comisión Bancaria...9","Educación (Líquido)","Comisión Bancaria...11","Infraestructura (Líquido)","Comisiones Bancarias","Total Ejecución...14","Coparticipación","Comisión Bancaria...16","Compensación y nivelación","Comisión Bancaria...18","Renta Digindad","Fondo E Cívica","Total Ejecución...21"
"11",1302,"Gobierno Autónomo Municipal de Quillacollo",29409266.39,37531.03,5394717.98,6765.55,34848280.95,0,0,0,0,0,0,0,151350.7,690.2,4744759.94,129.76,1438119.13,9587.47,6344637.2
"12",1303,"Gobierno Autónomo Municipal de Sipe Sipe",8911596.67,11824.86,1634790.38,2050.16,10560262.07,0,0,0,0,0,0,0,45730.81,208.55,1437925.44,61.64,435800.98,2905.35,1922632.77
"13",1304,"Gobierno Autónomo Municipal de Tiquipaya",11555620.55,15140.72,2119788.87,2658.42,13693208.56,0,0,0,0,0,0,0,59354.87,270.68,1855510.74,69.84,565091.44,3767.28,2484064.85
"14",1305,"Gobierno Autónomo Municipal de Vinto",11140568.87,14620.25,2043655.31,2562.97,13201407.4,0,0,0,0,0,0,0,57216.2,260.92,1796930.6,69,544795.79,3631.97,2402904.48
"15",1306,"Gobierno Autónomo Municipal de Colcapirhua",11145285.49,14626.1,2044520.23,2564.03,13206995.85,0,0,0,0,0,0,0,57240.5,261.03,1797748.38,69.04,545026.41,3633.51,2403978.87
"16",1312,"Gobierno Autónomo Municipal de Sacaba",36973665.53,47017.55,6782270.6,8505.65,43811459.33,0,0,0,0,0,0,0,190328.38,867.97,5933707.12,152.92,1808011.65,12053.41,7945121.45
"17",1315,"Gobierno Autónomo Municipal de Punata",6192323.45,8414.63,1135988.83,1424.64,7338151.55,0,0,0,0,0,0,0,31718.99,144.64,997401.84,52.48,302830.89,2018.87,1334167.71
"18",1316,"Gobierno Autónomo Municipal de Villa Rivero",1743382.79,2835.22,319911.1,401.24,2066530.35,0,0,0,0,0,0,0,8794.6,40.1,281410.42,37.8,85281.59,568.56,376133.07
"19",1317,"Gobierno Autónomo Municipal de San Benito (Villa José Quintín Mendoza)",2906856.38,4294.34,533329.08,668.87,3445148.67,0,0,0,0,0,0,0,14789.72,67.43,469186.92,41.68,142174.43,947.82,627208
"20",1320,"Gobierno Autónomo Municipal de Tarata",1766322.18,2863.98,324118.86,406.45,2093711.47,0,0,0,0,0,0,0,8912.8,40.65,285112.68,37.88,86403.29,576.03,381083.33
"21",1322,"Gobierno Autónomo Municipal de Arbieto",3739317.51,5338.25,686029.09,860.32,4431545.17,0,0,0,0,0,0,0,19079.21,87.01,602488.14,44.36,182881.04,1219.21,805798.97
"22",1324,"Gobierno Autónomo Municipal de Cliza",4694193.15,6535.82,861183.96,1080,5562992.93,0,0,0,0,0,0,0,23999.46,109.43,755885.64,47.52,229573.64,1530.5,1011146.19
"23",1326,"Gobierno Autónomo Municipal de Tolata",1187479.72,2138.06,217940.62,273.3,1407831.7,0,0,0,0,0,0,0,5962.16,27.2,191691.53,35.96,58098.41,387.31,256202.57
"24",1336,"Gobierno Autónomo Municipal de Arani",2036877.42,3203.24,373747.29,468.71,2414296.66,0,0,0,0,0,0,0,10306.91,46.99,328778.39,38.76,99633.22,664.23,439468.5
"25",1341,"Gobierno Autónomo Municipal de Tiraque",4550983.3,6356.19,834914.7,1047.08,5393301.27,0,0,0,0,0,0,0,23261.53,106.07,733202.49,47.08,222570.8,1483.8,980671.77
"26",1401,"Gobierno Autónomo Municipal de Oruro",56799449.16,71881.1,10418952.78,13066.42,67303349.46,0,0,0,0,0,0,0,23031990.1,3600.52,0,0,9899218.67,65994.77,33000804.06
"27",1406,"Gobierno Autónomo Municipal de Huanuni",5289757.76,7282.75,970429.5,1217.03,6268687.04,0,0,0,0,0,0,0,2145043.6,335.32,0,0,922021.04,6146.8,3073546.76
"28",1501,"Gobierno Autónomo Municipal de Potosí",41011842.28,52081.82,7523001.11,9434.62,48596359.83,0,0,0,0,0,0,0,9927388.55,1773.57,0,0,4267393.52,28449.27,14225004.91
"29",1505,"Gobierno Autónomo Municipal de Uncía",4720133.95,6568.31,865942.27,1085.98,5593730.51,0,0,0,0,0,0,0,1142531.67,204.08,0,0,491202.43,3274.69,1637212.87
"30",1507,"Gobierno Autónomo Municipal de Llallagua",8811478.42,11699.34,1616425.58,2027.2,10441630.54,0,0,0,0,0,0,0,2132892.18,381.07,0,0,916911.19,6112.74,3056297.18
"31",1519,"Gobierno Autónomo Municipal de Tupiza",9606850.85,12696.73,1762322.13,2210.11,11384079.82,0,0,0,0,0,0,0,2325421.92,415.44,0,0,999670.54,6664.47,3332172.37
"32",1530,"Gobierno Autónomo Municipal de Uyuni",6360616.44,8625.7,1166859.15,1463.37,7537564.66,0,0,0,0,0,0,0,1539630.75,275.04,0,0,661896.37,4412.64,2206214.8
"33",1537,"Gobierno Autónomo Municipal de Villazón",9626574.25,12721.52,1765940.3,2214.65,11407450.72,0,0,0,0,0,0,0,2330196.25,416.32,0,0,1001722.79,6678.15,3339013.51
"34",1601,"Gobierno Autónomo Municipal de Tarija",44028897.99,55865.54,8076425.46,10128.66,52171317.65,0,0,0,0,0,0,0,17681226.64,897.11,623104.46,24,7867283.83,52448.55,26224984.59
"35",1603,"Gobierno Autónomo Municipal de Bermejo",7396744.49,9925.08,1356918.2,1701.69,8765289.46,0,0,0,0,0,0,0,2970458.51,150.72,104667.65,24,1321780.29,8811.87,4405893.04
"36",1604,"Gobierno Autónomo Municipal de Yacuiba",19775398.22,25449.19,3627558.68,4549.36,23432955.45,0,0,0,0,0,0,0,7941487.68,402.93,279856.62,24,3533621.9,23557.47,11778950.6
"37",1606,"Gobierno Autónomo Municipal de Villamontes",8546282.68,11366.73,1567780.24,1966.14,10127395.79,0,0,0,0,0,0,0,3432090.97,174.16,120936.5,24,1527182.02,10181.21,5090588.86
"38",1609,"Gobierno Autónomo Municipal de San Lorenzo",5115247.56,7063.88,938418.59,1176.88,6061906.91,0,0,0,0,0,0,0,2054253.24,104.2,72378.74,24,914118.05,6094.1,3046972.33
"39",1701,"Gobierno Autónomo Municipal de Santa Cruz de La Sierra",311832299.15,391718.39,57200126.48,71734.79,369495878.81,0,0,0,0,0,0,0,17154492.34,4747.41,28424925.43,1812.04,10113475.93,67423.14,55766876.29
"40",1702,"Gobierno Autónomo Municipal de Cotoca",9757993.17,12886.3,1790046.59,2244.88,11563170.94,0,0,0,0,0,0,0,536654.43,148.52,889950.41,87.72,316495.67,2109.97,1745446.72
"41",1703,"Gobierno Autónomo Municipal de Porongo (Ayacucho)",3283103.91,4766.24,602345.08,755.43,3890970.66,0,0,0,0,0,0,0,180455.13,49.93,297663.44,50.6,106499.79,710.01,585428.9
"42",1704,"Gobierno Autónomo Municipal de La Guardia",19140600.61,24653.05,3511116.64,4403.29,22680773.59,0,0,0,0,0,0,0,1052814.37,291.36,1742575.08,141.08,620795.73,4138.63,3420756.25
"43",1705,"Gobierno Autónomo Municipal de El Torno",10644050.59,13997.53,1952577.99,2448.73,12613074.84,0,0,0,0,0,0,0,585398.61,162,970761.28,92.8,345232.62,2301.55,1903948.86
"44",1706,"Gobierno Autónomo Municipal de Warnes",20667458.57,26567.91,3791191.19,4754.54,24489972.21,0,0,0,0,0,0,0,1136810.52,314.6,1884923.12,150.08,670315.31,4468.77,3696982.4
"45",1707,"Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco)",11225037.25,14726.13,2059149.24,2582.36,13301494.98,0,0,0,0,0,0,0,617520.08,170.88,1022284.27,96,364075.37,2427.17,2006573.77
"46",1711,"Gobierno Autónomo Municipal de San Carlos",4307012.08,6050.23,790162.39,990.94,5104215.64,0,0,0,0,0,0,0,236782.78,65.56,392806.21,56.6,139707.55,931.39,770350.09
"47",1712,"Gobierno Autónomo Municipal de Yapacaní",10838284.66,14241.08,1988206.56,2493.46,12843225.76,0,0,0,0,0,0,0,596083.88,164.96,988475.91,93.92,351532.07,2343.56,1938694.3
"48",1716,"Gobierno Autónomo Municipal de Portachuelo",3833647.45,5456.6,703332.42,882.05,4543318.52,0,0,0,0,0,0,0,210741.86,58.32,349634.11,53.92,124355.23,829.05,685672.49
"49",1723,"Gobierno Autónomo Municipal de Camiri",7253748.84,9745.75,1330688.17,1668.85,8595851.61,0,0,0,0,0,0,0,398889.91,110.36,661556.58,73.44,235277.15,1568.51,1297475.95
"50",1734,"Gobierno Autónomo Municipal de Montero",23478489.09,30093.21,4306823.92,5401.19,27820807.41,0,0,0,0,0,0,0,1291612.1,357.44,2141136.71,166.12,761483.64,5076.56,4199832.57
"51",1735,"Gobierno Autónomo Municipal de General Agustín Saavedra",3045564.14,4468.24,558772.74,700.75,3609505.87,0,0,0,0,0,0,0,167547.5,46.4,277158.87,49.36,98795.82,658.64,544256.59
"52",1736,"Gobierno Autónomo Municipal de Mineros",4984043.24,6899.26,914351.71,1146.7,5906440.91,0,0,0,0,0,0,0,274187.92,75.88,454393.3,60.44,161665.25,1077.77,891460.56
"53",1739,"Gobierno Autónomo Municipal de San Julián",10164683.23,13396.38,1864646.63,2338.46,12045064.7,0,0,0,0,0,0,0,559187.46,154.72,925470.96,89.92,329685.61,2197.9,1816786.57
"54",1743,"Gobierno Autónomo Municipal de Puerto Suárez",4250414.02,5979.26,779780.66,977.97,5037151.91,0,0,0,0,0,0,0,233669.2,64.68,387174.1,56.24,137871.94,919.16,759755.32
"55",1744,"Gobierno Autónomo Municipal de Puerto Quijarro",3570810.14,5126.98,655119.52,821.57,4231878.21,0,0,0,0,0,0,0,196282.54,54.32,325662.62,52.4,115830.78,772.2,638654.86
"56",1745,"Gobierno Autónomo Municipal de Ascención de Guarayos",5802783.73,7926.15,1064534.86,1335.01,6876579.75,0,0,0,0,0,0,0,319068.81,88.28,529224.64,65.16,188218.96,1254.79,1037920.64
"57",1753,"Gobierno Autónomo Municipal de Fernández Alonso",3240226.82,4712.42,594479.86,745.51,3840164.61,0,0,0,0,0,0,0,178256.35,49.32,295352.54,50.52,105109.18,700.73,579518.64
"58",1756,"Gobierno Autónomo Municipal de Colpa Bélgica",1300461.32,2279.7,238665.04,299.32,1541705.38,0,0,0,0,0,0,0,71545.16,19.8,118440.69,39.4,42198.03,281.32,232524.4
"59",1801,"Gobierno Autónomo Municipal de Trinidad",22852052.95,29307.61,4191915.53,5257.11,27078533.2,0,0,0,0,0,0,0,10860201.39,921.55,0,0,4667790.86,31118.6,15560032.4
"60",1803,"Gobierno Autónomo Municipal de Riberalta",19084431.43,24582.6,3500813.51,4390.37,22614217.91,0,0,0,0,0,0,0,9069697.49,769.6,0,0,3898233.3,25988.21,12994688.6
"61",1805,"Gobierno Autónomo Municipal de Puerto Guayaramerín",8963692.45,11890.18,1644346.44,2062.2,10621991.27,0,0,0,0,0,0,0,4259972.45,361.48,0,0,1831016.25,12206.77,6103556.95
"62",1807,"Gobierno Autónomo Municipal de Puerto Rurrenabaque",4114493.34,5808.8,754848.26,946.69,4876097.09,0,0,0,0,0,0,0,1955465.35,165.92,0,0,840540.41,5603.6,2801775.28
"63",1808,"Gobierno Autónomo Municipal de San Borja",8760025.81,11634.76,1606987.4,2015.36,10380663.33,0,0,0,0,0,0,0,4163182.95,353.28,0,0,1789416.17,11929.44,5964881.84
"64",1901,"Gobierno Autónomo Municipal de Cobija",9918353.9,13087.45,1819461.78,2281.79,11753184.92,0,0,0,0,0,0,0,18012806.18,1206.68,0,0,7741976.29,51613.15,25807602.3
