"","Código","Municipio","Cta Principal (Líquido)","Comisión Bancaria...4","SUMI/SSIEP","Comisión Bancaria...6","Total Ejecución...7","Salud (Líquido)","Comisión Bancaria...9","Educación (Líquido)","Comisión Bancaria...11","Infraestructura (Líquido)","Comisiones Bancarias","Total Ejecución...14","Coparticipación","Comisión Bancaria...16","Compensación y nivelación","Comisión Bancaria...18","Renta Digindad","Fondo E Cívica","Total Ejecución...21"
"31",1519,"Gobierno Autónomo Municipal de Tupiza",30879144.25,46649.66,5664586.79,8191.57,36598572.27,0,0,0,0,0,0,0,8968040.67,1246.32,0,0,3856466.99,25709.78,12851463.76
"32",1530,"Gobierno Autónomo Municipal de Uyuni",20444856.68,31560.48,3750605.2,5423.84,24232446.2,0,0,0,0,0,0,0,5937675.3,825.12,0,0,2553422.78,17022.8,8508946
"33",1537,"Gobierno Autónomo Municipal de Villazón",30942540.68,46741.37,5676216.51,8208.47,36673707.03,0,0,0,0,0,0,0,8986452.62,1248.96,0,0,3864384.06,25762.56,12877848.2
"34",1601,"Gobierno Autónomo Municipal de Tarija",141521036.76,206658.46,25959846.62,37540.99,167725082.83,0,0,0,0,0,0,0,71418775.25,2691.36,752539.42,32,31019450.96,206796.36,103400285.35
"35",1603,"Gobierno Autónomo Municipal de Bermejo",23775256.41,36376.69,4361507.22,6307.21,28179447.53,0,0,0,0,0,0,0,11998570.49,452.16,126407.32,32,5211569.84,34743.81,17371775.62
"36",1604,"Gobierno Autónomo Municipal de Yacuiba",63563636.49,93923.25,11659968.48,16861.7,75334389.92,0,0,0,0,0,0,0,32077710.35,1208.76,337988.46,32,13932510.07,92883.44,46442333.08
"37",1606,"Gobierno Autónomo Municipal de Villamontes",27470187.56,41720.03,5039275.74,7287.41,32558470.74,0,0,0,0,0,0,0,13863211.11,522.48,146055.71,32,6021436.17,40142.91,20071400.38
"38",1609,"Gobierno Autónomo Municipal de San Lorenzo",16441899.42,25771.79,3016334.8,4362.01,19488368.02,0,0,0,0,0,0,0,8297804.89,312.6,87411.03,32,3604222.32,24028.16,12013811
"39",1701,"Gobierno Autónomo Municipal de Santa Cruz de La Sierra",1002314619.37,1451466.69,183856894.99,265878.19,1187888859.24,0,0,0,0,0,0,0,58069057.25,14241.73,117705963.48,5436.04,39002126.9,260014.12,215056839.52
"40",1702,"Gobierno Autónomo Municipal de Cotoca",31364957.22,47352.13,5753700.47,8320.51,37174330.33,0,0,0,0,0,0,0,1816681.31,445.56,3685169.95,263.16,1220550.16,8137.01,6731247.15
"41",1703,"Gobierno Autónomo Municipal de Porongo (Ayacucho)",10552887.25,17255.55,1936102.19,2799.8,12509044.79,0,0,0,0,0,0,0,610925.35,149.83,1233134.81,151.8,410711.25,2738.08,2257811.12
"42",1704,"Gobierno Autónomo Municipal de La Guardia",61523223.05,90972.53,11285691.81,16320.42,72916207.81,0,0,0,0,0,0,0,3563913.59,874.07,7216588.78,423.24,2394068.41,15960.46,13191828.55
"43",1705,"Gobierno Autónomo Municipal de El Torno",34212980.71,51478.8,6276121.28,9075.87,40549656.66,0,0,0,0,0,0,0,1981683.28,486,4019790.64,278.4,1331372.76,8875.8,7342486.88
"44",1706,"Gobierno Autónomo Municipal de Warnes",66430963.41,98069.76,12185928.35,17622.28,78732583.8,0,0,0,0,0,0,0,3848245.58,943.79,7805142.1,450.24,2585038.33,17233.61,14257053.65
"45",1707,"Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco)",36080431.16,54179.32,6618670.5,9571.29,42762852.27,0,0,0,0,0,0,0,2090354.74,512.67,4233689.92,288,1404038.89,9360.24,7738244.46
"46",1711,"Gobierno Autónomo Municipal de San Carlos",13844008.81,22014.84,2539798.68,3672.88,16409495.21,0,0,0,0,0,0,0,801597.85,196.64,1626600.72,169.8,538775.36,3591.84,2970932.21
"47",1712,"Gobierno Autónomo Municipal de Yapacaní",34837302.35,52381.68,6390641.2,9241.56,41289566.79,0,0,0,0,0,0,0,2017853.56,494.88,4093143.3,281.76,1355666.31,9037.78,7476477.59
"48",1716,"Gobierno Autónomo Municipal de Portachuelo",12322485.33,19814.59,2260703.31,3269.29,14606272.52,0,0,0,0,0,0,0,713447.77,174.95,1447834.09,161.76,479569.87,3197.13,2644385.57
"49",1723,"Gobierno Autónomo Municipal de Camiri",23315629.07,35711.93,4277196.75,6185.41,27634723.16,0,0,0,0,0,0,0,1350340.16,331.11,2739439.3,220.32,907334.88,6048.89,5003714.66
"50",1734,"Gobierno Autónomo Municipal de Montero",75466386.38,111135.88,13843313.33,20019.04,89440854.63,0,0,0,0,0,0,0,4372196.58,1072.28,8866251.01,498.36,2936624.55,19577.52,16196220.3
"51",1735,"Gobierno Autónomo Municipal de General Agustín Saavedra",9789369.45,16151.36,1796048.7,2597.26,11604166.77,0,0,0,0,0,0,0,567170.61,139.2,1148037.02,148.08,381001.28,2540.02,2099036.21
"52",1736,"Gobierno Autónomo Municipal de Mineros",16020172.8,25161.82,2938977.19,4250.18,18988561.99,0,0,0,0,0,0,0,928154.84,227.64,1881802.36,181.32,623454.21,4156.36,3437976.73
"53",1739,"Gobierno Autónomo Municipal de San Julián",32672170.63,49242.54,5993485.88,8667.22,38723566.27,0,0,0,0,0,0,0,1892895.33,464.16,3832836.69,269.76,1271416.45,8476.13,7006358.52
"54",1743,"Gobierno Autónomo Municipal de Puerto Suárez",13662087.35,21751.85,2506428.94,3624.56,16193892.7,0,0,0,0,0,0,0,791058.16,194.01,1603412.97,168.72,531696.43,3544.64,2930074.93
"55",1744,"Gobierno Autónomo Municipal de Puerto Quijarro",11477653.91,18592.84,2105733.59,3045.14,13605025.48,0,0,0,0,0,0,0,664502.09,162.99,1348573.24,157.2,446695.77,2977.96,2463069.25
"56",1745,"Gobierno Autónomo Municipal de Ascención de Guarayos",18651829.35,28967.56,3421707.13,4948.17,22107452.21,0,0,0,0,0,0,0,1080140.96,264.84,2191480.66,195.48,725857.16,4839.05,4002778.15
"57",1753,"Gobierno Autónomo Municipal de Fernández Alonso",10415068.46,17056.22,1910821.33,2763.28,12345709.29,0,0,0,0,0,0,0,603420.74,147.96,1223248.02,151.56,405348.47,2702.33,2235019.08
"58",1756,"Gobierno Autónomo Municipal de Colpa Bélgica",4180130.24,8039.91,767134.92,1109.39,4956414.46,0,0,0,0,0,0,0,242196.99,59.4,490693.41,118.2,162734.69,1084.9,896887.59
"59",1801,"Gobierno Autónomo Municipal de Trinidad",73452848.69,108224.14,13473966.24,19484.87,87054523.94,0,0,0,0,0,0,0,41882001.44,2764.58,0,0,18001107.79,120007.39,60005881.2
"60",1803,"Gobierno Autónomo Municipal de Riberalta",61342679.79,90711.41,11252574.81,16272.52,72702238.53,0,0,0,0,0,0,0,34977010.48,2308.8,0,0,15033346.64,100222.31,50112888.23
"61",1805,"Gobierno Autónomo Municipal de Puerto Guayaramerín",28811856.85,43660.07,5285380.47,7643.32,34148540.71,0,0,0,0,0,0,0,16428540.41,1084.44,0,0,7061224.82,47074.84,23537924.51
"62",1807,"Gobierno Autónomo Municipal de Puerto Rurrenabaque",13225200.91,21120.09,2426289.44,3508.79,15676119.23,0,0,0,0,0,0,0,7541321.21,497.76,0,0,3241503.1,21610.03,10804932.1
"63",1808,"Gobierno Autónomo Municipal de San Borja",28157216.42,42713.42,5165298.27,7469.58,33372697.69,0,0,0,0,0,0,0,16055276.41,1059.76,0,0,6900796.17,46005.32,23003137.66
"64",1901,"Gobierno Autónomo Municipal de Cobija",31880400.61,48097.59,5848249.22,8457.2,37785204.62,0,0,0,0,0,0,0,69465672.96,3620.04,0,0,29856554,199043.72,99524890.7
