"","Código","Municipio","Cta Principal (Líquido)","Comisión Bancaria...4","SUMI/SSIEP","Comisión Bancaria...6","Total Ejecución...7","Salud (Líquido)","Comisión Bancaria...9","Educación (Líquido)","Comisión Bancaria...11","Infraestructura (Líquido)","Comisiones Bancarias","Total Ejecución...14","Coparticipación","Comisión Bancaria...16","Compensación y nivelación","Comisión Bancaria...18","Renta Digindad","Fondo E Cívica","Total Ejecución...21"
"43",1705,"Gobierno Autónomo Municipal de El Torno",34767466.87,53504.49,6377828.78,9450.52,41208250.66,0,0,0,0,0,0,0,2338593.17,486,4769279.27,278.4,1577032.9,"10513.53",8696183.2
"44",1706,"Gobierno Autónomo Municipal de Warnes",67507549.46,102026.1,12383407.21,18349.48,80011332.25,0,0,0,0,0,0,0,4541233.85,943.77,9260374.51,450.24,3062020.32,"20413.48",16885436.17
"45",1707,"Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco)",36665180.25,56316.59,6725929.26,9966.34,43457392.44,0,0,0,0,0,0,0,2466704.74,512.64,5023198.19,288,1662682.53,"11084.56",9164470.66
"46",1711,"Gobierno Autónomo Municipal de San Carlos",14068397.95,22833.32,2580957.35,3824.35,16676012.97,0,0,0,0,0,0,0,946030.91,196.68,1929901.17,169.8,638188.19,"4254.59",3518741.34
"47",1712,"Gobierno Autónomo Municipal de Yapacaní",35401906.05,54444.72,6494204.64,9622.96,41960178.37,0,0,0,0,0,0,0,2381275.98,494.88,4856307.83,281.76,1605808.98,"10705.4",8854874.83
"48",1716,"Gobierno Autónomo Municipal de Portachuelo",12522217.32,20542.03,2297339,3404.08,14843502.43,0,0,0,0,0,0,0,842009.21,174.96,1717805.12,161.76,568058.36,"3787.08",3131996.49
"49",1723,"Gobierno Autónomo Municipal de Camiri",23693510.44,37095.4,4346510.87,6440.43,28083557.14,0,0,0,0,0,0,0,1593575.4,331.16,3250218.24,220.32,1074753.06,"7165",5926263.18
"50",1734,"Gobierno Autónomo Municipal de Montero",76689395.87,115631.59,14067650.79,20845.05,90893523.3,0,0,0,0,0,0,0,5159396.94,1072.2,10519446.88,498.36,3478479.96,"23189.82",19182084.16
"51",1735,"Gobierno Autónomo Municipal de General Agustín Saavedra",9948051.02,16727.75,1825154.5,2704.49,11792637.76,0,0,0,0,0,0,0,669268.16,139.19,1362246.8,148.08,451159.1,"3007.74",2485969
"52",1736,"Gobierno Autónomo Municipal de Mineros",16279827.75,26110.03,2986604.66,4425.38,19296967.82,0,0,0,0,0,0,0,1095248.33,227.64,2232812.3,181.32,738491.75,"4923.2700000000004",4071884.61
"53",1739,"Gobierno Autónomo Municipal de San Julián",33201679.08,51184.43,6090613.18,9025.02,39352501.71,0,0,0,0,0,0,0,2233692.36,464.16,4547610.4,269.76,1505554.54,"10037.02",8297628.24
"54",1743,"Gobierno Autónomo Municipal de Puerto Suárez",13883528.25,22559.32,2547046.87,3774.22,16456908.66,0,0,0,0,0,0,0,933593.52,194.04,1902354.12,168.72,629650.08,"4197.66",3470158.14
"55",1744,"Gobierno Autónomo Municipal de Puerto Quijarro",11663695.17,19269.89,2139858.05,3170.76,13825993.87,0,0,0,0,0,0,0,784250.76,163.03,1600038.03,157.2,529118.49,"3527.45",2917254.96
"56",1745,"Gobierno Autónomo Municipal de Ascención de Guarayos",18954131.56,30072.69,3477157.51,5152.43,22466514.19,0,0,0,0,0,0,0,1274726.31,264.84,2600097.78,195.48,859789.74,"5731.95",4740806.1
"57",1753,"Gobierno Autónomo Municipal de Fernández Alonso",10583889.94,17669.92,1941787.16,2877.24,12546224.26,0,0,0,0,0,0,0,712045.17,147.96,1451476.63,151.56,480141.91,"3200.93",2647164.16
"58",1756,"Gobierno Autónomo Municipal de Colpa Bélgica",4247911.58,8281.31,779566.71,1155.1,5036914.7,0,0,0,0,0,0,0,285782.36,59.4,582343.95,118.2,192761.87,"1285.08",1062350.86
"59",1801,"Gobierno Autónomo Municipal de Trinidad",74643227.84,112599.6,13692318.42,20288.96,88468434.82,0,0,0,0,0,0,0,49602253.5,2764.57,0,0,21320235.86,"142134.87",71067388.8
"60",1803,"Gobierno Autónomo Municipal de Riberalta",62336807.83,94364.19,11434928.22,16944.1,73883044.34,0,0,0,0,0,0,0,41424459.53,2308.79,0,0,17809196.52,"118727.95",59354692.79
"61",1805,"Gobierno Autónomo Municipal de Puerto Guayaramerín",29278807.09,45371.58,5371032.53,7958.7,34703169.9,0,0,0,0,0,0,0,19456933.79,1084.44,0,0,8364116.86,"55760.78",27877895.87
"62",1807,"Gobierno Autónomo Municipal de Puerto Rurrenabaque",13439562.03,21901.41,2465608.59,3653.52,15930725.55,0,0,0,0,0,0,0,8931525.7,497.76,0,0,3840161.74,"25601.1",12797786.3
"63",1808,"Gobierno Autónomo Municipal de San Borja",28613558.02,44385.89,5249004.53,7777.85,33914726.29,0,0,0,0,0,0,0,19014865.71,1059.72,0,0,8175273.23,"54501.82",27245700.48
"64",1901,"Gobierno Autónomo Municipal de Cobija",32397078.07,49992.05,5943022.88,8806.25,38398899.25,0,0,0,0,0,0,0,82270447.23,3620.02,0,0,35360038.7,"235733.55",117869839.5
