"","Código","Municipio","Cta Principal (Líquido)","Comisión Bancaria...4","SUMI/SSIEP","Comisión Bancaria...6","Total Ejecución...7","Salud (Líquido)","Comisión Bancaria...9","Educación (Líquido)","Comisión Bancaria...11","Infraestructura (Líquido)","Comisiones Bancarias","Total Ejecución...14","Coparticipación","Comisión Bancaria...16","Compensación y nivelación","Comisión Bancaria...18","Renta Digindad","Fondo E Cívica","Total Ejecución...21"
"35",1603,"Gobierno Autónomo Municipal de Bermejo",21347955.64,38214.41,2372213.71,4027.46,23762411.22,161527.34,194.56,269667.83,324.72,957244.06,1152.8,1390111.31,39733876.43,541.05,0,0,17063177.37,79628.2,56877223.05
"36",1604,"Gobierno Autónomo Municipal de Yacuiba",53528591.43,92848.4,5947839.98,10097.76,59579377.57,404996.72,487.76,734278.18,884.24,3053457.74,3677.16,4197781.8,99625422.11,1347.09,0,0,42782421.27,199651.33,142608841.8
"37",1606,"Gobierno Autónomo Municipal de Villamontes",15230122.34,27828.03,1692454.72,2873.41,16953278.5,115241.61,138.8,227775.78,274.32,1090537.22,1313.32,1435281.05,28347945.84,386.12,0,0,12173713.86,56810.82,40578856.64
"38",1609,"Gobierno Autónomo Municipal de San Lorenzo",13698260.99,25227.39,1522247.48,2584.41,15248320.27,103651.99,124.88,219547.68,264.4,1932122.48,2326.76,2258038.19,25496989.9,347.25,0,0,10949427.11,51097.34,36497861.6
"39",1701,"Gobierno Autónomo Municipal de Santa Cruz de La Sierra",725407040.26,1233516.08,80601001.15,136838.58,807378396.07,5488234.46,6609.32,9782252.95,11780.44,0,0,15288877.17,82321503.26,17984.16,300123792.44,2766.4,84835077.74,395896.79,467697020.79
"40",1702,"Gobierno Autónomo Municipal de Cotoca",23344503.8,41603.94,2594052.62,4403.94,25984564.3,176632.65,212.68,362154.78,436.16,655485.79,789.36,1195711.42,2648867.41,579.21,9658960.35,181.93,2730321.36,12741.64,15051651.9
"41",1703,"Gobierno Autónomo Municipal de Porongo (Ayacucho)",7102922.64,14030.25,789432.09,1340.25,7907725.23,53753.53,64.76,104235.71,125.48,549029.86,661.2,707870.54,805713.08,176.25,2939319.42,122.08,830902.19,3877.62,4580110.64
"42",1704,"Gobierno Autónomo Municipal de La Guardia",25348743.05,45006.59,2816745.82,4782.08,28215277.54,191796.14,230.96,392574.95,472.76,634664.54,764.28,1220503.63,2876315.81,629.02,10488175.75,189.28,2964713.15,13835.3,16343858.31
"43",1705,"Gobierno Autónomo Municipal de El Torno",24328997.82,43275.24,2703440.42,4589.7,27080303.18,184081.06,221.68,429680.53,517.48,1337030.68,1610.12,1953141.55,2760591.34,603.69,10066275.59,185.54,2845455.96,13278.77,15686390.89
"44",1706,"Gobierno Autónomo Municipal de Warnes",29044439.91,51280.94,3227378.54,5479.2,32328578.59,219756.68,264.64,440242.56,530.2,1037740.16,1249.72,1699783.96,3295717.08,720.67,12017199,202.92,3396917.1,15852.49,18726609.26
"45",1707,"Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco)",26540903.41,47030.43,2949208.16,5007.03,29542149.03,200815.68,241.84,477110.73,574.6,1885477.94,2270.6,2566491.39,3011606.55,658.56,10981409,193.62,3104133.59,14485.85,17112487.17
"46",1711,"Gobierno Autónomo Municipal de San Carlos",10574929.29,19924.58,1175210.75,1995.22,11772059.84,80021.74,96.36,254437.94,306.4,509900.44,614.08,845376.96,1199729.15,262.34,4375795.19,134.96,1236946.22,5772.62,6818640.4
"47",1712,"Gobierno Autónomo Municipal de Yapacaní",20212198.72,36286.18,2246018.76,3813.07,22498316.73,152934.54,184.16,333672.88,401.84,1293223.04,1557.44,1781973.9,2293401.94,501.51,8363029.62,170.43,2364004.97,11032.05,13032140.52
"48",1716,"Gobierno Autónomo Municipal de Portachuelo",10514679.66,19822.49,1168516.57,1983.93,11705002.65,79565.91,95.84,241779.34,291.16,281199.26,338.64,603270.15,1192891.86,260.86,4350868.33,134.72,1229900.18,5739.42,6779795.37
"49",1723,"Gobierno Autónomo Municipal de Camiri",19801352.03,35588.68,2200368.91,3735.49,22041045.11,149826.18,180.44,334384.96,402.72,164592.23,198.2,649584.73,2246777.54,491.34,8193049.72,168.88,2315957.22,10807.71,12767252.41
"50",1734,"Gobierno Autónomo Municipal de Montero",51492305.04,89391.26,5721585.74,9713.75,57312995.79,389590.77,469.16,859875.26,1035.52,246427.44,296.76,1497694.91,5843183.27,1277.84,21304570.15,285.58,6022148.56,28103.46,33199568.86
"51",1735,"Gobierno Autónomo Municipal de General Agustín Saavedra",10632614.37,20022.64,1181620.19,2006.05,11836263.25,80458.17,96.92,153327.31,184.64,613867.66,739.28,848673.98,1206275.45,263.77,4399661.29,135.12,1243692.41,5803.91,6855831.95
"52",1736,"Gobierno Autónomo Municipal de Mineros",12606087.96,23373.16,1400895.05,2378.3,14032734.47,95725.85,115.24,280388.08,337.68,393417.64,473.16,770457.65,1430232.53,312.78,5216148.03,142.45,1474486,6881,8128202.79
"53",1739,"Gobierno Autónomo Municipal de San Julián",24371299.52,43347.2,2708141.02,4597.65,27127385.39,184401.09,222.04,386918.17,465.92,2004427.97,2413.84,2578849.03,2765392,604.67,10083777.43,185.76,2850403.11,13301.86,15713664.83
"54",1743,"Gobierno Autónomo Municipal de Puerto Suárez",9746185.5,18517.74,1083128.53,1838.91,10849670.68,73751.7,88.8,214682.02,258.52,25202.32,30.36,314013.72,1105680.26,241.82,4032918.43,131.84,1140026.26,5320.14,6284318.75
"55",1744,"Gobierno Autónomo Municipal de Puerto Quijarro",8268162.93,16008.55,918903.38,1560.14,9204635,62569.4,75.36,107321.23,129.2,18576.96,22.32,188694.47,937948.87,205.17,3421415.2,126.41,967174.67,4513.27,5331383.59
"56",1745,"Gobierno Autónomo Municipal de Ascención de Guarayos",10883865.22,20449.29,1209537.34,2053.58,12115905.43,82359.07,99.2,187386.91,225.64,978732.19,1178.64,1249981.65,1234788.35,270.04,4503611.53,136.06,1273075.64,5941.04,7017822.66
"57",1753,"Gobierno Autónomo Municipal de Fernández Alonso",7393271.31,14523.05,821693.25,1395.06,8230882.67,55613.31,67.08,51781.59,62.36,584887.09,704.96,693116.39,838662.93,183.44,3059445.62,123.16,864857.81,4036.1,4767309.06
"58",1756,"Gobierno Autónomo Municipal de Colpa Bélgica",4018688.77,8794.07,446739.38,758.56,4474980.78,30419.11,36.6,11115.84,13.4,98284.25,118.4,139987.6,455702.88,99.65,1663277.14,110.83,470207.35,2194.37,2591592.22
"59",1801,"Gobierno Autónomo Municipal de Trinidad",51250026.86,88979.99,5694666.27,9668.06,57043341.18,387757.75,467,812721.96,978.76,2956013.66,3559.84,4161498.97,78137066.26,2406.16,0,0,33554670.26,156588.55,111850731.23
"60",1803,"Gobierno Autónomo Municipal de Riberalta",48695214.79,84642.59,5410798.29,9186.08,54199841.75,368428.79,443.72,862486.06,1038.64,5049264.02,6080.68,6287741.91,74242056.83,2285.58,0,0,31882035.22,148782.83,106275160.46
"61",1805,"Gobierno Autónomo Municipal de Puerto Guayaramerín",25920467.57,45977.33,2880270.42,4889.84,28851605.16,196121.62,236.2,445385.06,536.36,1331415.56,1603.4,1975298.2,39520187.39,1224.12,0,0,16971412.81,79200.01,56572024.33
"62",1807,"Gobierno Autónomo Municipal de Puerto Rurrenabaque",8758487.01,16840.83,973384.01,1652.47,9750364.32,66279.06,79.8,149094.64,179.56,895757.36,1078.68,1112469.1,13355417.32,413.64,0,0,5735468.07,26765.52,19118064.55
"63",1808,"Gobierno Autónomo Municipal de San Borja",22022872.67,39360.1,2447204.43,4154.66,24513591.86,166633.55,200.68,329519.32,396.84,2952060.11,3555.04,3452365.54,33578001.6,1040.04,0,0,14419658.32,67291.72,48065991.68
"64",1901,"Gobierno Autónomo Municipal de Cobija",14306518.98,26260.06,1589831.6,2699.14,15925309.78,108253.88,130.4,206137.49,248.2,1778964.13,2142.36,2095876.46,150559680.29,3668.78,0,0,64655134.51,301723.93,215520207.51
