"","Código","Municipio","Cta Principal (Líquido)","Comisión Bancaria...4","SUMI/SSIEP","Comisión Bancaria...6","Total Ejecución...7","Salud (Líquido)","Comisión Bancaria...9","Educación (Líquido)","Comisión Bancaria...11","Infraestructura (Líquido)","Comisiones Bancarias","Total Ejecución...14","Coparticipación","Comisión Bancaria...16","Compensación y nivelación","Comisión Bancaria...18","Renta Digindad","Fondo E Cívica","Total Ejecución...21"
"11",1302,"Gobierno Autónomo Municipal de Quillacollo",40893898.53,114379.82,4543961.58,12513.76,45564753.69,268840.89,383.16,558136.67,795.48,260836.95,371.76,1089364.91,3268148.06,201.13,17423910,328.01,"3999030.78",0,24691617.98
"12",1303,"Gobierno Autónomo Municipal de Sipe Sipe",12296451.82,35625.04,1366467.82,3763.11,13702307.79,80846.26,115.2,176343.4,251.28,572878.82,816.48,831251.44,982739.27,60.48,5239663.68,103.58,"1202595.1200000001",0,7425162.13
"13",1304,"Gobierno Autónomo Municipal de Tiquipaya",14829324.85,42600.38,1647898.15,4538.15,16524361.53,97496.94,138.96,206270.63,294,281336.13,400.92,585937.58,1185157.71,72.95,6318821.14,123.43,"1450275.18",0,8954450.41
"14",1305,"Gobierno Autónomo Municipal de Vinto",12356103.92,35789.46,1373095.83,3781.29,13768770.5,81238.44,115.8,178637.41,254.64,378710.69,539.76,639496.74,987506.46,60.75,5265079.25,103.98,"1208428.3600000001",0,7461178.8
"15",1306,"Gobierno Autónomo Municipal de Colcapirhua",16473298.05,47127.74,1830561.77,5041.22,18356028.78,108304.13,154.32,149783.5,213.48,0,0,258455.43,1316538.36,81,7019253.55,136.32,"1611033.12",0,9947042.35
"16",1312,"Gobierno Autónomo Municipal de Sacaba",45954149.82,128315.33,5106211.99,14061.84,51202738.98,302106.1,430.56,463261.85,660.24,791308.68,1127.76,1558895.19,3672545.99,226.02,19579883.95,367.72,"4493853.7",0,27746877.38
"17",1315,"Gobierno Autónomo Municipal de Punata",10256888.72,30008.51,1139849.52,3138.94,11429885.69,67438.56,96.12,178763.69,254.76,233054.87,332.16,479940.16,819744.41,50.48,4370686.11,87.56,"1003154.07",0,6193722.63
"18",1316,"Gobierno Autónomo Municipal de Villa Rivero",2296851.31,8059.07,255397.76,703.19,2561011.33,15110.45,21.48,45964.2,65.52,126211.5,179.88,187553.03,183624.55,11.32,979236.57,25.07,"224769.53",0,1387667.04
"19",1317,"Gobierno Autónomo Municipal de San Benito (Villa José Quintín Mendoza)",4990208.03,15504.37,554663.02,1527.48,5561902.9,32816.31,46.8,78059.16,111.24,173084.14,246.72,284364.37,398863.6,24.54,2126774.89,46.19,"488145.14",0,3013854.36
"20",1320,"Gobierno Autónomo Municipal de Tarata",3418452.62,11168.92,380022.4,1046.54,3810690.48,22483.8,32.04,63684.84,90.72,192838.02,274.8,279404.22,273260.81,16.83,1457108.65,33.81,"334448.65999999997",0,2064868.76
"21",1322,"Gobierno Autónomo Municipal de Arbieto",3702186.81,11957.27,411549.29,1133.47,4126826.84,24349.08,34.68,33526.09,47.76,124101.55,176.88,182236.04,295936.42,18.21,1577999.71,36.07,"362194.58",0,2236184.99
"22",1324,"Gobierno Autónomo Municipal de Cliza",7747955.27,23099.04,861079.1,2371.33,8634504.74,50945.26,72.6,124318,177.12,197371.6,281.28,373165.86,619246.18,38.08,3301735.25,67.77,"757815.07",0,4678902.35
"23",1326,"Gobierno Autónomo Municipal de Tolata",2084542.71,7467.43,231807.07,638.38,2324455.59,13714.72,19.56,26791.38,38.16,60114.86,85.68,100764.36,166657.09,10.26,888777.2,23.37,"204007.91",0,1259475.83
"24",1336,"Gobierno Autónomo Municipal de Arani",4527902.23,14231.18,503295.38,1385.85,5046814.64,29777.19,42.48,69156.75,98.52,209539.94,298.68,308913.56,361924.71,22.29,1929804.39,42.54,"442938.22",0,2734732.15
"25",1341,"Gobierno Autónomo Municipal de Tiraque",13740668.04,39602.38,1526936.2,4205.19,15311411.81,90340.31,128.76,183225.42,261.12,886882.42,1263.96,1162101.99,1098155.75,67.61,5854987.79,114.9,"1343819.68",0,8297145.73
"26",1401,"Gobierno Autónomo Municipal de Oruro",79078508.18,219536.66,8786696.14,24197.86,88108938.84,519859.83,740.88,1332814.37,1899.48,2257545.71,3217.44,4116077.71,97469629.35,1434.93,0,0,"37027017.420000002",0,134498081.7
"27",1406,"Gobierno Autónomo Municipal de Huanuni",7622763.72,22754.24,847168.91,2333.01,8495019.88,50122.26,71.4,140102.41,199.68,497448,708.96,688652.71,9397448.13,138.34,0,0,"3569958.44",0,12967544.91
"28",1501,"Gobierno Autónomo Municipal de Potosí",56925877.26,158530.27,6325292.81,17419.11,63427119.45,374232.31,533.4,938267.32,1337.16,1751974.85,2496.96,3068842,38780333.5,645.19,0,0,"14731995.199999999",0,53512973.89
"29",1505,"Gobierno Autónomo Municipal de Uncía",9880136.21,28970.87,1097988.41,3023.71,11010119.2,64961.84,92.64,143217.18,204.12,869018.83,1238.52,1078733.13,6731684,112.05,0,0,"2.557.281,91 ",0,9289077.96
"30",1507,"Gobierno Autónomo Municipal de Llallagua",14483183.87,41647.21,1609437.92,4432.24,16138701.24,95221.46,135.72,273470.15,389.76,599149.24,853.92,969220.25,9867386.52,164.22,0,0,"3748479.65",0,13616030.39
"31",1519,"Gobierno Autónomo Municipal de Tupiza",15043602.44,43190.56,1671706.62,4603.77,16763103.39,98905.55,141,252466.34,359.76,556445.04,793.08,909110.77,10249156.76,170.53,0,0,"3893507.41",0,14142834.7
"32",1530,"Gobierno Autónomo Municipal de Uyuni",7339022.39,21972.8,815642.05,2246.01,8178883.25,48257,68.76,146121.51,208.2,325217.62,463.44,520336.53,5000617.98,83.23,0,0,"1899680.63",0,6900381.84
"33",1537,"Gobierno Autónomo Municipal de Villazón",14230838.3,40952.25,1581399.63,4354.85,15857545.03,93562.58,133.32,234219.57,333.84,549947.21,783.84,878980.36,9695482.96,161.38,0,0,"3683176.39",0,13378820.73
"34",1601,"Gobierno Autónomo Municipal de Tarija",60222458.51,167608.68,6691579.35,18428.07,67100074.61,395903.46,564.24,794797.55,1132.8,186704.71,266.04,1379368.8,100028246.07,500.64,0,0,"37766495.909999996",0,137795242.62
"35",1603,"Gobierno Autónomo Municipal de Bermejo",13070755.85,37757.53,1452501.46,3999.98,14565014.82,85936.42,122.52,143469.74,204.48,509276.77,725.76,739735.69,21712471.8,108.74,0,0,"8197749.1500000004",0,29910329.69
"36",1604,"Gobierno Autónomo Municipal de Yacuiba",32774890.55,92020.76,3641849.78,10029.28,36518790.37,215467.93,307.08,390653.56,556.8,1624512.67,2315.28,2233813.32,54439700.93,272.6,0,0,"20554176.109999999",0,74994149.64
"37",1606,"Gobierno Autónomo Municipal de Villamontes",9324819.44,27441.6,1036286.42,2853.81,10391401.27,61311.28,87.36,121182.15,172.68,580191.93,826.92,763772.32,15490726.24,77.57,0,0,"5848679.3099999996",0,21339483.12
"38",1609,"Gobierno Autónomo Municipal de San Lorenzo",8386864.09,24858.47,932068.89,2566.93,9346358.38,55145.33,78.6,116804.6,166.44,1027935.46,1464.96,1201595.39,13932845.46,69.78,0,0,"5260488.8499999996",0,19193404.09
"39",1701,"Gobierno Autónomo Municipal de Santa Cruz de La Sierra",444164634.46,1224948.82,49351821.41,135910.19,494877314.88,2919872.21,4161.36,5204392.9,7417.32,0,0,8135843.79,31836398.12,1729.94,177748056.99,2898.62,"32083508.18",0,241672591.85
"40",1702,"Gobierno Autónomo Municipal de Cotoca",14293237.92,41124.07,1588332.8,4374.08,15927068.87,93972.79,133.92,192675.01,274.56,348734.17,497.04,636287.49,1024537.31,55.67,5808861.35,100.08,"1032571.61",0,7866126.02
"41",1703,"Gobierno Autónomo Municipal de Porongo (Ayacucho)",4348552.47,13737.53,483367.63,1331.11,4846988.74,28598.19,40.8,55455.89,79.08,292097.04,416.28,376687.28,311753.79,16.94,1767699.86,35.3,"314236.3",0,2393742.19
"42",1704,"Gobierno Autónomo Municipal de La Guardia",15520429.38,44503.71,1724687.41,4749.69,17294370.19,102040.12,145.44,208859.28,297.72,337656.73,481.2,649480.49,1112498.57,60.45,6307548.61,108.04,"1121215.42",0,8541431.09
"43",1705,"Gobierno Autónomo Municipal de El Torno",14896041.63,42783.92,1655310.87,4558.48,16598694.9,97935.53,139.56,228600.32,325.8,711332.36,1013.76,1039347.33,1067744.38,58,6053819.33,103.97,"1076113.97",0,8197839.65
"44",1706,"Gobierno Autónomo Municipal de Warnes",17783296.68,50735.44,1976117.02,5442.03,19815591.17,116915.83,166.68,234219.57,333.84,552102.65,786.84,904525.41,1274693.94,69.25,7227097.82,122.81,"1284669.19",0,9786653.01
"45",1707,"Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco)",16250386.68,46513.61,1805793.87,4973.15,18107667.31,106838.75,152.28,253834.33,361.8,1003119.41,1429.68,1365736.25,1164819.67,63.29,6604177.36,112.78,"1173942.4099999999",0,8943115.51
"46",1711,"Gobierno Autónomo Municipal de San Carlos",6474454.71,19591.86,719578.98,1981.76,7215607.31,42573.48,60.72,135367.08,192.96,271279.22,386.64,449860.1,464125.01,25.25,2631591.29,49.2,"467796.75",0,3563587.5
"47",1712,"Gobierno Autónomo Municipal de Yapacaní",12375334.29,35842.18,1375232.49,3787.32,13790196.28,81364.83,115.92,177521.98,252.96,688025.65,980.52,948261.86,887067.9,48.18,5029493.12,87.58,"894035.52",0,6810732.3
"48",1716,"Gobierno Autónomo Municipal de Portachuelo",6437564.05,19490.35,715480.21,1970.49,7174505.1,42330.96,60.36,128632.41,183.36,149604.75,213.24,321025.08,461480.77,25.07,2616600.4,48.91,"465132.06",0,3543287.21
"49",1723,"Gobierno Autónomo Municipal de Camiri",12123773.74,35149.49,1347281.18,3710.24,13509914.65,79711.12,113.64,177900.8,253.56,87566.98,124.8,345670.9,869036.82,47.22,4927267.78,85.94,"875864.54",0,6672302.3
"50",1734,"Gobierno Autónomo Municipal de Montero",31528076.76,88587.1,3503314.74,9647.77,35129626.37,207271.61,295.44,457474.23,651.96,131105.3,186.84,796985.38,2259877.57,122.82,12812490.2,212.33,"2277497.12",0,17350200.04
"51",1735,"Gobierno Autónomo Municipal de General Agustín Saavedra",6509775.07,19689.34,723503.44,1992.49,7254960.34,42805.67,60.96,81573.81,116.28,326592.33,465.48,451614.53,466656.67,25.33,2645944.3,49.38,"470348",0,3583023.68
"52",1736,"Gobierno Autónomo Municipal de Mineros",7786807.65,23205.84,865396.16,2383.23,8677792.88,51200.66,72.96,149173.18,212.64,211738.86,301.8,412700.1,558183.4,30.3,3164878.21,57.68,"562592.03",0,4285741.62
"53",1739,"Gobierno Autónomo Municipal de San Julián",14921942.89,42855.29,1658188.89,4566.47,16627553.54,98105.8,139.8,205849.73,293.4,1066403.71,1519.8,1372312.24,1069600.96,58.14,6064344.83,104.16,"1077984.8500000001",0,8212092.94
"54",1743,"Gobierno Autónomo Municipal de Puerto Suárez",5967016.61,18194.56,663197.19,1826.4,6650234.76,39237.66,55.92,114215.97,162.84,13408.25,19.08,167099.72,427753.35,23.25,2425386.47,45.84,"431142.88",0,3284351.79
"55",1744,"Gobierno Autónomo Municipal de Puerto Quijarro",5062026.6,15702.22,562642.58,1549.46,5641920.86,33288.44,47.4,57097.47,81.36,9883.39,14.04,100412.1,362893.43,19.72,2057630.59,39.98,"365772.68",0,2786356.4
"56",1745,"Gobierno Autónomo Municipal de Ascención de Guarayos",6663615.48,20112.79,740597.09,2039.64,7426365,43817.01,62.4,99694.31,142.08,520708.99,742.08,665166.87,477683.42,25.95,2708459.65,50.38,"481460.23",0,3667679.63
"57",1753,"Gobierno Autónomo Municipal de Fernández Alonso",4457653.5,14037.77,495490.01,1364.51,4968545.79,29315.4,41.76,27549.06,39.24,308742.72,440.04,366128.22,319573.81,17.35,1812034.71,36.04,"322116.93",0,2453778.84
"58",1756,"Gobierno Autónomo Municipal de Colpa Bélgica",2460110.51,8508.78,273537.65,753.37,2742910.31,16183.69,23.04,5913.88,8.4,52289.58,74.52,74493.11,176394.08,9.59,1000299.53,23.07,"177826.17",0,1354552.44
"59",1801,"Gobierno Autónomo Municipal de Trinidad",31379730.32,88178.63,3486831.92,9602.54,34964343.41,206296.4,294,432387.55,616.2,1572670.08,2241.36,2214505.59,41807995.6,8496.2,0,0,"15883016.359999999",0,57699508.16
"60",1803,"Gobierno Autónomo Municipal de Riberalta",29815424.4,83870.62,3313020.3,9123.66,33221438.98,196012.93,279.36,458863.26,654,2686329.41,3828.6,3345967.56,39726110.14,8081.2,0,0,"15091278.93",0,54825470.27
"61",1805,"Gobierno Autónomo Municipal de Puerto Guayaramerín",15870495.11,45467.8,1763583.56,4856.72,17684403.19,104341.41,148.68,236955.53,337.68,708344.99,1009.56,1051137.85,21146920.32,4301.68,0,0,"8033374.3600000003",0,29184596.36
"62",1807,"Gobierno Autónomo Municipal de Puerto Rurrenabaque",5362250.98,16529.06,596000.99,1641.34,5976422.37,35262.06,50.28,79321.9,113.04,476564.35,679.2,591990.83,7144235.45,1444.51,0,0,"2714869.02",0,9860548.98
"63",1808,"Gobierno Autónomo Municipal de San Borja",13484005.99,38895.7,1498418.07,4126.36,15025446.12,88653.05,126.36,175312.15,249.84,1570566.71,2238.36,1837146.47,17965059.29,3645.86,0,0,"6825507.96",0,24794213.11
"64",1901,"Gobierno Autónomo Municipal de Cobija",8759298.98,25884.38,973450.51,2680.57,9761314.44,57593.65,82.08,109670.08,156.36,946451.54,1348.92,1115302.63,80562609.98,553.91,0,0,"30604340.640000001",0,111167504.53
