"","Ent","Entidad","Fecha de Datos","Ppto Aprobado","Crédito Vigente","Comprometido","Devengado","Pagado","Saldo por Pagar","Deuda Flotante"
"1",1101,"Gobierno Autónomo Municipal de Sucre",2013-12-31,626534291,1012731708.16,692769045.8,692769045.8,692278304.71,0,490741.09
"2",1102,"Gobierno Autónomo Municipal de Yotala",2013-12-31,16350366,35541712.86,21001626.49,21001626.49,20825874.96,0,175751.53
"3",1103,"Gobierno Autónomo Municipal de Poroma",2013-12-31,31247924,51104485.61,37595568.61,37595568.61,36582551.58,0,1013017.03
"4",1104,"Gobierno Autónomo Municipal de Villa Azurduy",2013-12-31,23892835,47002110.02,29188737.71,29188737.71,27920079.68,0,1268658.03
"5",1105,"Gobierno Autónomo Municipal de Tarvita (Villa Orías)",2013-12-31,33154915,58138115.93,52457241.42,52457241.42,52146424.92,0,310816.5
"6",1106,"Gobierno Autónomo Municipal de Villa Zudañez (Tacopaya)",2013-12-31,11898187,27765877.08,20436732.43,20436732.43,20294393.36,0,142339.07
"7",1107,"Gobierno Autónomo Municipal de Presto",2013-12-31,13361521,29212067.95,21941046.7,21925705.9,21810459.09,15340.8,115246.81
"8",1108,"Gobierno Autónomo Municipal de Villa Mojocoya",2013-12-31,14800149,27886779.3,9720168.96,9706022.22,9007233.6,14146.74,698788.62
"9",1109,"Gobierno Autónomo Municipal de Icla",2013-12-31,14443281,29458952.17,22910439.63,22910439.63,22532688.88,0,377750.75
"10",1110,"Gobierno Autónomo Municipal de Padilla",2013-12-31,26056292,55409596.82,46408947.48,46408947.48,46378674.44,0,30273.04
"11",1111,"Gobierno Autónomo Municipal de Tomina",2013-12-31,22496363,39451782.86,29723228.43,29723228.43,29254247.64,0,468980.79
"12",1112,"Gobierno Autónomo Municipal de Sopachuy",2013-12-31,19130128,37799379.2,22080222.35,22080222.35,21931176.03,0,149046.32
"13",1113,"Gobierno Autónomo Municipal de Villa Alcalá",2013-12-31,6940156,28473710.68,18941014.87,18920847.21,18773087.4,20167.66,147759.81
"14",1114,"Gobierno Autónomo Municipal de El Villar",2013-12-31,7507920,21879465.19,15100374.88,15100374.88,14448730.22,0,651644.66
"15",1115,"Gobierno Autónomo Municipal de Monteagudo",2013-12-31,43583139,115798347.7,77699715.6,77699715.6,77699715.6,0,0
"16",1116,"Gobierno Autónomo Municipal de San Pablo de Huacareta",2013-12-31,14482309,48059845.04,25002827.84,25002827.84,24718293.62,0,284534.22
"17",1117,"Gobierno Autónomo Municipal de Tarabuco",2013-12-31,40747829,60119934.77,52955768.11,52955768.11,52223946.11,0,731822
"18",1118,"Gobierno Autónomo Municipal de Yamparáez",2013-12-31,16601228,39568974.67,33765888.45,33765888.45,33439673.23,0,326215.22
"19",1119,"Gobierno Autónomo Municipal de Camargo",2013-12-31,27077070,57989157.96,42043732.2,42043732.2,39998063.99,0,2045668.21
"20",1120,"Gobierno Autónomo Municipal de San Lucas",2013-12-31,66051921,119753791.03,93979721.06,93979721.06,91791635.12,0,2188085.94
"21",1121,"Gobierno Autónomo Municipal de Incahuasi",2013-12-31,17605714,40813715.33,29284469.13,29284469.13,28646820.74,0,637648.39
"22",1122,"Gobierno Autónomo Municipal de Villa Serrano",2013-12-31,28441712,42771220.5,35310424.21,35310424.21,35310424.21,0,0
"23",1123,"Gobierno Autónomo Municipal de Camataqui (Villa Abecia)",2013-12-31,5280572,16736823.15,13367639.57,13367639.57,13147362.18,0,220277.39
"24",1124,"Gobierno Autónomo Municipal de Culpina",2013-12-31,30466822,67785799.45,50466188.8,50466188.8,49924585.05,0,541603.75
"25",1125,"Gobierno Autónomo Municipal de Las Carreras",2013-12-31,5534073,23970054.05,16888493.69,16888493.69,16372212.62,0,516281.07
"26",1126,"Gobierno Autónomo Municipal de Villa Vaca Guzmán",2013-12-31,19511771,49406181.42,29555985.39,29555985.39,29076122.41,0,479862.98
