"","Ent","Entidad","Fecha de Datos","Ppto Aprobado","Crédito Vigente","Comprometido","Devengado","Pagado","Saldo por Pagar","Deuda Flotante"
"88",1261,"Municipalidad de Pucarani",2005-01-31,6274230,6274230,0,0,0,0,0
"89",1262,"Municipalidad de Laja",2005-01-31,4504810,4504810,0,0,0,0,0
"90",1263,"Municipalidad de Batallas",2005-01-31,5058457,5058457,0,0,0,0,0
"91",1264,"Municipalidad de Puerto Pérez",2005-01-31,2117563,2117563,0,0,0,0,0
"92",1265,"Municipalidad de Coroico",2005-01-31,3106952,3106952,0,0,0,0,0
"93",1266,"Municipalidad de Coripata",2005-01-31,2735740,2735740,0,0,0,0,0
"94",1267,"Municipalidad de Ixiamas",2005-01-31,2476945,2476945,0,0,0,0,0
"95",1268,"Municipalidad de San Buenaventura",2005-01-31,1548957,1548957,0,0,0,0,0
"96",1269,"Municipalidad de General Juan José Pérez (Charazani)",2005-01-31,2506005,2506005,0,0,0,0,0
"97",1270,"Municipalidad de Curva",2005-01-31,610851,610851,0,0,0,0,0
"98",1271,"Municipalidad de San Pedro de Curahuara",2005-01-31,2074980,2074980,0,0,0,0,0
"99",1272,"Municipalidad de Papel Pampa",2005-01-31,1623951,1623951,0,0,0,0,0
"100",1273,"Municipalidad de Chacarilla",2005-01-31,435095,435095,0,0,0,0,0
"101",1274,"Municipalidad de Santiago de Machaca",2005-01-31,1085378,1085378,0,0,0,0,0
"102",1275,"Municipalidad de Catacora",2005-01-31,421583,421583,0,0,0,0,0
"103",1301,"Municipalidad de Cochabamba",2005-12-31,367170700,359844200,282035400.91,282034154.15,260154003.01,1246.76,21880151.14
"104",1302,"Municipalidad de Quillacollo",2005-01-31,23766099,23766099,0,0,0,0,0
"105",1303,"Municipalidad de Sipe Sipe",2005-01-31,7194015,7194015,0,0,0,0,0
"106",1304,"Municipalidad de Tiquipaya",2005-01-31,19605733,19605733,0,0,0,0,0
"107",1305,"Municipalidad de Vinto",2005-01-31,10239282,10239282,0,0,0,0,0
"108",1306,"Municipalidad de Colcapirhua",2005-01-31,10007128,10007128,0,0,0,0,0
"109",1307,"Municipalidad de Aiquile",2005-01-31,12110800,12110800,0,0,0,0,0
"110",1308,"Municipalidad de Pasorapa",2005-01-31,1396460,1396460,0,0,0,0,0
"111",1309,"Municipalidad de Omereque",2005-01-31,1879632,1879632,0,0,0,0,0
"112",1310,"Municipalidad de Ayopaya (Villa de Independencia)",2005-01-31,8162695,8162695,0,0,0,0,0
"113",1311,"Municipalidad de Morochata",2005-01-31,9509981,9509981,0,0,0,0,0
"114",1312,"Municipalidad de Sacaba",2005-01-31,27466699,27466699,0,0,0,0,0
"115",1313,"Municipalidad de Colomi",2005-01-31,3999773,3999773,0,0,0,0,0
"116",1314,"Municipalidad de Villa Tunari",2005-01-31,15881319,15881319,0,0,0,0,0
"117",1315,"Municipalidad de Punata",2005-01-31,6074531,6074531,0,0,0,0,0
"118",1316,"Municipalidad de Villa Rivero",2005-01-31,1653106,1653106,0,0,0,0,0
"119",1317,"Municipalidad de San Benito (Villa José Quintín Mendoza)",2005-01-31,3333425,3333425,0,0,0,0,0
"120",1318,"Municipalidad de Tacachi",2005-01-31,277409,277409,0,0,0,0,0
"121",1319,"Municipalidad de Cuchumuela(Villa Gualberto Villarroel)",2005-01-31,475149,475149,0,0,0,0,0
"122",1320,"Municipalidad de Tarata",2005-01-31,2240682,2240682,0,0,0,0,0
"123",1321,"Municipalidad de Anzaldo",2005-01-31,2734374,2734374,0,0,0,0,0
"124",1322,"Municipalidad de Arbieto",2005-01-31,2076744,2076744,0,0,0,0,0
"125",1323,"Municipalidad de Sacabamba",2005-01-31,1215116,1215116,0,0,0,0,0
"126",1324,"Municipalidad de Cliza",2005-01-31,4650726,4650726,0,0,0,0,0
"127",1325,"Municipalidad de Toco",2005-01-31,1793844,1793844,0,0,0,0,0
"128",1326,"Municipalidad de Tolata",2005-01-31,1166140,1166140,0,0,0,0,0
"129",1327,"Municipalidad de Capinota",2005-01-31,4928157,4928157,0,0,0,0,0
"130",1328,"Municipalidad de Santivañez",2005-01-31,1473977,1473977,0,0,0,0,0
"131",1329,"Municipalidad de Sicaya",2005-01-31,757262,757262,0,0,0,0,0
"132",1330,"Municipalidad de Tapacari",2005-01-31,7501387,7501387,0,0,0,0,0
"133",1331,"Municipalidad de Totora",2005-01-31,4740748,4740748,0,0,0,0,0
"134",1332,"Municipalidad de Pojo",2005-01-31,11016806,11016806,0,0,0,0,0
"135",1333,"Municipalidad de Pocona",2005-01-31,3326657,3326657,0,0,0,0,0
"136",1334,"Municipalidad de Chimore",2005-01-31,4326191,4326191,0,0,0,0,0
"137",1335,"Municipalidad de Puerto Villarroel",2005-01-31,11231218,11231218,0,0,0,0,0
"138",1336,"Municipalidad de Arani",2005-01-31,3683720,3683720,0,0,0,0,0
"139",1337,"Municipalidad de Vacas",2005-01-31,3800202,3800202,0,0,0,0,0
"140",1338,"Municipalidad de Arque",2005-01-31,3272512,3272512,0,0,0,0,0
"141",1339,"Municipalidad de Tacopaya",2005-01-31,3552082,3552082,0,0,0,0,0
"142",1340,"Municipalidad de Bolivar",2005-01-31,2464920,2464920,0,0,0,0,0
"143",1341,"Municipalidad de Tiraque",2005-01-31,10700724,10700724,0,0,0,0,0
"144",1342,"Municipalidad de Mizque",2005-01-31,7547358,7547358,0,0,0,0,0
"145",1343,"Municipalidad de Vila Vila",2005-01-31,1280802,1280802,0,0,0,0,0
"146",1344,"Municipalidad de Alalay",2005-01-31,1485577,1485577,0,0,0,0,0
"147",1401,"Municipalidad de Oruro",2005-01-31,56677015,56677015,0,0,0,0,0
"148",1402,"Municipalidad de Caracollo",2005-01-31,6691554,6691554,0,0,0,0,0
"149",1403,"Municipalidad de El Choro",2005-01-31,1597337,1597337,0,0,0,0,0
"150",1404,"Municipalidad de Challapata",2005-01-31,7931267,7931267,0,0,0,0,0
"151",1405,"Municipalidad de Santuario de Quillacas",2005-01-31,1016515,1016515,0,0,0,0,0
"152",1406,"Municipalidad de Huanuni",2005-01-31,5446418,5446418,0,0,0,0,0
"153",1407,"Municipalidad de Machacamarca",2005-01-31,984108,984108,0,0,0,0,0
"154",1408,"Municipalidad de Poopó (Villa Poopó)",2005-01-31,1876280,1876280,0,0,0,0,0
"155",1409,"Municipalidad de Pazña",2005-01-31,1563103,1563103,0,0,0,0,0
"156",1410,"Municipalidad de Antequera",2005-01-31,811431,811431,0,0,0,0,0
"157",1411,"Municipalidad de Eucaliptus",2005-01-31,1450929,1450929,0,0,0,0,0
"158",1412,"Municipalidad de Santiago de Huari",2005-01-31,3564194,3564194,0,0,0,0,0
"159",1413,"Municipalidad de Totora",2005-01-31,2662360,2662360,0,0,0,0,0
"160",1414,"Municipalidad de Corque",2005-01-31,2793539,2793539,0,0,0,0,0
"161",1415,"Municipalidad de Choque Cota",2005-01-31,435217,435217,0,0,0,0,0
"162",1416,"Municipalidad de Curahuara de Carangas",2005-01-31,2146108,2146108,0,0,0,0,0
"163",1417,"Municipalidad de Turco",2005-01-31,2301672,2301672,0,0,0,0,0
"164",1418,"Municipalidad de Huachacalla",2005-01-31,384052,384052,0,0,0,0,0
"165",1419,"Municipalidad de Escara",2005-01-31,226384,226384,0,0,0,0,0
"166",1420,"Municipalidad de Cruz de Machacamarca",2005-01-31,240272,240272,0,0,0,0,0
"167",1421,"Municipalidad de Yunguyo de Litoral",2005-01-31,62228,62228,0,0,0,0,0
"168",1422,"Municipalidad de Esmeralda",2005-01-31,302303,302303,0,0,0,0,0
"169",1423,"Municipalidad de Toledo",2005-01-31,2150065,2150065,0,0,0,0,0
"170",1424,"Municipalidad de Andamarca (Santiago de Andamarca)",2005-01-31,1505523,1505523,0,0,0,0,0
"171",1425,"Municipalidad de Belén de Andamarca",2005-01-31,517526,517526,0,0,0,0,0
"172",1426,"Municipalidad de Salinas de G, Mendoza",2005-01-31,3633496,3633496,0,0,0,0,0
"173",1427,"Municipalidad de Pampa Aullagas",2005-01-31,826344,826344,0,0,0,0,0
"174",1428,"Municipalidad de La Rivera",2005-01-31,106685,106685,0,0,0,0,0
"175",1429,"Municipalidad de Todos Santos",2005-01-31,125836,125836,0,0,0,0,0
"176",1430,"Municipalidad de Carangas",2005-01-31,99011,99011,0,0,0,0,0
"177",1431,"Municipalidad de Sabaya",2005-01-31,1760057,1760057,0,0,0,0,0
"178",1432,"Municipalidad de Coipasa",2005-01-31,168603,168603,0,0,0,0,0
"179",1433,"Municipalidad de Chipaya",2005-01-31,488815,488815,0,0,0,0,0
"180",1434,"Municipalidad de Huayllamarca (Santiago de Huayllamarca)",2005-01-31,1690220,1690220,0,0,0,0,0
"181",1501,"Municipalidad de Potosí",2005-01-31,36236935,36236935,0,0,0,0,0
"182",1502,"Municipalidad de Tinguipaya",2005-01-31,6606997,6606997,0,0,0,0,0
"183",1503,"Municipalidad de Yocalla",2005-01-31,1914769,1914769,0,0,0,0,0
"184",1504,"Municipalidad de Urmiri",2005-01-31,624248,624248,0,0,0,0,0
"185",1505,"Municipalidad de Uncía",2005-01-31,6363646,6363646,0,0,0,0,0
"186",1506,"Municipalidad de Chayanta",2005-01-31,4183432,4183432,0,0,0,0,0
"187",1507,"Municipalidad de Llallagua",2005-01-31,10083179,10083179,0,0,0,0,0
"188",1508,"Municipalidad de Betanzos",2005-01-31,11342169,11342169,0,0,0,0,0
"189",1509,"Municipalidad de Chaqui",2005-01-31,2840217,2840217,0,0,0,0,0
"190",1510,"Municipalidad de Tacobamba",2005-01-31,4213041,4213041,0,0,0,0,0
"191",1511,"Municipalidad de Colquechaca",2005-01-31,10411460,10411460,0,0,0,0,0
"192",1512,"Municipalidad de Ravelo",2005-01-31,6894243,6894243,0,0,0,0,0
"193",1513,"Municipalidad de Pocoata",2005-01-31,5720472,5720472,0,0,0,0,0
"194",1514,"Municipalidad de Ocurí",2005-01-31,5543191,5543191,0,0,0,0,0
"195",1515,"Municipalidad de San Pedro",2005-01-31,8483180,8483180,0,0,0,0,0
"196",1516,"Municipalidad de Toro Toro",2005-01-31,4144597,4144597,0,0,0,0,0
"197",1517,"Municipalidad de Cotagaita",2005-01-31,7970472,7970472,0,0,0,0,0
"198",1518,"Municipalidad de Vitichi",2005-01-31,3571121,3571121,0,0,0,0,0
"199",1519,"Municipalidad de Tupiza",2005-01-31,11620670,11620670,0,0,0,0,0
"200",1520,"Municipalidad de Atocha",2005-01-31,3267761,3267761,0,0,0,0,0
"201",1521,"Municipalidad de Colcha""K"" (Villa Martin)",2005-01-31,2330589,2330589,0,0,0,0,0
"202",1522,"Municipalidad de San Pedro de Quemes",2005-01-31,193339,193339,0,0,0,0,0
"203",1523,"Municipalidad de San Pablo de Lípez",2005-01-31,640402,640402,0,0,0,0,0
"204",1524,"Municipalidad de Mojinete",2005-01-31,172449,172449,0,0,0,0,0
"205",1525,"Municipalidad de San Antonio de Esmoruco",2005-01-31,427808,427808,0,0,0,0,0
"206",1526,"Municipalidad de Sacaca (Villa de Sacaca)",2005-01-31,5665751,5665751,0,0,0,0,0
"207",1527,"Municipalidad de Caripuyo",2005-01-31,2619129,2619129,0,0,0,0,0
"208",1528,"Municipalidad de Puna (Villa Talavera)",2005-01-31,10919297,10919297,0,0,0,0,0
"209",1529,"Municipalidad de Caiza ""D""",2005-01-31,3688367,3688367,0,0,0,0,0
"210",1530,"Municipalidad de Uyuni",2005-01-31,4677709,4677709,0,0,0,0,0
"211",1531,"Municipalidad de Tomave",2005-01-31,5121590,5121590,0,0,0,0,0
"212",1532,"Municipalidad de Porco",2005-01-31,1694935,1694935,0,0,0,0,0
"213",1533,"Municipalidad de Arampampa",2005-01-31,1431175,1431175,0,0,0,0,0
"214",1534,"Municipalidad de Acasio",2005-01-31,1807795,1807795,0,0,0,0,0
"215",1535,"Municipalidad de Llica",2005-01-31,749775,749775,0,0,0,0,0
"216",1536,"Municipalidad de Tahua",2005-01-31,534227,534227,0,0,0,0,0
"217",1537,"Municipalidad de Villazón",2005-01-31,10026445,10026445,0,0,0,0,0
"218",1538,"Municipalidad de San Agustín",2005-01-31,407260,407260,0,0,0,0,0
"219",1601,"Municipalidad de Tarija",2005-10-31,137452924,137452924,13136524.04,13136524.04,13136524.04,0,0
"220",1602,"Municipalidad de Padcaya",2005-01-31,7042618,7042618,0,0,0,0,0
"221",1603,"Municipalidad de Bermejo",2005-01-31,9577912,9577912,0,0,0,0,0
"222",1604,"Municipalidad de Yacuiba",2005-01-31,25257964,25257964,0,0,0,0,0
"223",1605,"Municipalidad de Carapari",2005-01-31,3744392,3744392,0,0,0,0,0
"224",1606,"Municipalidad de Villamontes",2005-01-31,17698583,17698583,0,0,0,0,0
"225",1607,"Municipalidad de Uriondo (Concepción)",2005-01-31,6860315,6860315,0,0,0,0,0
"226",1608,"Municipalidad de Yunchara",2005-01-31,2210549,2210549,0,0,0,0,0
"227",1609,"Municipalidad de San Lorenzo",2005-01-31,6877765,6877765,0,0,0,0,0
"228",1610,"Municipalidad de El Puente",2005-01-31,4355658,4355658,0,0,0,0,0
"229",1611,"Municipalidad de Entre Rios",2005-01-31,12552195,12552195,0,0,0,0,0
"230",1701,"Municipalidad de Santa Cruz de La Sierra",2005-12-31,844103975,893302746,691637287.03,688602882.88,684421159.98,3034404.15,4181722.9
"231",1702,"Municipalidad de Cotoca",2005-01-31,9372988,9372988,0,0,0,0,0
"232",1703,"Municipalidad de Ayacucho (Porongo)",2005-01-31,3091165,3091165,0,0,0,0,0
"233",1704,"Municipalidad de La Guardia",2005-01-31,11794120,11794120,0,0,0,0,0
"234",1705,"Municipalidad de El Torno",2005-01-31,11413503,11413503,0,0,0,0,0
"235",1706,"Municipalidad de Warnes",2005-01-31,12045664,12045664,0,0,0,0,0
"236",1707,"Municipalidad de San Ignacio (San Ignacio de Velasco)",2005-01-31,10714095,10714095,0,0,0,0,0
"237",1708,"Municipalidad de San Miguel (San Miguel de Velasco)",2005-01-31,2560919,2560919,0,0,0,0,0
"238",1709,"Municipalidad de San Rafael",2005-01-31,1421533,1421533,0,0,0,0,0
"239",1710,"Municipalidad de Buena Vista",2005-01-31,3141886,3141886,0,0,0,0,0
"240",1711,"Municipalidad de San Carlos",2005-01-31,6478834,6478834,0,0,0,0,0
"241",1712,"Municipalidad de Yapacani",2005-01-31,9118879,9118879,0,0,0,0,0
"242",1713,"Municipalidad de San José",2005-01-31,4404271,4404271,0,0,0,0,0
"243",1714,"Municipalidad de Pailon",2005-01-31,7193275,7193275,0,0,0,0,0
"244",1715,"Municipalidad de Robore",2005-01-31,4976119,4976119,0,0,0,0,0
"245",1716,"Municipalidad de Portachuelo",2005-01-31,5367889,5367889,0,0,0,0,0
"246",1717,"Municipalidad de Santa Rosa del Sara",2005-01-31,3853379,3853379,0,0,0,0,0
"247",1718,"Municipalidad de Lagunillas",2005-01-31,1326181,1326181,0,0,0,0,0
"248",1719,"Municipalidad de Charagua",2005-01-31,6594671,6594671,0,0,0,0,0
"249",1720,"Municipalidad de Cabezas",2005-01-31,6197218,6197218,0,0,0,0,0
"250",1721,"Municipalidad de Cuevo",2005-01-31,858145,858145,0,0,0,0,0
"251",1722,"Municipalidad de Gutiérrez",2005-01-31,3270580,3270580,0,0,0,0,0
"252",1723,"Municipalidad de Camiri",2005-01-31,6950806,6950806,0,0,0,0,0
"253",1724,"Municipalidad de Boyuibe",2005-01-31,1100519,1100519,0,0,0,0,0
"254",1725,"Municipalidad de Vallegrande",2005-01-31,6700217,6700217,0,0,0,0,0
"255",1726,"Municipalidad de Trigal",2005-01-31,507810,507810,0,0,0,0,0
"256",1727,"Municipalidad de Moro Moro",2005-01-31,1012273,1012273,0,0,0,0,0
"257",1728,"Municipalidad de Postrer Valle",2005-01-31,602225,602225,0,0,0,0,0
"258",1729,"Municipalidad de Pucara",2005-01-31,782755,782755,0,0,0,0,0
"259",1730,"Municipalidad de Samaipata",2005-01-31,2197332,2197332,0,0,0,0,0
"260",1731,"Municipalidad de Pampa Grande",2005-01-31,2068582,2068582,0,0,0,0,0
"261",1732,"Municipalidad de Mairana",2005-01-31,1991175,1991175,0,0,0,0,0
"262",1733,"Municipalidad de Quirusillas",2005-01-31,994630,994630,0,0,0,0,0
"263",1734,"Municipalidad de Montero",2005-01-31,21861117,21861117,0,0,0,0,0
"264",1735,"Municipalidad de General Agustín Saavedra",2005-01-31,3893895,3893895,0,0,0,0,0
"265",1736,"Municipalidad de Mineros",2005-01-31,11431853,11431853,0,0,0,0,0
"266",1737,"Municipalidad de Concepción",2005-01-31,3875884,3875884,0,0,0,0,0
"267",1738,"Municipalidad de San Javier",2005-01-31,3923670,3923670,0,0,0,0,0
"268",1739,"Municipalidad de San Julián",2005-01-31,14493325,14493325,0,0,0,0,0
"269",1740,"Municipalidad de San Matías",2005-01-31,3439575,3439575,0,0,0,0,0
"270",1741,"Municipalidad de Comarapa",2005-01-31,7206606,7206606,0,0,0,0,0
"271",1742,"Municipalidad de Saipina",2005-01-31,1622485,1622485,0,0,0,0,0
"272",1743,"Municipalidad de Puerto Suárez",2005-01-31,5098704,5098704,0,0,0,0,0
"273",1744,"Municipalidad de Puerto Quijarro",2005-01-31,2937215,2937215,0,0,0,0,0
"274",1745,"Municipalidad de Ascención de Guarayos",2005-01-31,14482831,14482831,0,0,0,0,0
"275",1746,"Municipalidad de Urubicha",2005-01-31,1540819,1540819,0,0,0,0,0
"276",1747,"Municipalidad de El Puente",2005-01-31,2538243,2538243,0,0,0,0,0
"277",1748,"Municipalidad de Okinawa Uno",2005-01-31,3722095,3722095,0,0,0,0,0
"278",1749,"Municipalidad de San Antonio de Lomerio",2005-01-31,1758178,1758178,0,0,0,0,0
"279",1750,"Municipalidad de San Ramón",2005-01-31,1434405,1434405,0,0,0,0,0
"280",1801,"Municipalidad de Trinidad",2005-01-31,20721900,20721900,0,0,0,0,0
"281",1802,"Municipalidad de San Javier",2005-01-31,1022311,1022311,0,0,0,0,0
"282",1803,"Municipalidad de Riberalta",2005-01-31,28800731,28800731,0,0,0,0,0
"283",1805,"Municipalidad de Puerto Guayaramerín",2005-01-31,11072367,11072367,0,0,0,0,0
"284",1806,"Municipalidad de Reyes",2005-01-31,2841943,2841943,0,0,0,0,0
"285",1807,"Municipalidad de Puerto Rurrenabaque",2005-01-31,5369847,5369847,0,0,0,0,0
"286",1808,"Municipalidad de San Borja",2005-01-31,10929405,10929405,0,0,0,0,0
"287",1809,"Municipalidad de Santa Rosa",2005-01-31,2439954,2439954,0,0,0,0,0
"288",1810,"Municipalidad de Santa Ana",2005-01-31,4950488,4950488,0,0,0,0,0
"289",1811,"Municipalidad de San Ignacio",2005-01-31,6655846,6655846,0,0,0,0,0
"290",1812,"Municipalidad de Loreto",2005-01-31,4327017,4327017,0,0,0,0,0
"291",1813,"Municipalidad de San Andrés",2005-01-31,3453984,3453984,0,0,0,0,0
"292",1814,"Municipalidad de San Joaquín",2005-01-31,1474593,1474593,0,0,0,0,0
"293",1815,"Municipalidad de San Ramón",2005-01-31,2042920,2042920,0,0,0,0,0
"294",1816,"Municipalidad de Puerto Síles",2005-01-31,253367,253367,0,0,0,0,0
"295",1817,"Municipalidad de Magdalena",2005-01-31,2733643,2733643,0,0,0,0,0
"296",1818,"Municipalidad de Baures",2005-01-31,1948277,1948277,0,0,0,0,0
"297",1819,"Municipalidad de Huacaraje",2005-01-31,1403521,1403521,0,0,0,0,0
"298",1820,"Municipalidad de Exaltación",2005-01-31,3047007,3047007,0,0,0,0,0
"299",1901,"Municipalidad de Cobija",2005-01-31,6421587,6421587,0,0,0,0,0
