"","Ent","Entidad","Fecha de Datos","Ppto Aprobado","Crédito Vigente","Comprometido","Devengado","Pagado","Saldo por Pagar","Deuda Flotante"
"43",1214,"Gobierno Autónomo Municipal de Calamarca",2015-12-31,19494810,23007852.87,18704831.72,18491422.55,16996284.75,213409.17,1495137.8
"44",1215,"Gobierno Autónomo Municipal de Patacamaya",2015-12-31,29043043,34603283.52,21495361.86,21495361.86,21264626.3,0,230735.56
"45",1216,"Gobierno Autónomo Municipal de Colquencha",2015-12-31,12122766,15971307.8,6301006.38,6030506.92,5776710.79,270499.46,253796.13
"46",1217,"Gobierno Autónomo Municipal de Collana",2015-12-31,7345237,10223188.81,7759514.4,7759514.4,7742194.4,0,17320
"47",1218,"Gobierno Autónomo Municipal de Inquisivi",2015-12-31,21457331,26755724.01,17215566.09,17215566.09,17166199.59,0,49366.5
"48",1219,"Gobierno Autónomo Municipal de Quime",2015-12-31,13243065,20949203.05,16063199.36,16063199.36,16046307.23,0,16892.13
"49",1220,"Gobierno Autónomo Municipal de Cajuata",2015-12-31,17250463,28913914.2,18261486.21,18261486.21,18220454.21,0,41032
"50",1221,"Gobierno Autónomo Municipal de Colquiri",2015-12-31,30737904,45955610.11,23614180.57,23614180.57,23600120.57,0,14060
"51",1222,"Gobierno Autónomo Municipal de Ichoca",2015-12-31,14844255,14079886,6052860.19,6052860.19,5642003.3,0,410856.89
"52",1223,"Gobierno Autónomo Municipal de Villa Libertad Licoma",2015-12-31,8310901,13615278.78,5493785.63,5491785.63,5389107.28,2000,102678.35
"53",1224,"Gobierno Autónomo Municipal de Achacachi",2015-12-31,87711629,132295110.94,84249696.1,83954949.84,83561167.92,294746.26,393781.92
"54",1225,"Gobierno Autónomo Municipal de Ancoraimes",2015-12-31,18635074,29918516.05,20192834.2,20192834.2,19983653.58,0,209180.62
"55",1226,"Gobierno Autónomo Municipal de Sorata",2015-12-31,32655677,70799707.11,30698728.29,30698728.29,30343435.54,0,355292.75
"56",1227,"Gobierno Autónomo Municipal de Guanay",2015-12-31,20980215,31688980.76,20459346.76,20416523.76,20032513.98,42823,384009.78
"57",1228,"Gobierno Autónomo Municipal de Tacacoma",2015-12-31,10627181,19922194.87,10696520.66,10696520.66,10633192.9,0,63327.76
"58",1229,"Gobierno Autónomo Municipal de Tipuani",2015-12-31,18631682,25806299.6,5340872.13,5340496.63,5243776.63,375.5,96720
"59",1230,"Gobierno Autónomo Municipal de Quiabaya",2015-12-31,5263627,8692397.17,6277599.12,6277599.12,6277599.12,0,0
"60",1231,"Gobierno Autónomo Municipal de Combaya",2015-12-31,6086596,8730291.72,4224970.18,4224970.18,4206546.04,0,18424.14
"61",1232,"Gobierno Autónomo Municipal de Copacabana",2015-12-31,21332892,36989417.2,18033649.74,18033649.74,17545938.29,0,487711.45
"62",1233,"Gobierno Autónomo Municipal de San Pedro de Tiquina",2015-12-31,9008097,18680772.86,7932282.09,7932282.09,7805522.64,0,126759.45
"63",1234,"Gobierno Autónomo Municipal de Tito Yupanqui",2015-12-31,7519201,11827929.92,7245313.87,7245313.87,7106131.15,0,139182.72
"64",1235,"Gobierno Autónomo Municipal de Chuma",2015-12-31,16889146,29361447.41,21867378.7,21867378.7,21294038.12,0,573340.58
"65",1236,"Gobierno Autónomo Municipal de Ayata",2015-12-31,10674283,15751039.71,11649228.49,11649228.49,11034877.58,0,614350.91
"66",1237,"Gobierno Autónomo Municipal de Aucapata",2015-12-31,7978619,10569574.51,4560523.77,4560523.77,4560523.77,0,0
"67",1238,"Gobierno Autónomo Municipal de Corocoro",2015-12-31,14904976,32294575.77,20431476.02,20431476.02,19773065.69,0,658410.33
"68",1239,"Gobierno Autónomo Municipal de Caquiaviri",2015-12-31,25067070,30484150.36,13393633.89,13393633.89,12226927.64,0,1166706.25
"69",1240,"Gobierno Autónomo Municipal de Calacoto",2015-12-31,15931574,19245421.48,7521683.56,7521683.56,7521673.56,0,10
"70",1241,"Gobierno Autónomo Municipal de Comanche",2015-12-31,6076430,11590367.69,3009003.42,3009003.42,2791232.58,0,217770.84
"71",1242,"Gobierno Autónomo Municipal de Charaña",2015-12-31,4252479,11933328.77,8246353.79,8246353.79,8244426.9,0,1926.89
"72",1243,"Gobierno Autónomo Municipal de Waldo Ballivián",2015-12-31,6655536,8231907.71,5990538.06,5990538.06,5990538.06,0,0
"73",1244,"Gobierno Autónomo Municipal de Nazacara de Pacajes",2015-12-31,861621,3465988,996832.58,996832.58,996615.24,0,217.34
"74",1245,"Gobierno Autónomo Municipal de Santiago de Callapa",2015-12-31,10780591,15597698.26,9361511.98,9361511.98,9120141.86,0,241370.12
"75",1246,"Gobierno Autónomo Municipal de Puerto Acosta",2015-12-31,18859118,30297519.6,16547347.45,16547347.45,16526507.73,0,20839.72
"76",1247,"Gobierno Autónomo Municipal de Mocomoco",2015-12-31,21889121,47641091.86,18612290.21,18612290.21,18600698.21,0,11592
"77",1248,"Gobierno Autónomo Municipal de Carabuco",2015-12-31,18286146,32848615.39,18205042.89,18205042.89,18205042.89,0,0
"78",1249,"Gobierno Autónomo Municipal de Apolo",2015-12-31,24696858,46903141.99,24810079.35,24810079.35,24810079.35,0,0
"79",1250,"Gobierno Autónomo Municipal de Pelechuco",2015-12-31,11989484,24015725.63,15306232.13,15306232.13,15178699.31,0,127532.82
"80",1251,"Gobierno Autónomo Municipal de Luribay",2015-12-31,14344196,24955196.9,16324772.61,16324772.61,16314803.61,0,9969
"81",1252,"Gobierno Autónomo Municipal de Sapahaqui",2015-12-31,23342438,33929841,26676282.98,26676282.98,26104686.33,0,571596.65
"82",1253,"Gobierno Autónomo Municipal de Yaco",2015-12-31,9050345,17011307.52,10685293.32,10685293.32,10682545.93,0,2747.39
"83",1254,"Gobierno Autónomo Municipal de Malla",2015-12-31,10631034,14861250.77,8379511.22,8379011.22,8348066.05,500,30945.17
"84",1255,"Gobierno Autónomo Municipal de Cairoma",2015-12-31,20357842,32509352.42,18544399.15,18544399.15,18527645.77,0,16753.38
"85",1256,"Gobierno Autónomo Municipal de Chulumani (Villa de la Libertad)",2015-12-31,23404105,37503151.35,20076502.47,20076502.47,20076502.47,0,0
"86",1257,"Gobierno Autónomo Municipal de Irupana (Villa de Lanza)",2015-12-31,22394986,35914412.84,29683941.91,29683941.91,29596800.91,0,87141
"87",1258,"Gobierno Autónomo Municipal de Yanacachi",2015-12-31,10377547,14159457.88,10252986.78,10252986.78,10252986.78,0,0
"88",1259,"Gobierno Autónomo Municipal de Palos Blancos",2015-12-31,35528062,42469887.75,33715001.28,33715001.28,33712846.69,0,2154.59
"89",1260,"Gobierno Autónomo Municipal de La Asunta",2015-12-31,60066382,88421571.2,43339820.4,43339820.4,43078490.44,0,261329.96
"90",1261,"Gobierno Autónomo Municipal de Pucarani",2015-12-31,40059356,61934013.16,33330584.97,33330584.97,33330584.97,0,0
"91",1262,"Gobierno Autónomo Municipal de Laja",2015-12-31,32612463,57783515.89,28338470.41,28338470.41,27956987.81,0,381482.6
"92",1263,"Gobierno Autónomo Municipal de Batallas",2015-12-31,26870687,53940563,28438466.1,28438466.1,28436722.1,0,1744
"93",1264,"Gobierno Autónomo Municipal de Puerto Pérez",2015-12-31,8863927,17797687.27,4221388.63,4221388.63,4221388.63,0,0
"94",1265,"Gobierno Autónomo Municipal de Coroico",2015-12-31,25994279,35355108.4,23717520.76,23717520.76,23716661.58,0,859.18
"95",1266,"Gobierno Autónomo Municipal de Coripata",2015-12-31,22790701,46455616.59,32388879.07,32388879.07,32376869.98,0,12009.09
"96",1267,"Gobierno Autónomo Municipal de Ixiamas",2015-12-31,15666514,26397605.31,15225233.29,15225233.29,14587047.22,0,638186.07
"97",1268,"Gobierno Autónomo Municipal de San Buenaventura",2015-12-31,15268584,28658744.8,19675028.16,19675028.16,19432391.24,0,242636.92
"98",1269,"Gobierno Autónomo Municipal de General Juan José Pérez (Charazani)",2015-12-31,16297893,25470478.41,14592703.89,14592703.89,14461000.41,0,131703.48
"99",1270,"Gobierno Autónomo Municipal de Curva",2015-12-31,4719418,7859049.38,4616847.13,4616847.13,4501328.92,0,115518.21
"100",1271,"Gobierno Autónomo Municipal de San Pedro de Curahuara",2015-12-31,11853432,16314581.93,12076702.4,12076702.4,10954002.34,0,1122700.06
"101",1272,"Gobierno Autónomo Municipal de Papel Pampa",2015-12-31,8628687,13946230.09,9718709.27,9718709.27,9699119.71,0,19589.56
"102",1273,"Gobierno Autónomo Municipal de Chacarilla",2015-12-31,3631997,7925396.89,3776929.35,3776929.35,3703727.49,0,73201.86
"103",1274,"Gobierno Autónomo Municipal de Santiago de Machaca",2015-12-31,5138645,10718006.29,4965296.12,4965296.12,4750202.56,0,215093.56
"104",1275,"Gobierno Autónomo Municipal de Catacora",2015-12-31,5305151,8350861.42,5118577.89,5118577.89,5092913.93,0,25663.96
"105",1276,"Gobierno Autónomo Municipal de Mapiri",2015-12-31,18229412,29614350.13,14045590.63,14045590.63,14026684.8,0,18905.83
"106",1277,"Gobierno Autónomo Municipal de Teoponte",2015-12-31,14432388,17182644.31,6780683.36,6705683.36,5582670.32,75000,1123013.04
"107",1278,"Gobierno Autónomo Municipal de San Andrés de Machaca",2015-12-31,15077603,18960575.14,9866555.43,9866555.43,9684830.11,0,181725.32
"108",1279,"Gobierno Autónomo Municipal de Jesús de Machaca",2015-12-31,30231426,36343046.81,15620037.24,15620037.24,14788599.69,0,831437.55
"109",1280,"Gobierno Autónomo Municipal de Taraco",2015-12-31,9081786,14427326.8,10352301.01,10352301.01,10283562.15,0,68738.86
"110",1281,"Gobierno Autónomo Municipal de Huarina",2015-12-31,15092160,25363267.87,12212748.59,12212748.59,12212748.59,0,0
"111",1282,"Gobierno Autónomo Municipal de Santiago de Huata",2015-12-31,15258481,25098823.89,20765712.7,20765712.7,18222221.07,0,2543491.63
"112",1283,"Gobierno Autónomo Municipal de Escoma",2015-12-31,9426916,23855376.28,15665879.47,15665879.47,15601887.18,0,63992.29
"113",1284,"Gobierno Autónomo Municipal de Humanata",2015-12-31,7125024,12773770.08,7909343.39,7909343.39,7875862.09,0,33481.3
"114",1285,"Gobierno Autónomo Municipal de Alto Beni",2015-12-31,16048234,22573543,16542142.84,16542142.84,15879998.05,0,662144.79
"115",1286,"Gobierno Autónomo Municipal de Huatajata",2015-12-31,6985125,13183850.98,8036956.37,8036956.37,7680140.92,0,356815.45
"116",1287,"Gobierno Autónomo Municipal de Chua Cocani",2015-12-31,8627537,13231105.69,6613999.11,6613999.11,6613999.11,0,0
"117",1301,"Gobierno Autónomo Municipal de Cochabamba",2015-12-31,1758431994,1996442045.86,1362996361.83,1362996361.83,1301179363.66,0,61816998.17
"118",1302,"Gobierno Autónomo Municipal de Quillacollo",2015-12-31,312982125,398916316.83,258228685.96,258228685.96,258000744.66,0,227941.3
"119",1303,"Gobierno Autónomo Municipal de Sipe Sipe",2015-12-31,61472053,84777633.97,63563120.33,63563120.33,63450283.22,0,112837.11
"120",1304,"Gobierno Autónomo Municipal de Tiquipaya",2015-12-31,89932194,119956291.4,97287023.27,97287023.27,96681226.27,0,605797
"121",1305,"Gobierno Autónomo Municipal de Vinto",2015-12-31,78942230,110391608.23,60096043.11,60096043.11,60066293.11,0,29750
"122",1306,"Gobierno Autónomo Municipal de Colcapirhua",2015-12-31,102372663,150961913.41,103042069.54,103042069.54,103042069.54,0,0
"123",1307,"Gobierno Autónomo Municipal de Aiquile",2015-12-31,41717857,74038450.58,40290481.26,40290481.26,40290481.26,0,0
"124",1308,"Gobierno Autónomo Municipal de Pasorapa",2015-12-31,12529458,23105291.35,14833723.8,14833723.8,14818967.26,0,14756.54
"125",1309,"Gobierno Autónomo Municipal de Omereque",2015-12-31,11349256,17684042.91,15055124.32,15055124.32,14605382.32,0,449742
"126",1310,"Gobierno Autónomo Municipal de Independencia",2015-12-31,36532639,45199886.58,36511655.85,36511655.85,36389886.69,0,121769.16
"127",1311,"Gobierno Autónomo Municipal de Morochata",2015-12-31,19641087,23815235.09,21858869.64,21858869.64,21858869.64,0,0
"128",1312,"Gobierno Autónomo Municipal de Sacaba",2015-12-31,299658007,426717488.68,308485588.75,308485588.75,308371747.02,0,113841.73
"129",1313,"Gobierno Autónomo Municipal de Colomi",2015-12-31,35648553,67715251.53,37372555.14,37372555.14,37219517,0,153038.14
"130",1314,"Gobierno Autónomo Municipal de Villa Tunari",2015-12-31,109830428,262558596.4,180543232.96,180543232.96,180543232.96,0,0
"131",1315,"Gobierno Autónomo Municipal de Punata",2015-12-31,68338630,105366547.7,83900953.4,83900953.4,83900953.4,0,0
"132",1316,"Gobierno Autónomo Municipal de Villa Rivero",2015-12-31,18731695,27537904.68,23627622.05,23627622.05,23615820.04,0,11802.01
"133",1317,"Gobierno Autónomo Municipal de San Benito (Villa José Quintín Mendoza)",2015-12-31,17622659,55760063.14,29530942.49,29530942.49,29530942.49,0,0
"134",1318,"Gobierno Autónomo Municipal de Tacachi",2015-12-31,1660679,3985239.57,3307000.35,3307000.35,3307000.35,0,0
"135",1319,"Gobierno Autónomo Municipal Villa Gualberto Villarroel",2015-12-31,3338923,8641338.97,6660046.87,6660046.87,6628303.84,0,31743.03
"136",1320,"Gobierno Autónomo Municipal de Tarata",2015-12-31,15219494,28639099.18,24358583,24358583,22577570.71,0,1781012.29
"137",1321,"Gobierno Autónomo Municipal de Anzaldo",2015-12-31,12210368,19559338.21,14284638.68,14284638.68,14171713.18,0,112925.5
"138",1322,"Gobierno Autónomo Municipal de Arbieto",2015-12-31,26149578,39814626.06,29190587.04,29190587.04,28767673.1,0,422913.94
"139",1323,"Gobierno Autónomo Municipal de Sacabamba",2015-12-31,6909672,14827379.79,10792536.45,10792536.45,10775277.81,0,17258.64
"140",1324,"Gobierno Autónomo Municipal de Cliza",2015-12-31,45789726,51372285.04,40721553.73,40721553.73,40693853.44,0,27700.29
"141",1325,"Gobierno Autónomo Municipal de Toco",2015-12-31,9088703,20587490.12,17017853.36,17017853.36,16986853.36,0,31000
"142",1326,"Gobierno Autónomo Municipal de Tolata",2015-12-31,8762627,12072065.45,10059922.28,10059922.28,10059922.28,0,0
"143",1327,"Gobierno Autónomo Municipal de Capinota",2015-12-31,34921648,53376575.22,42442164.83,42442164.83,40742544.16,0,1699620.67
"144",1328,"Gobierno Autónomo Municipal de Santivañez",2015-12-31,10078678,20419372.34,12359803.5,12359803.5,12342203.5,0,17600
"145",1329,"Gobierno Autónomo Municipal de Sicaya",2015-12-31,4785690,12191100.97,8760583.82,8760583.82,8748454.82,0,12129
"146",1330,"Gobierno Autónomo Municipal de Tapacari",2015-12-31,34941229,52103324.89,40950452.25,40950452.25,39377513.25,0,1572939
"147",1331,"Gobierno Autónomo Municipal de Totora",2015-12-31,22231679,34424714,22351934.47,22351934.47,22093031.57,0,258902.9
"148",1332,"Gobierno Autónomo Municipal de Pojo",2015-12-31,20581636,27703151.57,22627044.27,22627044.27,22126616.15,0,500428.12
"149",1333,"Gobierno Autónomo Municipal de Pocona",2015-12-31,18360364,31260907.21,19461665.63,19461665.63,19461665.63,0,0
"150",1334,"Gobierno Autónomo Municipal de Chimoré",2015-12-31,45239530,94877377.55,65977267,65977267,63294443.66,0,2682823.34
"151",1335,"Gobierno Autónomo Municipal de Puerto Villarroel",2015-12-31,83449706,196193172.41,137478729.36,137478729.36,137478729.36,0,0
"152",1336,"Gobierno Autónomo Municipal de Arani",2015-12-31,14992457,31032117.57,17599858.87,17599858.87,17567911.07,0,31947.8
"153",1337,"Gobierno Autónomo Municipal de Vacas",2015-12-31,12291459,24466743.71,17455653.98,17455653.98,17455653.98,0,0
"154",1338,"Gobierno Autónomo Municipal de Arque",2015-12-31,16833835,25541638.89,18437380.33,18437380.33,18256034.33,0,181346
"155",1339,"Gobierno Autónomo Municipal de Tacopaya",2015-12-31,17628228,28218771.97,15576480.7,15576480.7,15368260.52,0,208220.18
"156",1340,"Gobierno Autónomo Municipal de Bolivar",2015-12-31,13235912,19679138.75,17887580.49,17887580.49,17887580.49,0,0
"157",1341,"Gobierno Autónomo Municipal de Tiraque",2015-12-31,32992375,65438170.03,47364692.8,47354758.4,46908756.18,9934.4,446002.22
"158",1342,"Gobierno Autónomo Municipal de Mizque",2015-12-31,34751693,55839962.95,47742692.96,47742692.96,47742692.96,0,0
"159",1343,"Gobierno Autónomo Municipal de Vila Vila",2015-12-31,11142417,15030162.3,13054721.87,13054721.87,13054721.87,0,0
"160",1344,"Gobierno Autónomo Municipal de Alalay",2015-12-31,5038409,10012159.15,8425042.86,8425042.86,8210269.96,0,214772.9
"161",1345,"Gobierno Autónomo Municipal de Entre Rios",2015-12-31,59025226,133176173.03,105142138.73,105142138.73,105142138.73,0,0
"162",1346,"Gobierno Autónomo Municipal de Cocapata",2015-12-31,28454196,39762628.25,35665610.59,35665610.59,35665610.59,0,0
"163",1347,"Gobierno Autónomo Municipal de Shinahota",2015-12-31,43770581,98771933.84,78336787.41,78336787.41,78329187.41,0,7600
"164",1401,"Gobierno Autónomo Municipal de Oruro",2015-12-31,845757844,1062629971.92,869195874.96,869195874.96,861002249.44,0,8193625.52
"165",1402,"Gobierno Autónomo Municipal de Caracollo",2015-12-31,46214738,85317773.06,57435472.59,57435472.59,57095366.3,0,340106.29
"166",1403,"Gobierno Autónomo Municipal de El Choro",2015-12-31,17723921,33250815.75,19289820.75,19289820.75,19279313.4,0,10507.35
"167",1404,"Gobierno Autónomo Municipal de Challapata",2015-12-31,75709419,96555353.65,65234768.8,65234768.8,65144268.85,0,90499.95
"168",1405,"Gobierno Autónomo Municipal de Santuario de Quillacas",2015-12-31,8373347,14136834.77,9625281.16,9625281.16,9514816.57,0,110464.59
"169",1406,"Gobierno Autónomo Municipal de Huanuni",2015-12-31,76341951,123845739.73,73440097.15,73440097.15,73440097.15,0,0
"170",1407,"Gobierno Autónomo Municipal de Machacamarca",2015-12-31,9886148,18014628.12,10686098.36,10686098.36,10659870.96,0,26227.4
"171",1408,"Gobierno Autónomo Municipal de Poopó (Villa Poopó)",2015-12-31,16349964,26965032.52,18387808.62,18387808.62,18300299.34,0,87509.28
"172",1409,"Gobierno Autónomo Municipal de Pazña",2015-12-31,13610660,17774589.76,11893886.61,11893886.61,11893886.61,0,0
"173",1410,"Gobierno Autónomo Municipal de Antequera",2015-12-31,11465696,30161203.54,18555154.87,18555154.87,18219308.4,0,335846.47
"174",1411,"Gobierno Autónomo Municipal de Eucaliptus",2015-12-31,10604284,23995850.63,10558462.25,10558462.25,10557884.52,0,577.73
"175",1412,"Gobierno Autónomo Municipal de Santiago de Huari",2015-12-31,25297310,36785293.91,23453956.21,23453956.21,23034364.64,0,419591.57
"176",1413,"Gobierno Autónomo Municipal de Totora",2015-12-31,11505498,15737500.13,10977563.46,10977563.46,10975221.46,0,2342
"177",1414,"Gobierno Autónomo Municipal de Corque",2015-12-31,22234311,35300621.31,21748831.1,21748831.1,21536368.02,0,212463.08
"178",1415,"Gobierno Autónomo Municipal de Choquecota",2015-12-31,3729148,6105368.54,4358031.96,4358031.96,3989803.9,0,368228.06
"179",1416,"Gobierno Autónomo Municipal de Curahuara de Carangas",2015-12-31,9330858,11626030.35,9634966.28,9634966.28,9305874.76,0,329091.52
"180",1417,"Gobierno Autónomo Municipal de Turco",2015-12-31,20103293,39010782.23,14396604.16,14396604.16,14357725.16,0,38879
"181",1418,"Gobierno Autónomo Municipal de Huachacalla",2015-12-31,2041476,2715354.48,1550190.65,1550190.65,1549980.65,0,210
"182",1419,"Gobierno Autónomo Municipal de Escara",2015-12-31,7725124,12607492.1,6203209.76,6203209.76,6143597.76,0,59612
"183",1420,"Gobierno Autónomo Municipal de Cruz de Machacamarca",2015-12-31,3641649,7647049.98,3083714.73,3083714.73,3083714.73,0,0
"184",1421,"Gobierno Autónomo Municipal de Yunguyo de Litoral",2015-12-31,1214916,2816440.64,1607317.21,1607317.21,1607317.21,0,0
"185",1422,"Gobierno Autónomo Municipal de Esmeralda",2015-12-31,5223136,9132483.98,7068183.38,7068183.38,6987019.41,0,81163.97
"186",1423,"Gobierno Autónomo Municipal de Toledo",2015-12-31,23403070,37619236.27,23601889.93,23601889.93,23544151.23,0,57738.7
"187",1424,"Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca)",2015-12-31,29242770,36981615.62,27130985.82,27130985.82,27103372.82,0,27613
"188",1425,"Gobierno Autónomo Municipal de Belén de Andamarca",2015-12-31,5121906,10389847.88,3698732.98,3698732.98,3698713.98,0,19
"189",1426,"Gobierno Autónomo Municipal de Salinas de G, Mendoza",2015-12-31,27677144,43101898.46,25248878.79,25248878.79,25240865.59,0,8013.2
"190",1427,"Gobierno Autónomo Municipal de Pampa Aullagas",2015-12-31,6948461,7111786.58,4972210.24,4972210.24,4907055.24,0,65155
"191",1428,"Gobierno Autónomo Municipal de La Rivera",2015-12-31,1936324,1246734.95,918380.63,918380.63,909232.57,0,9148.06
"192",1429,"Gobierno Autónomo Municipal de Todos Santos",2015-12-31,1641649,2951218.64,2291565.17,2291565.17,2291565.17,0,0
"193",1430,"Gobierno Autónomo Municipal de Carangas",2015-12-31,1628627,2234091.68,922092.46,922092.46,905158.46,0,16934
"194",1431,"Gobierno Autónomo Municipal de Sabaya",2015-12-31,14971763,33911509,16966245.17,16966245.17,16966245.17,0,0
"195",1432,"Gobierno Autónomo Municipal de Coipasa",2015-12-31,1695707,3933024,1513382.24,1513382.24,1436079.87,0,77302.37
"196",1433,"Gobierno Autónomo Municipal de Chipaya",2015-12-31,3758308,12604113.14,4674896.7,4674896.7,4672709.2,0,2187.5
"197",1434,"Gobierno Autónomo Municipal de Huayllamarca (Santiago de Huayllamarca)",2015-12-31,10519255,17967077.67,11177428.77,11177428.77,11169428.77,0,8000
