"","Ent","Entidad","Fecha de Datos","Ppto Aprobado","Crédito Vigente","Comprometido","Devengado","Pagado","Saldo por Pagar","Deuda Flotante"
"179",1416,"Gobierno Autónomo Municipal de Curahuara de Carangas",2016-12-31,6761125,25301133.46,14548448.6,14548448.6,14548448.6,0,0
"180",1417,"Gobierno Autónomo Municipal de Turco",2016-12-31,12387223,32957462.75,17782899.18,17782899.18,17782899.18,0,0
"181",1418,"Gobierno Autónomo Municipal de Huachacalla",2016-12-31,1505820,5685422.47,2695588.03,2695588.03,2645588.03,0,50000
"182",1419,"Gobierno Autónomo Municipal de Escara",2016-12-31,6382107,14939205.32,10663166.83,10663166.83,10659729.83,0,3437
"183",1420,"Gobierno Autónomo Municipal de Cruz de Machacamarca",2016-12-31,2965382,9456461.81,5842960.21,5842960.21,5842164.68,0,795.53
"184",1421,"Gobierno Autónomo Municipal de Yunguyo de Litoral",2016-12-31,798199,2488426.54,1520105.21,1520105.21,1517305.21,0,2800
"185",1422,"Gobierno Autónomo Municipal de Esmeralda",2016-12-31,4286084,8319280.27,5273093.41,5273093.41,5272247.26,0,846.15
"186",1423,"Gobierno Autónomo Municipal de Toledo",2016-12-31,16324802,31500251.64,22495674.73,22495674.73,22495349.23,0,325.5
"187",1424,"Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca)",2016-12-31,8105587,16905823.06,11379239.15,11379239.15,11379239.15,0,0
"188",1425,"Gobierno Autónomo Municipal de Belén de Andamarca",2016-12-31,4295924,11864680.02,6602001.58,6602001.58,6536905.85,0,65095.73
"189",1426,"Gobierno Autónomo Municipal de Salinas de G, Mendoza",2016-12-31,18790924,33655156.79,19568842.98,19568842.98,19552614.98,0,16228
"190",1427,"Gobierno Autónomo Municipal de Pampa Aullagas",2016-12-31,4669627,6972547.74,5321669.97,5321669.97,5321669.97,0,0
"191",1428,"Gobierno Autónomo Municipal de La Rivera",2016-12-31,770943,5544949.85,2988593.9,2988593.9,2988593.9,0,0
"192",1429,"Gobierno Autónomo Municipal de Todos Santos",2016-12-31,1093171,4118515.39,2249088.3,2249088.3,2211017.53,0,38070.77
"193",1430,"Gobierno Autónomo Municipal de Carangas",2016-12-31,1311817,7498461.39,3301665.21,3301665.21,3301665.21,0,0
"194",1431,"Gobierno Autónomo Municipal de Sabaya",2016-12-31,12115141,31431629.8,11887603.45,11887603.45,11744112.97,0,143490.48
"195",1432,"Gobierno Autónomo Municipal de Coipasa",2016-12-31,1559676,4011980.41,1635093.37,1635093.37,1635093.37,0,0
"196",1433,"Gobierno Autónomo Municipal de Chipaya",2016-12-31,2973111,13130380.94,2825743.25,2825743.25,2825743.25,0,0
"197",1434,"Gobierno Autónomo Municipal de Huayllamarca (Santiago de Huayllamarca)",2016-12-31,8337443,15536972.38,13399909.48,13399909.48,13361239.6,0,38669.88
