"","Ent","Entidad","Fecha de Datos","Ppto Aprobado","Crédito Vigente","Comprometido","Devengado","Pagado","Saldo por Pagar","Deuda Flotante"
"27",1127,"Municipalidad de Villa de Huacaya",2004-01-31,588005,588005,0,0,0,0,0
"28",1128,"Municipalidad de Machareti",2004-01-31,2914536,2914536,0,0,0,0,0
"29",1201,"Municipalidad de La Paz",2004-12-31,867118690,983721283,839619110.72,837207642.48,711705148.13,2411468.24,125502494.35
"30",1202,"Municipalidad de Palca",2004-01-31,4634382,4634382,0,0,0,0,0
"31",1203,"Municipalidad de Mecapaca",2004-01-31,2606575,2606575,0,0,0,0,0
"32",1204,"Municipalidad de Achocalla",2004-01-31,4530465,4530465,0,0,0,0,0
"33",1205,"Municipalidad de El Alto de La Paz",2004-01-31,206227214,206227214,0,0,0,0,0
"34",1206,"Municipalidad de Viacha",2004-01-31,16051571,16051571,0,0,0,0,0
"35",1207,"Municipalidad de Guaqui",2004-01-31,1770568,1770568,0,0,0,0,0
"36",1208,"Municipalidad de Tiahuanacu",2004-01-31,4212227,4212227,0,0,0,0,0
"37",1209,"Municipalidad de Desaguadero",2004-01-31,1213874,1213874,0,0,0,0,0
"38",1210,"Municipalidad de Caranavi",2004-01-31,13471103,13471103,0,0,0,0,0
"39",1211,"Municipalidad de Sicasica (Villa Aroma)",2004-12-31,7057476,14813359.88,7133783.22,7133783.22,7176035.74,0,-42252.52
"40",1212,"Municipalidad de Umala",2004-01-31,2217926,2217926,0,0,0,0,0
"41",1213,"Municipalidad de Ayo Ayo",2004-01-31,1679267,1679267,0,0,0,0,0
"42",1214,"Municipalidad de Calamarca",2004-01-31,3019906,3019906,0,0,0,0,0
"43",1215,"Municipalidad de Patacamaya",2004-01-31,4690951,4690951,0,0,0,0,0
"44",1216,"Municipalidad de Colquencha",2004-01-31,1885782,1885782,0,0,0,0,0
"45",1217,"Municipalidad de Collana",2004-01-31,775245,775245,0,0,0,0,0
"46",1218,"Municipalidad de Inquisivi",2004-01-31,4720138,4720138,0,0,0,0,0
"47",1219,"Municipalidad de Quime",2004-01-31,1834085,1834085,0,0,0,0,0
"48",1220,"Municipalidad de Cajuata",2004-01-31,1732574,1732574,0,0,0,0,0
"49",1221,"Municipalidad de Colquiri",2004-01-31,6402672,6402672,0,0,0,0,0
"50",1222,"Municipalidad de Ichoca",2004-01-31,2042909,2042909,0,0,0,0,0
"51",1223,"Municipalidad de Licoma Pampa",2004-01-31,768638,768638,0,0,0,0,0
"52",1224,"Municipalidad de Achacachi",2004-01-31,18804052,18804052,0,0,0,0,0
"53",1225,"Municipalidad de Ancoraimes",2004-01-31,3973605,3973605,0,0,0,0,0
"54",1226,"Municipalidad de Sorata",2004-01-31,6907348,6907348,0,0,0,0,0
"55",1227,"Municipalidad de Guanay",2004-01-31,11358061,11358061,0,0,0,0,0
"56",1228,"Municipalidad de Tacacoma",2004-01-31,1433282,1433282,0,0,0,0,0
"57",1229,"Municipalidad de Tipuani",2004-01-31,1929722,1929722,0,0,0,0,0
"58",1230,"Municipalidad de Quiabaya",2004-01-31,629999,629999,0,0,0,0,0
"59",1231,"Municipalidad de Combaya",2004-01-31,679651,679651,0,0,0,0,0
"60",1232,"Municipalidad de Copacabana",2004-01-31,3173543,3173543,0,0,0,0,0
"61",1233,"Municipalidad de San Pedro de Tiquina",2004-01-31,1330040,1330040,0,0,0,0,0
"62",1234,"Municipalidad de Tito Yupanqui",2004-01-31,503770,503770,0,0,0,0,0
"63",1235,"Municipalidad de Chuma",2004-01-31,3441885,3441885,0,0,0,0,0
"64",1236,"Municipalidad de Ayata",2004-01-31,2433494,2433494,0,0,0,0,0
"65",1237,"Municipalidad de Aucapata",2004-01-31,2172862,2172862,0,0,0,0,0
"66",1238,"Municipalidad de Corocoro",2004-01-31,3216509,3216509,0,0,0,0,0
"67",1239,"Municipalidad de Caquiaviri",2004-01-31,3579017,3579017,0,0,0,0,0
"68",1240,"Municipalidad de Calacoto",2004-01-31,2064653,2064653,0,0,0,0,0
"69",1241,"Municipalidad de Comanche",2004-01-31,996315,996315,0,0,0,0,0
"70",1242,"Municipalidad de Charaña",2004-01-31,1760850,1760850,0,0,0,0,0
"71",1243,"Municipalidad de Waldo Ballivián",2004-01-31,401760,401760,0,0,0,0,0
"72",1244,"Municipalidad de Nazacara de Pacajes",2004-01-31,69613,69613,0,0,0,0,0
"73",1245,"Municipalidad de Santiago de Callapa",2004-01-31,2032900,2032900,0,0,0,0,0
"74",1246,"Municipalidad de Puerto Acosta",2004-01-31,6913420,6913420,0,0,0,0,0
"75",1247,"Municipalidad de Mocomoco",2004-01-31,4702983,4702983,0,0,0,0,0
"76",1248,"Municipalidad de Carabuco",2004-01-31,4477821,4477821,0,0,0,0,0
"77",1249,"Municipalidad de Apolo",2004-01-31,3550635,3550635,0,0,0,0,0
"78",1250,"Municipalidad de Pelechuco",2004-01-31,1528488,1528488,0,0,0,0,0
"79",1251,"Municipalidad de Luribay",2004-01-31,4303435,4303435,0,0,0,0,0
"80",1252,"Municipalidad de Sapahaqui",2004-01-31,3280406,3280406,0,0,0,0,0
"81",1253,"Municipalidad de Yaco",2004-01-31,1981146,1981146,0,0,0,0,0
"82",1254,"Municipalidad de Malla",2004-01-31,881994,881994,0,0,0,0,0
"83",1255,"Municipalidad de Cairoma",2004-01-31,2620913,2620913,0,0,0,0,0
"84",1256,"Municipalidad de Chulumani (Villa de la Libertad)",2004-01-31,2834633,2834633,0,0,0,0,0
"85",1257,"Municipalidad de Irupana (Villa de Lanza)",2004-01-31,3031841,3031841,0,0,0,0,0
"86",1258,"Municipalidad de Yanacachi",2004-01-31,867933,867933,0,0,0,0,0
"87",1259,"Municipalidad de Palos Blancos",2004-01-31,4134030,4134030,0,0,0,0,0
"88",1260,"Municipalidad de La Asunta",2004-01-31,4965332,4965332,0,0,0,0,0
"89",1261,"Municipalidad de Pucarani",2004-01-31,6288805,6288805,0,0,0,0,0
"90",1262,"Municipalidad de Laja",2004-01-31,5396645,5396645,0,0,0,0,0
"91",1263,"Municipalidad de Batallas",2004-01-31,4247243,4247243,0,0,0,0,0
"92",1264,"Municipalidad de Puerto Pérez",2004-01-31,1968725,1968725,0,0,0,0,0
"93",1265,"Municipalidad de Coroico",2004-01-31,3020916,3020916,0,0,0,0,0
"94",1266,"Municipalidad de Coripata",2004-01-31,2435710,2435710,0,0,0,0,0
"95",1267,"Municipalidad de Ixiamas",2004-01-31,1512453,1512453,0,0,0,0,0
"96",1268,"Municipalidad de San Buenaventura",2004-01-31,1374571,1374571,0,0,0,0,0
"97",1269,"Municipalidad de General Juan José Pérez (Charazani)",2004-01-31,2373278,2373278,0,0,0,0,0
"98",1270,"Municipalidad de Curva",2004-01-31,698176,698176,0,0,0,0,0
"99",1271,"Municipalidad de San Pedro de Curahuara",2004-01-31,1931818,1931818,0,0,0,0,0
"100",1272,"Municipalidad de Papel Pampa",2004-01-31,1534223,1534223,0,0,0,0,0
"101",1273,"Municipalidad de Chacarilla",2004-01-31,395657,395657,0,0,0,0,0
"102",1274,"Municipalidad de Santiago de Machaca",2004-01-31,1004876,1004876,0,0,0,0,0
"103",1275,"Municipalidad de Catacora",2004-01-31,408991,408991,0,0,0,0,0
"104",1301,"Municipalidad de Cochabamba",2004-12-31,567271000,564366300,441113338.77,441104138.74,403278663.27,9200.03,37825475.47
"105",1302,"Municipalidad de Quillacollo",2004-01-31,22119352,22119352,0,0,0,0,0
"106",1303,"Municipalidad de Sipe Sipe",2004-01-31,8711535,8711535,0,0,0,0,0
"107",1304,"Municipalidad de Tiquipaya",2004-01-31,15054869,15054869,0,0,0,0,0
"108",1305,"Municipalidad de Vinto",2004-01-31,9393603,9393603,0,0,0,0,0
"109",1306,"Municipalidad de Colcapirhua",2004-01-31,8415542,8415542,0,0,0,0,0
"110",1307,"Municipalidad de Aiquile",2004-01-31,8216011,8216011,0,0,0,0,0
"111",1308,"Municipalidad de Pasorapa",2004-01-31,1575190,1575190,0,0,0,0,0
"112",1309,"Municipalidad de Omereque",2004-01-31,2841473,2841473,0,0,0,0,0
"113",1310,"Municipalidad de Ayopaya (Villa de Independencia)",2004-01-31,6881924,6881924,0,0,0,0,0
"114",1311,"Municipalidad de Morochata",2004-01-31,10816100,10816100,0,0,0,0,0
"115",1312,"Municipalidad de Sacaba",2004-01-31,25332310,25332310,0,0,0,0,0
"116",1313,"Municipalidad de Colomi",2004-01-31,3696354,3696354,0,0,0,0,0
"117",1314,"Municipalidad de Villa Tunari",2004-01-31,14784765,14784765,0,0,0,0,0
"118",1315,"Municipalidad de Punata",2004-01-31,7307834,7307834,0,0,0,0,0
"119",1316,"Municipalidad de Villa Rivero",2004-01-31,1641218,1641218,0,0,0,0,0
"120",1317,"Municipalidad de San Benito (Villa José Quintín Mendoza)",2004-01-31,3302085,3302085,0,0,0,0,0
"121",1318,"Municipalidad de Tacachi",2004-01-31,251808,251808,0,0,0,0,0
"122",1319,"Municipalidad de Cuchumuela(Villa Gualberto Villarroel)",2004-01-31,460418,460418,0,0,0,0,0
"123",1320,"Municipalidad de Tarata",2004-01-31,2768045,2768045,0,0,0,0,0
"124",1321,"Municipalidad de Anzaldo",2004-01-31,3765799,3765799,0,0,0,0,0
"125",1322,"Municipalidad de Arbieto",2004-01-31,2148562,2148562,0,0,0,0,0
"126",1323,"Municipalidad de Sacabamba",2004-01-31,1411543,1411543,0,0,0,0,0
"127",1324,"Municipalidad de Cliza",2004-01-31,4621182,4621182,0,0,0,0,0
"128",1325,"Municipalidad de Toco",2004-01-31,1881717,1881717,0,0,0,0,0
"129",1326,"Municipalidad de Tolata",2004-01-31,1068727,1068727,0,0,0,0,0
"130",1327,"Municipalidad de Capinota",2004-01-31,4913881,4913881,0,0,0,0,0
"131",1328,"Municipalidad de Santivañez",2004-01-31,1338504,1338504,0,0,0,0,0
"132",1329,"Municipalidad de Sicaya",2004-01-31,822202,822202,0,0,0,0,0
"133",1330,"Municipalidad de Tapacari",2004-01-31,6768528,6768528,0,0,0,0,0
"134",1331,"Municipalidad de Totora",2004-01-31,7506440,7506440,0,0,0,0,0
"135",1332,"Municipalidad de Pojo",2004-01-31,8100947,8100947,0,0,0,0,0
"136",1333,"Municipalidad de Pocona",2004-01-31,5687722,5687722,0,0,0,0,0
"137",1334,"Municipalidad de Chimore",2004-01-31,3419141,3419141,0,0,0,0,0
"138",1335,"Municipalidad de Puerto Villarroel",2004-01-31,9757684,9757684,0,0,0,0,0
"139",1336,"Municipalidad de Arani",2004-01-31,3525145,3525145,0,0,0,0,0
"140",1337,"Municipalidad de Vacas",2004-01-31,3334472,3334472,0,0,0,0,0
"141",1338,"Municipalidad de Arque",2004-01-31,3739900,3739900,0,0,0,0,0
"142",1339,"Municipalidad de Tacopaya",2004-01-31,3142813,3142813,0,0,0,0,0
"143",1340,"Municipalidad de Bolivar",2004-01-31,2160681,2160681,0,0,0,0,0
"144",1341,"Municipalidad de Tiraque",2004-01-31,7884879,7884879,0,0,0,0,0
"145",1342,"Municipalidad de Mizque",2004-01-31,10259420,10259420,0,0,0,0,0
"146",1343,"Municipalidad de Vila Vila",2004-01-31,1379289,1379289,0,0,0,0,0
"147",1344,"Municipalidad de Alalay",2004-01-31,1872298,1872298,0,0,0,0,0
"148",1401,"Municipalidad de Oruro",2004-01-31,57314041,57314041,0,0,0,0,0
"149",1402,"Municipalidad de Caracollo",2004-01-31,6563788,6563788,0,0,0,0,0
"150",1403,"Municipalidad de El Choro",2004-01-31,1596761,1596761,0,0,0,0,0
"151",1404,"Municipalidad de Challapata",2004-01-31,7176314,7176314,0,0,0,0,0
"152",1405,"Municipalidad de Santuario de Quillacas",2004-01-31,918999,918999,0,0,0,0,0
"153",1406,"Municipalidad de Huanuni",2004-01-31,5284524,5284524,0,0,0,0,0
"154",1407,"Municipalidad de Machacamarca",2004-01-31,916095,916095,0,0,0,0,0
"155",1408,"Municipalidad de Poopó (Villa Poopó)",2004-01-31,2558990,2558990,0,0,0,0,0
"156",1409,"Municipalidad de Pazña",2004-01-31,2331295,2331295,0,0,0,0,0
"157",1410,"Municipalidad de Antequera",2004-01-31,1320455,1320455,0,0,0,0,0
"158",1411,"Municipalidad de Eucaliptus",2004-01-31,1658995,1658995,0,0,0,0,0
"159",1412,"Municipalidad de Santiago de Huari",2004-01-31,3865857,3865857,0,0,0,0,0
"160",1413,"Municipalidad de Totora",2004-01-31,1432096,1432096,0,0,0,0,0
"161",1414,"Municipalidad de Corque",2004-01-31,3323702,3323702,0,0,0,0,0
"162",1415,"Municipalidad de Choque Cota",2004-01-31,512083,512083,0,0,0,0,0
"163",1416,"Municipalidad de Curahuara de Carangas",2004-01-31,2119433,2119433,0,0,0,0,0
"164",1417,"Municipalidad de Turco",2004-01-31,1551475,1551475,0,0,0,0,0
"165",1418,"Municipalidad de Huachacalla",2004-01-31,378446,378446,0,0,0,0,0
"166",1419,"Municipalidad de Escara",2004-01-31,211839,211839,0,0,0,0,0
"167",1420,"Municipalidad de Cruz de Machacamarca",2004-01-31,227229,227229,0,0,0,0,0
"168",1421,"Municipalidad de Yunguyo de Litoral",2004-01-31,67436,67436,0,0,0,0,0
"169",1422,"Municipalidad de Esmeralda",2004-01-31,288322,288322,0,0,0,0,0
"170",1423,"Municipalidad de Toledo",2004-01-31,2084827,2084827,0,0,0,0,0
"171",1424,"Municipalidad de Andamarca (Santiago de Andamarca)",2004-01-31,1478355,1478355,0,0,0,0,0
"172",1425,"Municipalidad de Belén de Andamarca",2004-01-31,451314,451314,0,0,0,0,0
"173",1426,"Municipalidad de Salinas de G, Mendoza",2004-01-31,2951388,2951388,0,0,0,0,0
"174",1427,"Municipalidad de Pampa Aullagas",2004-01-31,897800,897800,0,0,0,0,0
"175",1428,"Municipalidad de La Rivera",2004-01-31,592642,592642,0,0,0,0,0
"176",1429,"Municipalidad de Todos Santos",2004-01-31,235186,235186,0,0,0,0,0
"177",1430,"Municipalidad de Carangas",2004-01-31,93896,93896,0,0,0,0,0
"178",1431,"Municipalidad de Sabaya",2004-01-31,1866058,1866058,0,0,0,0,0
"179",1432,"Municipalidad de Coipasa",2004-01-31,157908,157908,0,0,0,0,0
"180",1433,"Municipalidad de Chipaya",2004-01-31,491122,491122,0,0,0,0,0
"181",1434,"Municipalidad de Huayllamarca (Santiago de Huayllamarca)",2004-01-31,1606256,1606256,0,0,0,0,0
"182",1501,"Municipalidad de Potosí",2004-01-31,35994614,35994614,0,0,0,0,0
"183",1502,"Municipalidad de Tinguipaya",2004-01-31,5662457,5662457,0,0,0,0,0
"184",1503,"Municipalidad de Yocalla",2004-01-31,2065685,2065685,0,0,0,0,0
"185",1504,"Municipalidad de Urmiri",2004-01-31,586228,586228,0,0,0,0,0
"186",1505,"Municipalidad de Uncía",2004-01-31,5931988,5931988,0,0,0,0,0
"187",1506,"Municipalidad de Chayanta",2004-01-31,3780129,3780129,0,0,0,0,0
"188",1507,"Municipalidad de Llallagua",2004-01-31,9623961,9623961,0,0,0,0,0
"189",1508,"Municipalidad de Betanzos",2004-01-31,9952940,9952940,0,0,0,0,0
"190",1509,"Municipalidad de Chaqui",2004-01-31,2238805,2238805,0,0,0,0,0
"191",1510,"Municipalidad de Tacobamba",2004-01-31,3417005,3417005,0,0,0,0,0
"192",1511,"Municipalidad de Colquechaca",2004-01-31,9196440,9196440,0,0,0,0,0
"193",1512,"Municipalidad de Ravelo",2004-01-31,6118083,6118083,0,0,0,0,0
"194",1513,"Municipalidad de Pocoata",2004-01-31,7726619,7726619,0,0,0,0,0
"195",1514,"Municipalidad de Ocurí",2004-01-31,5456915,5456915,0,0,0,0,0
"196",1515,"Municipalidad de San Pedro",2004-01-31,7324355,7324355,0,0,0,0,0
"197",1516,"Municipalidad de Toro Toro",2004-01-31,3632076,3632076,0,0,0,0,0
"198",1517,"Municipalidad de Cotagaita",2004-01-31,8137194,8137194,0,0,0,0,0
"199",1518,"Municipalidad de Vitichi",2004-01-31,2654111,2654111,0,0,0,0,0
"200",1519,"Municipalidad de Tupiza",2004-01-31,9460774,9460774,0,0,0,0,0
"201",1520,"Municipalidad de Atocha",2004-01-31,1958007,1958007,0,0,0,0,0
"202",1521,"Municipalidad de Colcha""K"" (Villa Martin)",2004-01-31,2659212,2659212,0,0,0,0,0
"203",1522,"Municipalidad de San Pedro de Quemes",2004-01-31,176940,176940,0,0,0,0,0
"204",1523,"Municipalidad de San Pablo de Lípez",2004-01-31,595088,595088,0,0,0,0,0
"205",1524,"Municipalidad de Mojinete",2004-01-31,158379,158379,0,0,0,0,0
"206",1525,"Municipalidad de San Antonio de Esmoruco",2004-01-31,398527,398527,0,0,0,0,0
"207",1526,"Municipalidad de Sacaca (Villa de Sacaca)",2004-01-31,5535964,5535964,0,0,0,0,0
"208",1527,"Municipalidad de Caripuyo",2004-01-31,2891861,2891861,0,0,0,0,0
"209",1528,"Municipalidad de Puna (Villa Talavera)",2004-01-31,11824796,11824796,0,0,0,0,0
"210",1529,"Municipalidad de Caiza ""D""",2004-01-31,2591264,2591264,0,0,0,0,0
"211",1530,"Municipalidad de Uyuni",2004-01-31,4345365,4345365,0,0,0,0,0
"212",1531,"Municipalidad de Tomave",2004-01-31,3007159,3007159,0,0,0,0,0
"213",1532,"Municipalidad de Porco",2004-01-31,1293050,1293050,0,0,0,0,0
"214",1533,"Municipalidad de Arampampa",2004-01-31,1496911,1496911,0,0,0,0,0
"215",1534,"Municipalidad de Acasio",2004-01-31,1686605,1686605,0,0,0,0,0
"216",1535,"Municipalidad de Llica",2004-01-31,1044373,1044373,0,0,0,0,0
"217",1536,"Municipalidad de Tahua",2004-01-31,493300,493300,0,0,0,0,0
"218",1537,"Municipalidad de Villazón",2004-01-31,8270673,8270673,0,0,0,0,0
"219",1538,"Municipalidad de San Agustín",2004-01-31,376632,376632,0,0,0,0,0
"220",1601,"Municipalidad de Tarija",2004-01-31,71243689,71243689,0,0,0,0,0
"221",1602,"Municipalidad de Padcaya",2004-01-31,6814056,6814056,0,0,0,0,0
"222",1603,"Municipalidad de Bermejo",2004-01-31,11099547,11099547,0,0,0,0,0
"223",1604,"Municipalidad de Yacuiba",2004-01-31,24444219,24444219,0,0,0,0,0
"224",1605,"Municipalidad de Carapari",2004-01-31,2724025,2724025,0,0,0,0,0
"225",1606,"Municipalidad de Villamontes",2004-01-31,8147229,8147229,0,0,0,0,0
"226",1607,"Municipalidad de Uriondo (Concepción)",2004-01-31,3600677,3600677,0,0,0,0,0
"227",1608,"Municipalidad de Yunchara",2004-01-31,2453741,2453741,0,0,0,0,0
"228",1609,"Municipalidad de San Lorenzo",2004-01-31,7388904,7388904,0,0,0,0,0
"229",1610,"Municipalidad de El Puente",2004-01-31,4132558,4132558,0,0,0,0,0
"230",1611,"Municipalidad de Entre Rios",2004-01-31,14307601,14307601,0,0,0,0,0
"231",1701,"Municipalidad de Santa Cruz de La Sierra",2004-01-31,208747296,208747296,0,0,0,0,0
"232",1702,"Municipalidad de Cotoca",2004-01-31,8282165,8282165,0,0,0,0,0
"233",1703,"Municipalidad de Ayacucho (Porongo)",2004-01-31,3415855,3415855,0,0,0,0,0
"234",1704,"Municipalidad de La Guardia",2004-01-31,10678332,10678332,0,0,0,0,0
"235",1705,"Municipalidad de El Torno",2004-01-31,12210340,12210340,0,0,0,0,0
"236",1706,"Municipalidad de Warnes",2004-01-31,11746232,11746232,0,0,0,0,0
"237",1707,"Municipalidad de San Ignacio (San Ignacio de Velasco)",2004-01-31,10366321,10366321,0,0,0,0,0
"238",1708,"Municipalidad de San Miguel (San Miguel de Velasco)",2004-01-31,2427745,2427745,0,0,0,0,0
"239",1709,"Municipalidad de San Rafael",2004-01-31,1859538,1859538,0,0,0,0,0
"240",1710,"Municipalidad de Buena Vista",2004-01-31,2868874,2868874,0,0,0,0,0
"241",1711,"Municipalidad de San Carlos",2004-01-31,6318369,6318369,0,0,0,0,0
"242",1712,"Municipalidad de Yapacani",2004-01-31,7285854,7285854,0,0,0,0,0
"243",1713,"Municipalidad de San José",2004-01-31,3509200,3509200,0,0,0,0,0
"244",1714,"Municipalidad de Pailon",2004-01-31,6676144,6676144,0,0,0,0,0
"245",1715,"Municipalidad de Robore",2004-01-31,5640388,5640388,0,0,0,0,0
"246",1716,"Municipalidad de Portachuelo",2004-01-31,5691374,5691374,0,0,0,0,0
"247",1717,"Municipalidad de Santa Rosa del Sara",2004-01-31,4340989,4340989,0,0,0,0,0
"248",1718,"Municipalidad de Lagunillas",2004-01-31,1515887,1515887,0,0,0,0,0
"249",1719,"Municipalidad de Charagua",2004-01-31,6330657,6330657,0,0,0,0,0
"250",1720,"Municipalidad de Cabezas",2004-01-31,5523349,5523349,0,0,0,0,0
"251",1721,"Municipalidad de Cuevo",2004-01-31,919316,919316,0,0,0,0,0
"252",1722,"Municipalidad de Gutiérrez",2004-01-31,3049326,3049326,0,0,0,0,0
"253",1723,"Municipalidad de Camiri",2004-01-31,6382697,6382697,0,0,0,0,0
"254",1724,"Municipalidad de Boyuibe",2004-01-31,1208841,1208841,0,0,0,0,0
"255",1725,"Municipalidad de Vallegrande",2004-01-31,6499778,6499778,0,0,0,0,0
"256",1726,"Municipalidad de Trigal",2004-01-31,1197111,1197111,0,0,0,0,0
"257",1727,"Municipalidad de Moro Moro",2004-01-31,1028030,1028030,0,0,0,0,0
"258",1728,"Municipalidad de Postrer Valle",2004-01-31,603396,603396,0,0,0,0,0
"259",1729,"Municipalidad de Pucara",2004-01-31,852395,852395,0,0,0,0,0
"260",1730,"Municipalidad de Samaipata",2004-01-31,1986874,1986874,0,0,0,0,0
"261",1731,"Municipalidad de Pampa Grande",2004-01-31,2826264,2826264,0,0,0,0,0
"262",1732,"Municipalidad de Mairana",2004-01-31,1607220,1607220,0,0,0,0,0
"263",1733,"Municipalidad de Quirusillas",2004-01-31,727814,727814,0,0,0,0,0
"264",1734,"Municipalidad de Montero",2004-01-31,27185785,27185785,0,0,0,0,0
"265",1735,"Municipalidad de General Agustín Saavedra",2004-01-31,4714016,4714016,0,0,0,0,0
"266",1736,"Municipalidad de Mineros",2004-01-31,12486790,12486790,0,0,0,0,0
"267",1737,"Municipalidad de Concepción",2004-01-31,3709679,3709679,0,0,0,0,0
"268",1738,"Municipalidad de San Javier",2004-01-31,3767172,3767172,0,0,0,0,0
"269",1739,"Municipalidad de San Julián",2004-01-31,12608206,12608206,0,0,0,0,0
"270",1740,"Municipalidad de San Matías",2004-01-31,3499782,3499782,0,0,0,0,0
"271",1741,"Municipalidad de Comarapa",2004-01-31,5951228,5951228,0,0,0,0,0
"272",1742,"Municipalidad de Saipina",2004-01-31,1470261,1470261,0,0,0,0,0
"273",1743,"Municipalidad de Puerto Suárez",2004-01-31,4684172,4684172,0,0,0,0,0
"274",1744,"Municipalidad de Puerto Quijarro",2004-01-31,2327934,2327934,0,0,0,0,0
"275",1745,"Municipalidad de Ascención de Guarayos",2004-01-31,7728286,7728286,0,0,0,0,0
"276",1746,"Municipalidad de Urubicha",2004-01-31,2224478,2224478,0,0,0,0,0
"277",1747,"Municipalidad de El Puente",2004-01-31,3022599,3022599,0,0,0,0,0
"278",1748,"Municipalidad de Okinawa Uno",2004-01-31,3499126,3499126,0,0,0,0,0
"279",1749,"Municipalidad de San Antonio de Lomerio",2004-01-31,1483416,1483416,0,0,0,0,0
"280",1750,"Municipalidad de San Ramón",2004-01-31,1459023,1459023,0,0,0,0,0
"281",1801,"Municipalidad de Trinidad",2004-01-31,21214041,21214041,0,0,0,0,0
"282",1802,"Municipalidad de San Javier",2004-01-31,1030488,1030488,0,0,0,0,0
"283",1803,"Municipalidad de Riberalta",2004-01-31,29750528,29750528,0,0,0,0,0
"284",1805,"Municipalidad de Puerto Guayaramerín",2004-01-31,12283545,12283545,0,0,0,0,0
"285",1806,"Municipalidad de Reyes",2004-01-31,5019873,5019873,0,0,0,0,0
"286",1807,"Municipalidad de Puerto Rurrenabaque",2004-01-31,5833280,5833280,0,0,0,0,0
"287",1808,"Municipalidad de San Borja",2004-01-31,11090421,11090421,0,0,0,0,0
"288",1809,"Municipalidad de Santa Rosa",2004-01-31,2250580,2250580,0,0,0,0,0
"289",1810,"Municipalidad de Santa Ana",2004-01-31,5295204,5295204,0,0,0,0,0
"290",1811,"Municipalidad de San Ignacio",2004-01-31,7106459,7106459,0,0,0,0,0
"291",1812,"Municipalidad de Loreto",2004-01-31,1285779,1285779,0,0,0,0,0
"292",1813,"Municipalidad de San Andrés",2004-01-31,3303390,3303390,0,0,0,0,0
"293",1814,"Municipalidad de San Joaquín",2004-01-31,1542809,1542809,0,0,0,0,0
"294",1815,"Municipalidad de San Ramón",2004-01-31,1521257,1521257,0,0,0,0,0
"295",1816,"Municipalidad de Puerto Síles",2004-01-31,394642,394642,0,0,0,0,0
"296",1817,"Municipalidad de Magdalena",2004-01-31,3130370,3130370,0,0,0,0,0
"297",1818,"Municipalidad de Baures",2004-01-31,1996695,1996695,0,0,0,0,0
"298",1819,"Municipalidad de Huacaraje",2004-01-31,1330434,1330434,0,0,0,0,0
"299",1820,"Municipalidad de Exaltación",2004-01-31,2665071,2665071,0,0,0,0,0
