"","Ent","Entidad","Fecha de Datos","Ppto Aprobado","Crédito Vigente","Comprometido","Devengado","Pagado","Saldo por Pagar","Deuda Flotante"
"55",1227,"Gobierno Municipal de Guanay",2001-01-31,8144147,8144147,0,0,0,0,0
"56",1228,"Gobierno Municipal de Tacacoma",2001-01-31,2182832,2182832,0,0,0,0,0
"57",1229,"Gobierno Municipal de Tipuani",2001-01-31,4417501,4417501,0,0,0,0,0
"58",1230,"Gobierno Municipal de Quiabaya",2001-01-31,1343349,1343349,0,0,0,0,0
"59",1231,"Gobierno Municipal de Combaya",2001-01-31,1264231,1264231,0,0,0,0,0
"60",1232,"Gobierno Municipal de Copacabana",2001-01-31,3782974,3782974,0,0,0,0,0
"61",1233,"Gobierno Municipal de San Pedro de Tiquina",2001-01-31,1446947,1446947,0,0,0,0,0
"62",1234,"Gobierno Municipal de Tito Yupanqui",2001-01-31,317633,317633,0,0,0,0,0
"63",1235,"Gobierno Municipal de Chuma",2001-01-31,2803267,2803267,0,0,0,0,0
"64",1236,"Gobierno Municipal de Ayata",2001-01-31,1295499,1295499,0,0,0,0,0
"65",1237,"Gobierno Municipal de Aucapata",2001-01-31,1000932,1000932,0,0,0,0,0
"66",1238,"Gobierno Municipal de Corocoro",2001-01-31,3542907,3542907,0,0,0,0,0
"67",1239,"Gobierno Municipal de Caquiaviri",2001-01-31,2174435,2174435,0,0,0,0,0
"68",1240,"Gobierno Municipal de Calacoto",2001-01-31,2249626,2249626,0,0,0,0,0
"69",1241,"Gobierno Municipal de Comanche",2001-01-31,1593844,1593844,0,0,0,0,0
"70",1242,"Gobierno Municipal de Charaña",2001-01-31,526832,526832,0,0,0,0,0
"71",1243,"Gobierno Municipal de Waldo Ballivián",2001-01-31,284613,284613,0,0,0,0,0
"72",1244,"Gobierno Municipal de Nazacara de Pacajes",2001-01-31,28760,28760,0,0,0,0,0
"73",1245,"Gobierno Municipal de Santiago de Callapa",2001-01-31,1745598,1745598,0,0,0,0,0
"74",1246,"Gobierno Municipal de Puerto Acosta",2001-01-31,6639016,6639016,0,0,0,0,0
"75",1247,"Gobierno Municipal de Mocomoco",2001-01-31,3762423,3762423,0,0,0,0,0
"76",1248,"Gobierno Municipal de Carabuco",2001-01-31,2883839,2883839,0,0,0,0,0
"77",1249,"Gobierno Municipal de Apolo",2001-01-31,3112509,3112509,0,0,0,0,0
"78",1250,"Gobierno Municipal de Pelechuco",2001-01-31,1456166,1456166,0,0,0,0,0
"79",1251,"Gobierno Municipal de Luribay",2001-01-31,2384890,2384890,0,0,0,0,0
"80",1252,"Gobierno Municipal de Sapahaqui",2001-01-31,1866612,1866612,0,0,0,0,0
"81",1253,"Gobierno Municipal de Yaco",2001-01-31,1367676,1367676,0,0,0,0,0
"82",1254,"Gobierno Municipal de Malla",2001-01-31,484439,484439,0,0,0,0,0
"83",1255,"Gobierno Municipal de Cairoma",2001-01-31,2716268,2716268,0,0,0,0,0
"84",1256,"Gobierno Municipal de Chulumani (Villa de la Libertad)",2001-01-31,2998136,2998136,0,0,0,0,0
"85",1257,"Gobierno Municipal de Irupana (Villa de Lanza)",2001-01-31,2760151,2760151,0,0,0,0,0
"86",1258,"Gobierno Municipal de Yanacachi",2001-01-31,864704,864704,0,0,0,0,0
"87",1259,"Gobierno Municipal de Palos Blancos",2001-01-31,2693558,2693558,0,0,0,0,0
"88",1260,"Gobierno Municipal de La Asunta",2001-01-31,2656567,2656567,0,0,0,0,0
"89",1261,"Gobierno Municipal de Pucarani",2001-01-31,5253536,5253536,0,0,0,0,0
"90",1262,"Gobierno Municipal de Laja",2001-01-31,3936415,3936415,0,0,0,0,0
"91",1263,"Gobierno Municipal de Batallas",2001-01-31,3681165,3681165,0,0,0,0,0
"92",1264,"Gobierno Municipal de Puerto Pérez",2001-01-31,2268328,2268328,0,0,0,0,0
"93",1265,"Gobierno Municipal de Coroico",2001-01-31,2611843,2611843,0,0,0,0,0
"94",1266,"Gobierno Municipal de Coripata",2001-01-31,2499250,2499250,0,0,0,0,0
"95",1267,"Gobierno Municipal de Ixiamas",2001-01-31,1044344,1044344,0,0,0,0,0
"96",1268,"Gobierno Municipal de San Buenaventura",2001-01-31,1151926,1151926,0,0,0,0,0
"97",1269,"Gobierno Municipal de General Juan José Pérez (Charazani)",2001-01-31,2771192,2771192,0,0,0,0,0
"98",1270,"Gobierno Municipal de Curva",2001-01-31,946815,946815,0,0,0,0,0
"99",1271,"Gobierno Municipal de San Pedro de Curahuara",2001-01-31,1160394,1160394,0,0,0,0,0
"100",1272,"Gobierno Municipal de Papel Pampa",2001-01-31,1073477,1073477,0,0,0,0,0
"101",1273,"Gobierno Municipal de Chacarilla",2001-01-31,255427,255427,0,0,0,0,0
"102",1274,"Gobierno Municipal de Santiago de Machaca",2001-01-31,795680,795680,0,0,0,0,0
"103",1275,"Gobierno Municipal de Catacora",2001-01-31,179374,179374,0,0,0,0,0
"104",1301,"Gobierno Municipal de Cochabamba",2001-12-31,100206865,389724765,122919532.58,122919532.58,146920641.59,0,-24001109.01
"105",1302,"Gobierno Municipal de Quillacollo",2001-01-31,23822981,23822981,0,0,0,0,0
"106",1303,"Gobierno Municipal de Sipe Sipe",2001-01-31,5799945,5799945,0,0,0,0,0
"107",1304,"Gobierno Municipal de Tiquipaya",2001-01-31,3480995,3480995,0,0,0,0,0
"108",1305,"Gobierno Municipal de Vinto",2001-01-31,5604533,5604533,0,0,0,0,0
"109",1306,"Gobierno Municipal de Colcapirhua",2001-01-31,7133255,7133255,0,0,0,0,0
"110",1307,"Gobierno Municipal de Aiquile",2001-01-31,4728317,4728317,0,0,0,0,0
"111",1308,"Gobierno Municipal de Pasorapa",2001-01-31,4142106,4142106,0,0,0,0,0
"112",1309,"Gobierno Municipal de Omereque",2001-01-31,2816251,2816251,0,0,0,0,0
"113",1310,"Gobierno Municipal de Ayopaya (Villa de Independencia)",2001-01-31,6690718,6690718,0,0,0,0,0
"114",1311,"Gobierno Municipal de Morochata",2001-01-31,9097851,9097851,0,0,0,0,0
"115",1312,"Gobierno Municipal de Sacaba",2001-01-31,12218120,12218120,0,0,0,0,0
"116",1313,"Gobierno Municipal de Colomi",2001-01-31,4702708,4702708,0,0,0,0,0
"117",1314,"Gobierno Municipal de Villa Tunari",2001-01-31,10872439,10872439,0,0,0,0,0
"118",1315,"Gobierno Municipal de Punata",2001-01-31,8790867,8790867,0,0,0,0,0
"119",1316,"Gobierno Municipal de Villa Rivero",2001-01-31,2300841,2300841,0,0,0,0,0
"120",1317,"Gob, Municipal de San Benito (Villa José Quintín Mendoza)",2001-01-31,3500677,3500677,0,0,0,0,0
"121",1318,"Gobierno Municipal de Tacachi",2001-01-31,89900,89900,0,0,0,0,0
"122",1319,"Gobierno Municipal de Cuchumuela (Villa Gualberto Villarroel",2001-01-31,1076416,1076416,0,0,0,0,0
"123",1320,"Gobierno Municipal de Tarata",2001-01-31,2430782,2430782,0,0,0,0,0
"124",1321,"Gobierno Municipal de Anzaldo",2001-01-31,2427856,2427856,0,0,0,0,0
"125",1322,"Gobierno Municipal de Arbieto",2001-01-31,1665071,1665071,0,0,0,0,0
"126",1323,"Gobierno Municipal de Sacabamba",2001-01-31,2689348,2689348,0,0,0,0,0
"127",1324,"Gobierno Municipal de Cliza",2001-01-31,4774466,4774466,0,0,0,0,0
"128",1325,"Gobierno Municipal de Toco",2001-01-31,1809020,1809020,0,0,0,0,0
"129",1326,"Gobierno Municipal de Tolata",2001-01-31,1423309,1423309,0,0,0,0,0
"130",1327,"Gobierno Municipal de Capinota",2001-01-31,4701235,4701235,0,0,0,0,0
"131",1328,"Gobierno Municipal de Santivañez",2001-01-31,1934022,1934022,0,0,0,0,0
"132",1329,"Gobierno Municipal de Sicaya",2001-01-31,1181375,1181375,0,0,0,0,0
"133",1330,"Gobierno Municipal de Tapacari",2001-01-31,5057557,5057557,0,0,0,0,0
"134",1331,"Gobierno Municipal de Totora",2001-01-31,4389049,4389049,0,0,0,0,0
"135",1332,"Gobierno Municipal de Pojo",2001-01-31,4026481,4026481,0,0,0,0,0
"136",1333,"Gobierno Municipal de Pocona",2001-01-31,2726618,2726618,0,0,0,0,0
"137",1334,"Gobierno Municipal de Chimore",2001-01-31,3662266,3662266,0,0,0,0,0
"138",1335,"Gobierno Municipal de Puerto Villarroel",2001-01-31,6973470,6973470,0,0,0,0,0
"139",1336,"Gobierno Municipal de Arani",2001-01-31,3581403,3581403,0,0,0,0,0
"140",1337,"Gobierno Municipal de Vacas",2001-01-31,2889535,2889535,0,0,0,0,0
"141",1338,"Gobierno Municipal de Arque",2001-01-31,3484087,3484087,0,0,0,0,0
"142",1339,"Gobierno Municipal de Tacopaya",2001-01-31,3259530,3259530,0,0,0,0,0
"143",1340,"Gobierno Municipal de Bolivar",2001-01-31,2053097,2053097,0,0,0,0,0
"144",1341,"Gobierno Municipal de Tiraque",2001-01-31,9896820,9896820,0,0,0,0,0
"145",1342,"Gobierno Municipal de Mizque",2001-01-31,4864049,4864049,0,0,0,0,0
"146",1343,"Gobierno Municipal de Vila Vila",2001-01-31,2003085,2003085,0,0,0,0,0
"147",1344,"Gobierno Municipal de Alalay",2001-01-31,1555818,1555818,0,0,0,0,0
"148",1401,"Gobierno Municipal de Oruro",2001-01-31,55653708,55653708,0,0,0,0,0
"149",1402,"Gobierno Municipal de Caracollo",2001-01-31,3484536,3484536,0,0,0,0,0
"150",1403,"Gobierno Municipal de El Choro",2001-01-31,626319,626319,0,0,0,0,0
"151",1404,"Gobierno Municipal de Challapata",2001-01-31,6576184,6576184,0,0,0,0,0
"152",1405,"Gobierno Municipal de Santuario de Quillacas",2001-01-31,1066553,1066553,0,0,0,0,0
"153",1406,"Gobierno Municipal de Huanuni",2001-01-31,4772597,4772597,0,0,0,0,0
"154",1407,"Gobierno Municipal de Machacamarca",2001-01-31,1810327,1810327,0,0,0,0,0
"155",1408,"Gobierno Municipal de Poopó (Villa Poopó)",2001-01-31,1841460,1841460,0,0,0,0,0
"156",1409,"Gobierno Municipal de Pazña",2001-01-31,3166423,3166423,0,0,0,0,0
"157",1410,"Gobierno Municipal de Antequera",2001-01-31,1067004,1067004,0,0,0,0,0
"158",1411,"Gobierno Municipal de Eucaliptus",2001-01-31,1081298,1081298,0,0,0,0,0
"159",1412,"Gobierno Municipal de Santiago de Huari",2001-01-31,2385186,2385186,0,0,0,0,0
"160",1413,"Gobierno Municipal de Totora",2001-01-31,1497893,1497893,0,0,0,0,0
"161",1414,"Gobierno Municipal de Corque",2001-01-31,2369736,2369736,0,0,0,0,0
"162",1415,"Gobierno Municipal de Choque Cota",2001-01-31,1262961,1262961,0,0,0,0,0
"163",1416,"Gobierno Municipal de Curahuara de Carangas",2001-01-31,1515756,1515756,0,0,0,0,0
"164",1417,"Gobierno Municipal de Turco",2001-01-31,2675781,2675781,0,0,0,0,0
"165",1418,"Gobierno Municipal de Huachacalla",2001-01-31,351015,351015,0,0,0,0,0
"166",1419,"Gobierno Municipal de Escara",2001-01-31,141143,141143,0,0,0,0,0
"167",1420,"Gobierno Municipal de Cruz de Machacamarca",2001-01-31,40477,40477,0,0,0,0,0
"168",1421,"Gobierno Municipal de Yunguyo de Litoral",2001-01-31,19599,19599,0,0,0,0,0
"169",1422,"Gobierno Municipal de Esmeralda",2001-01-31,80100,80100,0,0,0,0,0
"170",1423,"Gobierno Municipal de Toledo",2001-01-31,1230174,1230174,0,0,0,0,0
"171",1424,"Gobierno Municipal de Andamarca (Santiago de Andamarca)",2001-01-31,1012227,1012227,0,0,0,0,0
"172",1425,"Gobierno Municipal de Belén de Andamarca",2001-01-31,1186658,1186658,0,0,0,0,0
"173",1426,"Gobierno Municipal de Salinas de G, Mendoza",2001-01-31,2025030,2025030,0,0,0,0,0
"174",1427,"Gobierno Municipal de Pampa Aullagas",2001-01-31,2237626,2237626,0,0,0,0,0
"175",1428,"Gobierno Municipal de La Rivera",2001-01-31,738504,738504,0,0,0,0,0
"176",1429,"Gobierno Municipal de Todos Santos",2001-01-31,77970,77970,0,0,0,0,0
"177",1430,"Gobierno Municipal de Carangas",2001-01-31,176540,176540,0,0,0,0,0
"178",1431,"Gobierno Municipal de Sabaya",2001-01-31,1060237,1060237,0,0,0,0,0
"179",1432,"Gobierno Municipal de Coipasa",2001-01-31,86492,86492,0,0,0,0,0
"180",1433,"Gobierno Municipal de Chipaya",2001-01-31,430708,430708,0,0,0,0,0
"181",1434,"Gobierno Mun, de Huayllamarca (Santiago de Huayllamarca)",2001-01-31,1846369,1846369,0,0,0,0,0
"182",1501,"Gobierno Municipal de Potosí",2001-01-31,31986777,31986777,0,0,0,0,0
"183",1502,"Gobierno Municipal de Tinguipaya",2001-01-31,3427492,3427492,0,0,0,0,0
"184",1503,"Gobierno Municipal de Yocalla",2001-01-31,2517077,2517077,0,0,0,0,0
"185",1504,"Gobierno Municipal de Urmiri",2001-01-31,324024,324024,0,0,0,0,0
"186",1505,"Gobierno Municipal de Uncía",2001-01-31,6352863,6352863,0,0,0,0,0
"187",1506,"Gobierno Municipal de Chayanta",2001-01-31,4463961,4463961,0,0,0,0,0
"188",1507,"Gobierno Municipal de Llallagua",2001-01-31,10999763,10999763,0,0,0,0,0
"189",1508,"Gobierno Municipal de Betanzos",2001-01-31,7532650,7532650,0,0,0,0,0
"190",1509,"Gobierno Municipal de Chaqui",2001-01-31,2679632,2679632,0,0,0,0,0
"191",1510,"Gobierno Municipal de Tacobamba",2001-01-31,3468185,3468185,0,0,0,0,0
"192",1511,"Gobierno Municipal de Colquechaca",2001-01-31,5093859,5093859,0,0,0,0,0
"193",1512,"Gobierno Municipal de Ravelo",2001-01-31,3918837,3918837,0,0,0,0,0
"194",1513,"Gobierno Municipal de Pocoata",2001-01-31,5271612,5271612,0,0,0,0,0
"195",1514,"Gobierno Municipal de Ocurí",2001-01-31,3342030,3342030,0,0,0,0,0
"196",1515,"Gobierno Municipal de San Pedro",2001-01-31,4687806,4687806,0,0,0,0,0
"197",1516,"Gobierno Municipal de Toro Toro",2001-01-31,2010588,2010588,0,0,0,0,0
"198",1517,"Gobierno Municipal de Cotagaita",2001-01-31,7706287,7706287,0,0,0,0,0
"199",1518,"Gobierno Municipal de Vitichi",2001-01-31,4508980,4508980,0,0,0,0,0
"200",1519,"Gobierno Municipal de Tupiza",2001-01-31,11952608,11952608,0,0,0,0,0
"201",1520,"Gobierno Municipal de Atocha",2001-01-31,2957209,2957209,0,0,0,0,0
"202",1521,"Gobierno Municipal de Colcha""K"" (Villa Martin)",2001-01-31,2279710,2279710,0,0,0,0,0
"203",1522,"Gobierno Municipal de San Pedro de Quemes",2001-01-31,580246,580246,0,0,0,0,0
"204",1523,"Gobierno Municipal de San Pablo de Lípez",2001-01-31,1133388,1133388,0,0,0,0,0
"205",1524,"Gobierno Municipal de Mojinete",2001-01-31,218491,218491,0,0,0,0,0
"206",1525,"Gobierno Municipal de San Antonio de Esmoruco",2001-01-31,356433,356433,0,0,0,0,0
"207",1526,"Gobierno Municipal de Sacaca (Villa de Sacaca)",2001-01-31,5003831,5003831,0,0,0,0,0
"208",1527,"Gobierno Municipal de Caripuyo",2001-01-31,3993316,3993316,0,0,0,0,0
"209",1528,"Gobierno Municipal de Puna (Villa Talavera)",2001-01-31,11730722,11730722,0,0,0,0,0
"210",1529,"Gobierno Municipal de Caiza ""D""",2001-01-31,2278686,2278686,0,0,0,0,0
"211",1530,"Gobierno Municipal de Uyuni",2001-01-31,5941229,5941229,0,0,0,0,0
"212",1531,"Gobierno Municipal de Tomave",2001-01-31,2703688,2703688,0,0,0,0,0
"213",1532,"Gobierno Municipal de Porco",2001-01-31,1222174,1222174,0,0,0,0,0
"214",1533,"Gobierno Municipal de Arampampa",2001-01-31,915312,915312,0,0,0,0,0
"215",1534,"Gobierno Municipal de Acasio",2001-01-31,1239217,1239217,0,0,0,0,0
"216",1535,"Gobierno Municipal de Llica",2001-01-31,762475,762475,0,0,0,0,0
"217",1536,"Gobierno Municipal de Tahua",2001-01-31,318911,318911,0,0,0,0,0
"218",1537,"Gobierno Municipal de Villazón",2001-01-31,8274349,8274349,0,0,0,0,0
"219",1538,"Gobierno Municipal de San Agustín",2001-01-31,437611,437611,0,0,0,0,0
"220",1601,"Gobierno Municipal de Tarija",2001-01-31,32675352,32675352,0,0,0,0,0
"221",1602,"Gobierno Municipal de Padcaya",2001-01-31,5851198,5851198,0,0,0,0,0
"222",1603,"Gobierno Municipal de Bermejo",2001-01-31,19806813,19806813,0,0,0,0,0
"223",1604,"Gobierno Municipal de Yacuiba",2001-01-31,16929347,16929347,0,0,0,0,0
"224",1605,"Gobierno Municipal de Carapari",2001-01-31,3821081,3821081,0,0,0,0,0
"225",1606,"Gobierno Municipal de Villamontes",2001-01-31,10115120,10115120,0,0,0,0,0
"226",1607,"Gobierno Municipal de Uriondo (Concepción)",2001-01-31,3820760,3820760,0,0,0,0,0
"227",1608,"Gobierno Municipal de Yunchara",2001-01-31,1880892,1880892,0,0,0,0,0
"228",1609,"Gobierno Municipal de San Lorenzo",2001-01-31,8539418,8539418,0,0,0,0,0
"229",1610,"Gobierno Municipal de El Puente",2001-01-31,3753696,3753696,0,0,0,0,0
"230",1611,"Gobierno Municipal de Entre Rios",2001-01-31,5134926,5134926,0,0,0,0,0
"231",1701,"Gobierno Municipal de Santa Cruz de La Sierra",2001-01-31,152980306,152980306,0,0,0,0,0
"232",1702,"Gobierno Municipal de Cotoca",2001-01-31,5545138,5545138,0,0,0,0,0
"233",1703,"Gobierno Municipal de Ayacucho (Porongo)",2001-01-31,2490304,2490304,0,0,0,0,0
"234",1704,"Gobierno Municipal de La Guardia",2001-01-31,6049220,6049220,0,0,0,0,0
"235",1705,"Gobierno Municipal de El Torno",2001-01-31,6353550,6353550,0,0,0,0,0
"236",1706,"Gobierno Municipal de Warnes",2001-01-31,7499177,7499177,0,0,0,0,0
"237",1707,"Gobierno Municipal de San Ignacio (San Ignacio de Velasco)",2001-01-31,11469240,11469240,0,0,0,0,0
"238",1708,"Gobierno Municipal de San Miguel (San Miguel de Velasco)",2001-01-31,5231358,5231358,0,0,0,0,0
"239",1709,"Gobierno Municipal de San Rafael",2001-01-31,1672712,1672712,0,0,0,0,0
"240",1710,"Gobierno Municipal de Buena Vista",2001-01-31,4248362,4248362,0,0,0,0,0
"241",1711,"Gobierno Municipal de San Carlos",2001-01-31,6844946,6844946,0,0,0,0,0
"242",1712,"Gobierno Municipal de Yapacani",2001-01-31,9173741,9173741,0,0,0,0,0
"243",1713,"Gobierno Municipal de San José",2001-01-31,3922495,3922495,0,0,0,0,0
"244",1714,"Gobierno Municipal de Pailon",2001-01-31,3548087,3548087,0,0,0,0,0
"245",1715,"Gobierno Municipal de Robore",2001-01-31,4561072,4561072,0,0,0,0,0
"246",1716,"Gobierno Municipal de Portachuelo",2001-01-31,5707421,5707421,0,0,0,0,0
"247",1717,"Gobierno Municipal de Santa Rosa del Sara",2001-01-31,3483103,3483103,0,0,0,0,0
"248",1718,"Gobierno Municipal de Lagunillas",2001-01-31,2442496,2442496,0,0,0,0,0
"249",1719,"Gobierno Municipal de Charagua",2001-01-31,7987966,7987966,0,0,0,0,0
"250",1720,"Gobierno Municipal de Cabezas",2001-01-31,4242668,4242668,0,0,0,0,0
"251",1721,"Gobierno Municipal de Cuevo",2001-01-31,1477992,1477992,0,0,0,0,0
"252",1722,"Gobierno Municipal de Gutiérrez",2001-01-31,5523492,5523492,0,0,0,0,0
"253",1723,"Gobierno Municipal de Camiri",2001-01-31,10214079,10214079,0,0,0,0,0
"254",1724,"Gobierno Municipal de Boyuibe",2001-01-31,1938425,1938425,0,0,0,0,0
"255",1725,"Gobierno Municipal de Vallegrande",2001-01-31,3874112,3874112,0,0,0,0,0
"256",1726,"Gobierno Municipal de Trigal",2001-01-31,1368066,1368066,0,0,0,0,0
"257",1727,"Gobierno Municipal de Moro Moro",2001-01-31,1523934,1523934,0,0,0,0,0
"258",1728,"Gobierno Municipal de Postrer Valle",2001-01-31,1043172,1043172,0,0,0,0,0
"259",1729,"Gobierno Municipal de Pucara",2001-01-31,568478,568478,0,0,0,0,0
"260",1730,"Gobierno Municipal de Samaipata",2001-01-31,2557265,2557265,0,0,0,0,0
"261",1731,"Gobierno Municipal de Pampa Grande",2001-01-31,1536906,1536906,0,0,0,0,0
"262",1732,"Gobierno Municipal de Mairana",2001-01-31,1372150,1372150,0,0,0,0,0
"263",1733,"Gobierno Municipal de Quirusillas",2001-01-31,1020801,1020801,0,0,0,0,0
"264",1734,"Gobierno Municipal de Montero",2001-01-31,19060621,19060621,0,0,0,0,0
"265",1735,"Gobierno Municipal de General Agustín Saavedra",2001-01-31,2479498,2479498,0,0,0,0,0
"266",1736,"Gobierno Municipal de Mineros",2001-01-31,11639120,11639120,0,0,0,0,0
"267",1737,"Gobierno Municipal de Concepción",2001-01-31,5017555,5017555,0,0,0,0,0
"268",1738,"Gobierno Municipal de San Javier",2001-01-31,2321860,2321860,0,0,0,0,0
"269",1739,"Gobierno Municipal de San Julián",2001-01-31,8997871,8997871,0,0,0,0,0
"270",1740,"Gobierno Municipal de San Matías",2001-01-31,3493966,3493966,0,0,0,0,0
"271",1741,"Gobierno Municipal de Comarapa",2001-01-31,3637430,3637430,0,0,0,0,0
"272",1742,"Gobierno Municipal de Saipina",2001-01-31,1714039,1714039,0,0,0,0,0
"273",1743,"Gobierno Municipal de Puerto Suárez",2001-01-31,3876817,3876817,0,0,0,0,0
"274",1744,"Gobierno Municipal de Puerto Quijarro",2001-01-31,2333102,2333102,0,0,0,0,0
"275",1745,"Gobierno Municipal de Ascención de Guarayos",2001-01-31,4147908,4147908,0,0,0,0,0
"276",1746,"Gobierno Municipal de Urubicha",2001-01-31,1693645,1693645,0,0,0,0,0
"277",1747,"Gobierno Municipal de El Puente",2001-01-31,2448331,2448331,0,0,0,0,0
"278",1748,"Gobierno Municipal de Okinawa Uno",2001-01-31,1845297,1845297,0,0,0,0,0
"279",1749,"Gobierno Municipal de San Antonio de Lomerio",2001-01-31,972925,972925,0,0,0,0,0
"280",1750,"Gobierno Municipal de San Ramón",2001-01-31,672956,672956,0,0,0,0,0
"281",1801,"Gobierno Municipal de Trinidad",2001-01-31,20417214,20417214,0,0,0,0,0
