"","Ent","Entidad","Fecha de Datos","Ppto Aprobado","Crédito Vigente","Comprometido","Devengado","Pagado","Saldo por Pagar","Deuda Flotante"
"25",1125,"Municipalidad de Las Carreras",2008-01-31,2951753,2951753,0,0,0,0,0
"26",1126,"Municipalidad de Villa Vaca Guzmán",2008-01-31,9024944,9024944,0,0,0,0,0
"27",1127,"Municipalidad de Villa de Huacaya",2008-01-31,1977887,1977887,0,0,0,0,0
"28",1128,"Municipalidad de Machareti",2008-01-31,6132161,6132161,0,0,0,0,0
"29",1201,"Municipalidad de La Paz",2008-12-31,1411155530,1528064239,1194578080.09,1194578080.09,1118224130.5,0,76353949.59
"30",1202,"Municipalidad de Palca",2008-01-31,9374626,9374626,0,0,0,0,0
"31",1203,"Municipalidad de Mecapaca",2008-01-31,7843123,7843123,0,0,0,0,0
"32",1204,"Municipalidad de Achocalla",2008-01-31,8523229,8523229,0,0,0,0,0
"33",1205,"Municipalidad de El Alto de La Paz",2008-01-31,423149366,423149366,0,0,0,0,0
"34",1206,"Municipalidad de Viacha",2008-01-31,25833349,25833349,0,0,0,0,0
"35",1207,"Municipalidad de Guaqui",2008-01-31,4849475,4849475,0,0,0,0,0
"36",1208,"Municipalidad de Tiahuanacu",2008-01-31,6698405,6698405,0,0,0,0,0
"37",1209,"Municipalidad de Desaguadero",2008-01-31,2737702,2737702,0,0,0,0,0
"38",1210,"Municipalidad de Caranavi",2008-01-31,28522599,28522599,0,0,0,0,0
"39",1211,"Municipalidad de Sica Sica (Villa Aroma)",2008-01-31,15357007,15357007,0,0,0,0,0
"40",1212,"Municipalidad de Umala",2008-01-31,7453641,7453641,0,0,0,0,0
"41",1213,"Municipalidad de Ayo Ayo",2008-01-31,4993108,4993108,0,0,0,0,0
"42",1214,"Municipalidad de Calamarca",2008-01-31,6842852,6842852,0,0,0,0,0
"43",1215,"Municipalidad de Patacamaya",2008-01-31,11248866,11248866,0,0,0,0,0
"44",1216,"Municipalidad de Colquencha",2008-01-31,4537814,4537814,0,0,0,0,0
"45",1217,"Municipalidad de Collana",2008-01-31,1625701,1625701,0,0,0,0,0
"46",1218,"Municipalidad de Inquisivi",2008-01-31,16302198,16302198,0,0,0,0,0
"47",1219,"Municipalidad de Quime",2008-01-31,4070900,4070900,0,0,0,0,0
"48",1220,"Municipalidad de Cajuata",2008-01-31,4939157,4939157,0,0,0,0,0
"49",1221,"Municipalidad de Colquiri",2008-01-31,12952061,12952061,0,0,0,0,0
"50",1222,"Municipalidad de Ichoca",2008-01-31,3886515,3886515,0,0,0,0,0
"51",1223,"Municipalidad de Licoma Pampa",2008-01-31,2174688,2174688,0,0,0,0,0
"52",1224,"Municipalidad de Achacachi",2008-01-31,41892957,41892957,0,0,0,0,0
"53",1225,"Municipalidad de Ancoraimes",2008-01-31,11688390,11688390,0,0,0,0,0
"54",1226,"Municipalidad de Sorata",2008-01-31,12263228,12263228,0,0,0,0,0
"55",1227,"Municipalidad de Guanay",2008-01-31,6388690,6388690,0,0,0,0,0
"56",1228,"Municipalidad de Tacacoma",2008-01-31,3521250,3521250,0,0,0,0,0
"57",1229,"Municipalidad de Tipuani",2008-01-31,5552490,5552490,0,0,0,0,0
"58",1230,"Municipalidad de Quiabaya",2008-01-31,1474586,1474586,0,0,0,0,0
"59",1231,"Municipalidad de Combaya",2008-01-31,1532353,1532353,0,0,0,0,0
"60",1232,"Municipalidad de Copacabana",2008-01-31,8089081,8089081,0,0,0,0,0
"61",1233,"Municipalidad de San Pedro de Tiquina",2008-01-31,3382488,3382488,0,0,0,0,0
"62",1234,"Municipalidad de Tito Yupanqui",2008-01-31,1241639,1241639,0,0,0,0,0
"63",1235,"Municipalidad de Chuma",2008-01-31,7671176,7671176,0,0,0,0,0
"64",1236,"Municipalidad de Ayata",2008-01-31,4748456,4748456,0,0,0,0,0
"65",1237,"Municipalidad de Aucapata",2008-01-31,2929130,2929130,0,0,0,0,0
"66",1238,"Municipalidad de Corocoro",2008-01-31,6594681,6594681,0,0,0,0,0
"67",1239,"Municipalidad de Caquiaviri",2008-01-31,6683260,6683260,0,0,0,0,0
"68",1240,"Municipalidad de Calacoto",2008-01-31,6186329,6186329,0,0,0,0,0
"69",1241,"Municipalidad de Comanche",2008-01-31,2183636,2183636,0,0,0,0,0
"70",1242,"Municipalidad de Charaña",2008-01-31,2738981,2738981,0,0,0,0,0
"71",1243,"Municipalidad de Waldo Ballivián",2008-01-31,1275492,1275492,0,0,0,0,0
"72",1244,"Municipalidad de Nazacara de Pacajes",2008-01-31,149497,149497,0,0,0,0,0
"73",1245,"Municipalidad de Santiago de Callapa",2008-01-31,4630397,4630397,0,0,0,0,0
"74",1246,"Municipalidad de Puerto Acosta",2008-01-31,14639151,14639151,0,0,0,0,0
"75",1247,"Municipalidad de Mocomoco",2008-01-31,11336728,11336728,0,0,0,0,0
"76",1248,"Municipalidad de Carabuco",2008-01-31,8406471,8406471,0,0,0,0,0
"77",1249,"Municipalidad de Apolo",2008-01-31,7736132,7736132,0,0,0,0,0
"78",1250,"Municipalidad de Pelechuco",2008-01-31,3053822,3053822,0,0,0,0,0
"79",1251,"Municipalidad de Luribay",2008-01-31,7462695,7462695,0,0,0,0,0
"80",1252,"Municipalidad de Sapahaqui",2008-01-31,7599635,7599635,0,0,0,0,0
"81",1253,"Municipalidad de Yaco",2008-01-31,4487593,4487593,0,0,0,0,0
"82",1254,"Municipalidad de Malla",2008-01-31,2114860,2114860,0,0,0,0,0
"83",1255,"Municipalidad de Cairoma",2008-01-31,6515665,6515665,0,0,0,0,0
"84",1256,"Municipalidad de Chulumani (Villa de la Libertad)",2008-01-31,7212942,7212942,0,0,0,0,0
"85",1257,"Municipalidad de Irupana (Villa de Lanza)",2008-01-31,6307628,6307628,0,0,0,0,0
"86",1258,"Municipalidad de Yanacachi",2008-01-31,2313212,2313212,0,0,0,0,0
"87",1259,"Municipalidad de Palos Blancos",2008-01-31,9438683,9438683,0,0,0,0,0
"88",1260,"Municipalidad de La Asunta",2008-01-31,13728918,13728918,0,0,0,0,0
"89",1261,"Municipalidad de Pucarani",2008-01-31,15040586,15040586,0,0,0,0,0
"90",1262,"Municipalidad de Laja",2008-01-31,9254472,9254472,0,0,0,0,0
"91",1263,"Municipalidad de Batallas",2008-01-31,10266296,10266296,0,0,0,0,0
"92",1264,"Municipalidad de Puerto Pérez",2008-01-31,4826626,4826626,0,0,0,0,0
"93",1265,"Municipalidad de Coroico",2008-01-31,6715807,6715807,0,0,0,0,0
"94",1266,"Municipalidad de Coripata",2008-01-31,6313535,6313535,0,0,0,0,0
"95",1267,"Municipalidad de Ixiamas",2008-01-31,3252013,3252013,0,0,0,0,0
"96",1268,"Municipalidad de San Buenaventura",2008-01-31,3492091,3492091,0,0,0,0,0
"97",1269,"Municipalidad de General Juan José Pérez (Charazani)",2008-01-31,5224697,5224697,0,0,0,0,0
"98",1270,"Municipalidad de Curva",2008-01-31,1257490,1257490,0,0,0,0,0
"99",1271,"Municipalidad de San Pedro de Curahuara",2008-01-31,9014117,9014117,0,0,0,0,0
"100",1272,"Municipalidad de Papel Pampa",2008-01-31,3787823,3787823,0,0,0,0,0
"101",1273,"Municipalidad de Chacarilla",2008-01-31,888949,888949,0,0,0,0,0
"102",1274,"Municipalidad de Santiago de Machaca",2008-01-31,2463635,2463635,0,0,0,0,0
"103",1275,"Municipalidad de Catacora",2008-01-31,971327,971327,0,0,0,0,0
"104",1276,"Municipalidad de Mapiri",2008-01-31,5373368,5373368,0,0,0,0,0
"105",1277,"Municipalidad de Teoponte",2008-01-31,5495987,5495987,0,0,0,0,0
"106",1278,"Municipalidad de San Andrés de Machaca",2008-01-31,4823076,4823076,0,0,0,0,0
"107",1279,"Municipalidad de Jesús de Machaca",2008-01-31,7462666,7462666,0,0,0,0,0
"108",1280,"Municipalidad de Taraco",2008-01-31,3341595,3341595,0,0,0,0,0
"109",1301,"Municipalidad de Cochabamba",2008-12-31,677676900,676442800,564829133.53,564829133.53,502812032.46,0,62017101.07
"110",1302,"Municipalidad de Quillacollo",2008-01-31,80196982,80196982,0,0,0,0,0
"111",1303,"Municipalidad de Sipe Sipe",2008-01-31,18281000,18281000,0,0,0,0,0
"112",1304,"Municipalidad de Tiquipaya",2008-01-31,34922132,34922132,0,0,0,0,0
"113",1305,"Municipalidad de Vinto",2008-01-31,19393459,19393459,0,0,0,0,0
"114",1306,"Municipalidad de Colcapirhua",2008-01-31,23668967,23668967,0,0,0,0,0
"115",1307,"Municipalidad de Aiquile",2008-01-31,16826180,16826180,0,0,0,0,0
"116",1308,"Municipalidad de Pasorapa",2008-01-31,3030027,3030027,0,0,0,0,0
"117",1309,"Municipalidad de Omereque",2008-01-31,3652830,3652830,0,0,0,0,0
"118",1310,"Municipalidad de Ayopaya (Villa de Independencia)",2008-01-31,16442237,16442237,0,0,0,0,0
"119",1311,"Municipalidad de Morochata",2008-01-31,20798261,20798261,0,0,0,0,0
"120",1312,"Municipalidad de Sacaba",2008-01-31,70167066,70167066,0,0,0,0,0
"121",1313,"Municipalidad de Colomi",2008-01-31,10267975,10267975,0,0,0,0,0
"122",1314,"Municipalidad de Villa Tunari",2008-01-31,31649975,31649975,0,0,0,0,0
"123",1315,"Municipalidad de Punata",2008-01-31,15044344,15044344,0,0,0,0,0
"124",1316,"Municipalidad de Villa Rivero",2008-01-31,3447684,3447684,0,0,0,0,0
"125",1317,"Municipalidad de San Benito (Villa José Quintín Mendoza)",2008-01-31,7369518,7369518,0,0,0,0,0
"126",1318,"Municipalidad de Tacachi",2008-01-31,628016,628016,0,0,0,0,0
"127",1319,"Municipalidad de Cuchumuela (Villa Gualberto Villarroel)",2008-01-31,1146657,1146657,0,0,0,0,0
"128",1320,"Municipalidad de Tarata",2008-01-31,5130346,5130346,0,0,0,0,0
"129",1321,"Municipalidad de Anzaldo",2008-01-31,6872265,6872265,0,0,0,0,0
"130",1322,"Municipalidad de Arbieto",2008-01-31,5440441,5440441,0,0,0,0,0
"131",1323,"Municipalidad de Sacabamba",2008-01-31,3612407,3612407,0,0,0,0,0
"132",1324,"Municipalidad de Cliza",2008-01-31,12437028,12437028,0,0,0,0,0
"133",1325,"Municipalidad de Toco",2008-01-31,3915531,3915531,0,0,0,0,0
"134",1326,"Municipalidad de Tolata",2008-01-31,3062549,3062549,0,0,0,0,0
"135",1327,"Municipalidad de Capinota",2008-01-31,10022371,10022371,0,0,0,0,0
"136",1328,"Municipalidad de Santivañez",2008-01-31,3738096,3738096,0,0,0,0,0
"137",1330,"Municipalidad de Tapacari",2008-01-31,18583750,18583750,0,0,0,0,0
"138",1331,"Municipalidad de Totora",2008-01-31,10850435,10850435,0,0,0,0,0
"139",1332,"Municipalidad de Pojo",2008-01-31,8624287,8624287,0,0,0,0,0
"140",1333,"Municipalidad de Pocona",2008-01-31,8035036,8035036,0,0,0,0,0
"141",1334,"Municipalidad de Chimoré",2008-01-31,9036668,9036668,0,0,0,0,0
"142",1335,"Municipalidad de Puerto Villarroel",2008-01-31,33405090,33405090,0,0,0,0,0
"143",1336,"Municipalidad de Arani",2008-01-31,6735871,6735871,0,0,0,0,0
"144",1337,"Municipalidad de Vacas",2008-01-31,7483401,7483401,0,0,0,0,0
"145",1338,"Municipalidad de Arque",2008-01-31,7324422,7324422,0,0,0,0,0
"146",1339,"Municipalidad de Tacopaya",2008-01-31,9202201,9202201,0,0,0,0,0
"147",1340,"Municipalidad de Bolivar",2008-01-31,6022336,6022336,0,0,0,0,0
"148",1341,"Municipalidad de Tiraque",2008-01-31,22112160,22112160,0,0,0,0,0
"149",1342,"Municipalidad de Mizque",2008-01-31,16057691,16057691,0,0,0,0,0
"150",1343,"Municipalidad de Vila Vila",2008-01-31,2790501,2790501,0,0,0,0,0
"151",1344,"Municipalidad de Alalay",2008-01-31,2997164,2997164,0,0,0,0,0
"152",1345,"Municipalidad de Entre Rios",2008-01-31,13074225,13074225,0,0,0,0,0
"153",1401,"Municipalidad de Oruro",2008-12-31,277034808,399689217,345185773.36,343773727.17,316125901.09,1412046.19,27647826.08
"154",1402,"Municipalidad de Caracollo",2008-01-31,21219921,21219921,0,0,0,0,0
"155",1403,"Municipalidad de El Choro",2008-01-31,5777395,5777395,0,0,0,0,0
"156",1404,"Municipalidad de Challapata",2008-01-31,27707542,27707542,0,0,0,0,0
"157",1405,"Municipalidad de Santuario de Quillacas",2008-01-31,4193422,4193422,0,0,0,0,0
"158",1406,"Municipalidad de Huanuni",2008-01-31,19187820,19187820,0,0,0,0,0
"159",1407,"Municipalidad de Machacamarca",2008-01-31,4094435,4094435,0,0,0,0,0
"160",1408,"Municipalidad de Poopó (Villa Poopó)",2008-01-31,8345857,8345857,0,0,0,0,0
"161",1409,"Municipalidad de Pazña",2008-01-31,7658381,7658381,0,0,0,0,0
"162",1410,"Municipalidad de Antequera",2008-01-31,5532306,5532306,0,0,0,0,0
"163",1411,"Municipalidad de Eucaliptus",2008-01-31,5579310,5579310,0,0,0,0,0
"164",1412,"Municipalidad de Santiago de Huari",2008-01-31,10284047,10284047,0,0,0,0,0
"165",1413,"Municipalidad de Totora",2008-01-31,5022795,5022795,0,0,0,0,0
"166",1414,"Municipalidad de Corque",2008-01-31,11993097,11993097,0,0,0,0,0
"167",1415,"Municipalidad de Choque Cota",2008-01-31,1616168,1616168,0,0,0,0,0
"168",1416,"Municipalidad de Curahuara de Carangas",2008-01-31,5353207,5353207,0,0,0,0,0
"169",1417,"Municipalidad de Turco",2008-01-31,5629316,5629316,0,0,0,0,0
"170",1418,"Municipalidad de Huachacalla",2008-01-31,1613983,1613983,0,0,0,0,0
"171",1419,"Municipalidad de Escara",2008-01-31,862424,862424,0,0,0,0,0
"172",1420,"Municipalidad de Cruz de Machacamarca",2008-01-31,877234,877234,0,0,0,0,0
"173",1421,"Municipalidad de Yunguyo de Litoral",2008-01-31,223900,223900,0,0,0,0,0
"174",1422,"Municipalidad de Esmeralda",2008-01-31,948611,948611,0,0,0,0,0
"175",1423,"Municipalidad de Toledo",2008-01-31,10695738,10695738,0,0,0,0,0
"176",1424,"Municipalidad de Andamarca (Santiago de Andamarca)",2008-01-31,4643770,4643770,0,0,0,0,0
"177",1425,"Municipalidad de Belén de Andamarca",2008-01-31,1561747,1561747,0,0,0,0,0
"178",1426,"Municipalidad de Salinas de G, Mendoza",2008-01-31,10721751,10721751,0,0,0,0,0
"179",1427,"Municipalidad de Pampa Aullagas",2008-01-31,2992235,2992235,0,0,0,0,0
"180",1428,"Municipalidad de La Rivera",2008-01-31,388596,388596,0,0,0,0,0
"181",1430,"Municipalidad de Carangas",2008-01-31,357355,357355,0,0,0,0,0
"182",1431,"Municipalidad de Sabaya",2008-01-31,4675636,4675636,0,0,0,0,0
"183",1432,"Municipalidad de Coipasa",2008-01-31,612998,612998,0,0,0,0,0
"184",1433,"Municipalidad de Chipaya",2008-01-31,1822068,1822068,0,0,0,0,0
"185",1434,"Municipalidad de Huayllamarca (Santiago de Huayllamarca)",2008-01-31,6917370,6917370,0,0,0,0,0
"186",1435,"Municipalidad de Soracachi",2008-01-31,13662552,13662552,0,0,0,0,0
"187",1501,"Municipalidad de Potosí",2008-12-31,149245345,225341269,152528434.45,152517974.45,147158231.31,10460,5359743.14
"188",1502,"Municipalidad de Tinguipaya",2008-01-31,16785205,16785205,0,0,0,0,0
"189",1503,"Municipalidad de Yocalla",2008-01-31,5752136,5752136,0,0,0,0,0
"190",1504,"Municipalidad de Urmiri",2008-01-31,1472192,1472192,0,0,0,0,0
"191",1505,"Municipalidad de Uncía",2008-01-31,28279409,28279409,0,0,0,0,0
"192",1506,"Municipalidad de Chayanta",2008-01-31,10330659,10330659,0,0,0,0,0
"193",1507,"Municipalidad de Llallagua",2008-01-31,31489424,31489424,0,0,0,0,0
"194",1508,"Municipalidad de Betanzos",2008-01-31,29851342,29851342,0,0,0,0,0
"195",1509,"Municipalidad de Chaqui",2008-01-31,6972578,6972578,0,0,0,0,0
"196",1510,"Municipalidad de Tacobamba",2008-01-31,9522740,9522740,0,0,0,0,0
"197",1511,"Municipalidad de Colquechaca",2008-01-31,26955103,26955103,0,0,0,0,0
"198",1512,"Municipalidad de Ravelo",2008-01-31,16021448,16021448,0,0,0,0,0
"199",1513,"Municipalidad de Pocoata",2008-01-31,15988589,15988589,0,0,0,0,0
"200",1514,"Municipalidad de Ocurí",2008-01-31,14923223,14923223,0,0,0,0,0
"201",1515,"Municipalidad de San Pedro",2008-01-31,21297279,21297279,0,0,0,0,0
"202",1516,"Municipalidad de Toro Toro",2008-01-31,8537682,8537682,0,0,0,0,0
"203",1517,"Municipalidad de Cotagaita",2008-01-31,17859164,17859164,0,0,0,0,0
"204",1518,"Municipalidad de Vitichi",2008-01-31,8552276,8552276,0,0,0,0,0
"205",1519,"Municipalidad de Tupiza",2008-01-31,30380645,30380645,0,0,0,0,0
"206",1520,"Municipalidad de Atocha",2008-01-31,8429246,8429246,0,0,0,0,0
"207",1521,"Municipalidad de Colcha""K"" (Villa Martín)",2008-01-31,6912876,6912876,0,0,0,0,0
"208",1522,"Municipalidad de San Pedro de Quemes",2008-01-31,582289,582289,0,0,0,0,0
"209",1523,"Municipalidad de San Pablo de Lípez",2008-01-31,1833028,1833028,0,0,0,0,0
"210",1524,"Municipalidad de Mojinete",2008-01-31,513413,513413,0,0,0,0,0
"211",1525,"Municipalidad de San Antonio de Esmoruco",2008-01-31,1213625,1213625,0,0,0,0,0
"212",1526,"Municipalidad de Sacaca (Villa de Sacaca)",2008-01-31,15077567,15077567,0,0,0,0,0
"213",1527,"Municipalidad de Caripuyo",2008-01-31,7070520,7070520,0,0,0,0,0
"214",1528,"Municipalidad de Puna (Villa Talavera)",2008-01-31,30982540,30982540,0,0,0,0,0
"215",1529,"Municipalidad de Caiza ""D""",2008-01-31,7836124,7836124,0,0,0,0,0
"216",1530,"Municipalidad de Uyuni",2008-01-31,13282284,13282284,0,0,0,0,0
"217",1531,"Municipalidad de Tomave",2008-01-31,9272441,9272441,0,0,0,0,0
"218",1532,"Municipalidad de Porco",2008-01-31,4257067,4257067,0,0,0,0,0
"219",1533,"Municipalidad de Arampampa",2008-01-31,5394329,5394329,0,0,0,0,0
"220",1534,"Municipalidad de Acasio",2008-01-31,4959334,4959334,0,0,0,0,0
"221",1535,"Municipalidad de Llica",2008-01-31,2068448,2068448,0,0,0,0,0
"222",1536,"Municipalidad de Tahua",2008-01-31,1562131,1562131,0,0,0,0,0
"223",1537,"Municipalidad de Villazón",2008-01-31,25627559,25627559,0,0,0,0,0
"224",1538,"Municipalidad de San Agustín",2008-01-31,1184757,1184757,0,0,0,0,0
"225",1601,"Municipalidad de Tarija",2008-12-31,359066994,415959611,267787056.32,263946138.32,250657282.72,3840918,13288855.6
"226",1602,"Municipalidad de Padcaya",2008-01-31,23692667,23692667,0,0,0,0,0
"227",1603,"Municipalidad de Bermejo",2008-01-31,38715407,38715407,0,0,0,0,0
"228",1604,"Municipalidad de Yacuiba",2008-01-31,98804412,98804412,0,0,0,0,0
"229",1605,"Municipalidad de Caraparí",2008-01-31,46913485,46913485,0,0,0,0,0
"230",1606,"Municipalidad de Villamontes",2008-01-31,27806907,27806907,0,0,0,0,0
"231",1607,"Municipalidad de Uriondo (Concepción)",2008-01-31,16146801,16146801,0,0,0,0,0
"232",1608,"Municipalidad de Yunchara",2008-01-31,6271301,6271301,0,0,0,0,0
"233",1609,"Municipalidad de San Lorenzo",2008-01-31,26226441,26226441,0,0,0,0,0
"234",1610,"Municipalidad de El Puente",2008-01-31,13051367,13051367,0,0,0,0,0
"235",1611,"Municipalidad de Entre Ríos",2008-01-31,25306739,25306739,0,0,0,0,0
"236",1701,"Municipalidad de Santa Cruz de La Sierra",2008-12-31,1485929957,1393241918.55,1191864880.53,1182043134.95,1174533139.7,9821745.58,7509995.25
"237",1702,"Municipalidad de Cotoca",2008-01-31,19998014,19998014,0,0,0,0,0
"238",1703,"Municipalidad de Porongo (Ayacucho)",2008-01-31,6452707,6452707,0,0,0,0,0
"239",1704,"Municipalidad de La Guardia",2008-01-31,24895353,24895353,0,0,0,0,0
"240",1705,"Municipalidad de El Torno",2008-01-31,26928045,26928045,0,0,0,0,0
"241",1706,"Municipalidad de Warnes",2008-01-31,27497957,27497957,0,0,0,0,0
"242",1707,"Municipalidad de San Ignacio (San Ignacio de Velasco)",2008-01-31,28213294,28213294,0,0,0,0,0
"243",1708,"Municipalidad de San Miguel (San Miguel de Velasco)",2008-01-31,5980113,5980113,0,0,0,0,0
"244",1709,"Municipalidad de San Rafael",2008-01-31,3059874,3059874,0,0,0,0,0
"245",1710,"Municipalidad de Buena Vista",2008-01-31,8337580,8337580,0,0,0,0,0
"246",1711,"Municipalidad de San Carlos",2008-01-31,9218127,9218127,0,0,0,0,0
"247",1712,"Municipalidad de Yapacaní",2008-01-31,17859381,17859381,0,0,0,0,0
"248",1713,"Municipalidad de San José",2008-01-31,9680025,9680025,0,0,0,0,0
"249",1714,"Municipalidad de Pailón",2008-01-31,16265733,16265733,0,0,0,0,0
"250",1715,"Municipalidad de Roboré",2008-01-31,12580254,12580254,0,0,0,0,0
"251",1716,"Municipalidad de Portachuelo",2008-01-31,9041435,9041435,0,0,0,0,0
"252",1717,"Municipalidad de Santa Rosa del Sara",2008-01-31,8642732,8642732,0,0,0,0,0
"253",1718,"Municipalidad de Lagunillas",2008-01-31,3020874,3020874,0,0,0,0,0
"254",1719,"Municipalidad de Charagua",2008-01-31,13865475,13865475,0,0,0,0,0
"255",1720,"Municipalidad de Cabezas",2008-01-31,12598847,12598847,0,0,0,0,0
"256",1721,"Municipalidad de Cuevo",2008-01-31,1933049,1933049,0,0,0,0,0
"257",1722,"Municipalidad de Gutiérrez",2008-01-31,6671960,6671960,0,0,0,0,0
"258",1723,"Municipalidad de Camiri",2008-01-31,16785952,16785952,0,0,0,0,0
"259",1724,"Municipalidad de Boyuibe",2008-01-31,2319096,2319096,0,0,0,0,0
"260",1725,"Municipalidad de Vallegrande",2008-01-31,9990624,9990624,0,0,0,0,0
"261",1726,"Municipalidad de Trigal",2008-01-31,1194025,1194025,0,0,0,0,0
"262",1727,"Municipalidad de Moro Moro",2008-01-31,1941483,1941483,0,0,0,0,0
"263",1728,"Municipalidad de Postrer Valle",2008-01-31,1433670,1433670,0,0,0,0,0
"264",1729,"Municipalidad de Pucara",2008-01-31,1453756,1453756,0,0,0,0,0
"265",1730,"Municipalidad de Samaipata",2008-01-31,5405404,5405404,0,0,0,0,0
"266",1731,"Municipalidad de Pampa Grande",2008-01-31,4452874,4452874,0,0,0,0,0
"267",1732,"Municipalidad de Mairana",2008-01-31,4384835,4384835,0,0,0,0,0
"268",1733,"Municipalidad de Quirusillas",2008-01-31,1143646,1143646,0,0,0,0,0
"269",1734,"Municipalidad de Montero",2008-01-31,43828193,43828193,0,0,0,0,0
"270",1735,"Municipalidad de General Agustín Saavedra",2008-01-31,9264905,9264905,0,0,0,0,0
"271",1736,"Municipalidad de Mineros",2008-01-31,11140817,11140817,0,0,0,0,0
"272",1737,"Municipalidad de Concepción",2008-01-31,8773211,8773211,0,0,0,0,0
"273",1738,"Municipalidad de San Javier",2008-01-31,6444638,6444638,0,0,0,0,0
"274",1739,"Municipalidad de San Julián",2008-01-31,21653536,21653536,0,0,0,0,0
"275",1740,"Municipalidad de San Matías",2008-01-31,7608845,7608845,0,0,0,0,0
"276",1741,"Municipalidad de Comarapa",2008-01-31,8310467,8310467,0,0,0,0,0
"277",1742,"Municipalidad de Saipina",2008-01-31,3015325,3015325,0,0,0,0,0
"278",1743,"Municipalidad de Puerto Suárez",2008-01-31,9222411,9222411,0,0,0,0,0
"279",1744,"Municipalidad de Puerto Quijarro",2008-01-31,6982574,6982574,0,0,0,0,0
"280",1745,"Municipalidad de Ascención de Guarayos",2008-01-31,9758344,9758344,0,0,0,0,0
"281",1746,"Municipalidad de Urubicha",2008-01-31,3613870,3613870,0,0,0,0,0
"282",1747,"Municipalidad de El Puente",2008-01-31,5173033,5173033,0,0,0,0,0
"283",1748,"Municipalidad de Okinawa Uno",2008-01-31,6530486,6530486,0,0,0,0,0
"284",1749,"Municipalidad de San Antonio de Lomerio",2008-01-31,3614082,3614082,0,0,0,0,0
"285",1750,"Municipalidad de San Ramón",2008-01-31,3192006,3192006,0,0,0,0,0
"286",1751,"Municipalidad de El Carmen Rivero Tórrez",2008-01-31,2888534,2888534,0,0,0,0,0
"287",1752,"Municipalidad de San Juan",2008-01-31,5105064,5105064,0,0,0,0,0
"288",1753,"Municipalidad de Fernández Alonso",2008-01-31,6399415,6399415,0,0,0,0,0
"289",1754,"Municipalidad de San Pedro",2008-01-31,8250955,8250955,0,0,0,0,0
"290",1755,"Municipalidad de Cuatro Cañadas",2008-01-31,10040550,10040550,0,0,0,0,0
"291",1756,"Municipalidad de Colpa Bélgica",2008-01-31,3410320,3410320,0,0,0,0,0
"292",1801,"Municipalidad de Trinidad",2008-01-31,84260095,84260095,0,0,0,0,0
"293",1802,"Municipalidad de San Javier",2008-01-31,3402185,3402185,0,0,0,0,0
"294",1803,"Municipalidad de Riberalta",2008-01-31,82119315,82119315,0,0,0,0,0
"295",1805,"Municipalidad de Puerto Guayaramerín",2008-01-31,41439566,41439566,0,0,0,0,0
"296",1806,"Municipalidad de Reyes",2008-01-31,11584260,11584260,0,0,0,0,0
